ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-5.75,0,0,1,0,3.6366193294525146,3.6366193294525146
-4.07,1,0,1,1,0.0,3.6366193294525146
-3.84,2,0,1,1,0.0,3.6366193294525146
1.02,3,0,1,1,0.0,3.6366193294525146
3.88,4,0,1,1,0.0,3.6366193294525146
11.7,5,0,1,1,0.0,3.6366193294525146
2.31,6,0,1,1,0.0,3.6366193294525146
7.97,7,0,1,2,4.5366034507751465,8.173222780227661
24.97,8,0,1,0,-15.792414665222168,-7.619191884994507
-4.74,9,0,1,1,0.0,-7.619191884994507
-4.59,10,0,1,1,0.0,-7.619191884994507
7.91,11,0,1,1,0.0,-7.619191884994507
-10.23,12,0,1,1,0.0,-7.619191884994507
-10.51,13,0,1,1,0.0,-7.619191884994507
9.38,14,0,1,1,0.0,-7.619191884994507
50.43,15,0,1,1,0.0,-7.619191884994507
52.19,16,0,1,1,0.0,-7.619191884994507
59.05,17,0,1,1,0.0,-7.619191884994507
56.63,18,0,1,2,32.23435974121094,24.61516785621643
47.26,19,0,1,1,0.0,24.61516785621643
37.43,20,0,1,1,0.0,24.61516785621643
45.99,21,0,1,1,0.0,24.61516785621643
28.94,22,0,1,1,0.0,24.61516785621643
17.08,23,0,1,1,0.0,24.61516785621643
22.08,0,1,1,1,0.0,24.61516785621643
17.27,1,1,1,1,0.0,24.61516785621643
11.88,2,1,1,0,-7.513571739196777,17.101596117019653
13.58,3,1,1,1,0.0,17.101596117019653
12.26,4,1,1,1,0.0,17.101596117019653
12.49,5,1,1,1,0.0,17.101596117019653
27.48,6,1,1,1,0.0,17.101596117019653
46.12,7,1,1,1,0.0,17.101596117019653
50.72,8,1,1,1,0.0,17.101596117019653
69.43,9,1,1,1,0.0,17.101596117019653
77.74,10,1,1,1,0.0,17.101596117019653
72.78,11,1,1,1,0.0,17.101596117019653
82.78,12,1,1,1,0.0,17.101596117019653
81.12,13,1,1,1,0.0,17.101596117019653
76.78,14,1,1,1,0.0,17.101596117019653
76.79,15,1,1,1,0.0,17.101596117019653
82.07,16,1,1,1,0.0,17.101596117019653
78.52,17,1,1,2,44.694366455078125,61.79596257209778
67.32,18,1,1,1,0.0,61.79596257209778
63.67,19,1,1,1,0.0,61.79596257209778
36.52,20,1,1,1,0.0,61.79596257209778
34.66,21,1,1,1,0.0,61.79596257209778
20.31,22,1,1,1,0.0,61.79596257209778
36.08,23,1,1,1,0.0,61.79596257209778
32.17,0,2,1,1,0.0,61.79596257209778
10.26,1,2,1,1,0.0,61.79596257209778
21.12,2,2,1,1,0.0,61.79596257209778
3.83,3,2,1,0,-2.422304630279541,59.37365794181824
7.09,4,2,1,1,0.0,59.37365794181824
7.44,5,2,1,1,0.0,59.37365794181824
30.65,6,2,1,1,0.0,59.37365794181824
61.46,7,2,1,1,0.0,59.37365794181824
62.97,8,2,1,1,0.0,59.37365794181824
72.69,9,2,1,1,0.0,59.37365794181824
71.12,10,2,1,1,0.0,59.37365794181824
58.35,11,2,1,1,0.0,59.37365794181824
47.31,12,2,1,1,0.0,59.37365794181824
74.72,13,2,1,1,0.0,59.37365794181824
71.42,14,2,1,1,0.0,59.37365794181824
58.8,15,2,1,1,0.0,59.37365794181824
80.94,16,2,1,1,0.0,59.37365794181824
88.19,17,2,1,1,0.0,59.37365794181824
88.82,18,2,1,2,50.55723190307617,109.93088984489441
80.0,19,2,1,1,0.0,109.93088984489441
82.88,20,2,1,1,0.0,109.93088984489441
77.98,21,2,1,1,0.0,109.93088984489441
58.12,22,2,1,1,0.0,109.93088984489441
66.29,23,2,1,1,0.0,109.93088984489441
62.5,0,3,1,1,0.0,109.93088984489441
47.31,1,3,1,1,0.0,109.93088984489441
12.72,2,3,1,0,-8.04483413696289,101.88605570793152
-1.12,3,3,1,1,0.0,101.88605570793152
12.48,4,3,1,1,0.0,101.88605570793152
46.4,5,3,1,1,0.0,101.88605570793152
75.35,6,3,1,1,0.0,101.88605570793152
87.91,7,3,1,1,0.0,101.88605570793152
79.56,8,3,1,1,0.0,101.88605570793152
89.77,9,3,1,1,0.0,101.88605570793152
72.56,10,3,1,1,0.0,101.88605570793152
84.92,11,3,1,1,0.0,101.88605570793152
95.06,12,3,1,1,0.0,101.88605570793152
82.61,13,3,1,1,0.0,101.88605570793152
97.6,14,3,1,1,0.0,101.88605570793152
101.77,15,3,1,1,0.0,101.88605570793152
102.04,16,3,1,1,0.0,101.88605570793152
149.76,17,3,1,2,85.24488830566406,187.13094401359558
177.99,18,3,1,1,0.0,187.13094401359558
114.0,19,3,1,1,0.0,187.13094401359558
107.63,20,3,1,1,0.0,187.13094401359558
86.18,21,3,1,1,0.0,187.13094401359558
88.02,22,3,1,1,0.0,187.13094401359558
76.28,23,3,1,1,0.0,187.13094401359558
87.74,0,4,1,1,0.0,187.13094401359558
80.2,1,4,1,1,0.0,187.13094401359558
82.7,2,4,1,1,0.0,187.13094401359558
70.89,3,4,1,1,0.0,187.13094401359558
62.81,4,4,1,0,-39.72453308105469,147.4064109325409
67.8,5,4,1,1,0.0,147.4064109325409
87.93,6,4,1,1,0.0,147.4064109325409
83.11,7,4,1,1,0.0,147.4064109325409
100.88,8,4,1,1,0.0,147.4064109325409
83.61,9,4,1,1,0.0,147.4064109325409
90.98,10,4,1,1,0.0,147.4064109325409
86.47,11,4,1,1,0.0,147.4064109325409
85.41,12,4,1,1,0.0,147.4064109325409
87.18,13,4,1,1,0.0,147.4064109325409
100.03,14,4,1,1,0.0,147.4064109325409
91.49,15,4,1,1,0.0,147.4064109325409
