ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-5.75,0,0,1,0,3.6366193294525146,3.6366193294525146
-4.07,1,0,1,2,-2.3166847229003906,1.319934606552124
-3.84,2,0,1,0,2.428629159927368,3.748563766479492
1.02,3,0,1,2,0.5805941820144653,4.3291579484939575
3.88,4,0,1,0,-2.453927516937256,1.8752304315567017
11.7,5,0,1,2,6.659756660461426,8.534987092018127
2.31,6,0,1,0,-1.4609723091125488,7.074014782905579
7.97,7,0,1,2,4.5366034507751465,11.610618233680725
24.97,8,0,1,0,-15.792414665222168,-4.181796431541443
-4.74,9,0,1,2,-2.6980552673339844,-6.879851698875427
-4.59,10,0,1,0,2.902970790863037,-3.97688090801239
7.91,11,0,1,1,0.0,-3.97688090801239
-10.23,12,0,1,1,0.0,-3.97688090801239
-10.51,13,0,1,1,0.0,-3.97688090801239
9.38,14,0,1,1,0.0,-3.97688090801239
50.43,15,0,1,0,-10.0,-13.97688090801239
52.19,16,0,1,0,-10.0,-23.97688090801239
59.05,17,0,1,2,33.61185073852539,9.634969830513
56.63,18,0,1,0,-35.815956115722656,-26.180986285209656
47.26,19,0,1,2,26.900863647460938,0.7198773622512817
37.43,20,0,1,0,-23.67281150817871,-22.95293414592743
45.99,21,0,1,2,26.177967071533203,3.225032925605774
28.94,22,0,1,0,-18.30326271057129,-15.078229784965515
17.08,23,0,1,0,-10.0,-25.078229784965515
22.08,0,1,1,2,12.568156242370605,-12.51007354259491
17.27,1,1,1,1,0.0,-12.51007354259491
11.88,2,1,1,0,-7.513571739196777,-20.023645281791687
13.58,3,1,1,2,7.72987174987793,-12.293773531913757
12.26,4,1,1,0,-7.753904819488525,-20.047678351402283
12.49,5,1,1,1,0.0,-20.047678351402283
27.48,6,1,1,2,15.641890525817871,-4.405787825584412
46.12,7,1,1,0,-29.16884994506836,-33.57463777065277
50.72,8,1,1,2,28.870330810546875,-4.704306960105896
69.43,9,1,1,0,-43.9113883972168,-48.61569535732269
77.74,10,1,1,2,44.25038528442383,-4.365310072898865
72.78,11,1,1,1,0.0,-4.365310072898865
82.78,12,1,1,1,0.0,-4.365310072898865
81.12,13,1,1,1,0.0,-4.365310072898865
76.78,14,1,1,1,0.0,-4.365310072898865
