ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-8.58,0,6,1,1,0.0,0.0
-12.32,1,6,1,1,0.0,0.0
-5.14,2,6,1,1,0.0,0.0
-9.26,3,6,1,0,5.85653829574585,5.85653829574585
-5.08,4,6,1,1,0.0,5.85653829574585
-1.68,5,6,1,1,0.0,5.85653829574585
-4.99,6,6,1,1,0.0,5.85653829574585
-3.14,7,6,1,1,0.0,5.85653829574585
-4.8,8,6,1,2,-2.732208013534546,3.1243302822113037
-3.53,9,6,1,0,2.2325680255889893,5.356898307800293
-7.58,10,6,1,1,0.0,5.356898307800293
-15.75,11,6,1,1,0.0,5.356898307800293
-7.79,12,6,1,1,0.0,5.356898307800293
-5.59,13,6,1,1,0.0,5.356898307800293
2.44,14,6,1,1,0.0,5.356898307800293
28.39,15,6,1,1,0.0,5.356898307800293
81.36,16,6,1,2,46.3109245300293,51.66782283782959
84.08,17,6,1,1,0.0,51.66782283782959
104.24,18,6,1,1,0.0,51.66782283782959
77.67,19,6,1,1,0.0,51.66782283782959
47.18,20,6,1,1,0.0,51.66782283782959
65.18,21,6,1,1,0.0,51.66782283782959
63.87,22,6,1,1,0.0,51.66782283782959
68.43,23,6,1,1,0.0,51.66782283782959
59.71,0,0,1,1,0.0,51.66782283782959
2.14,1,0,1,0,-1.353454828262329,50.31436800956726
50.41,2,0,1,2,28.69387435913086,79.00824236869812
27.43,3,0,1,0,-17.348255157470703,61.65998721122742
36.92,4,0,1,1,0.0,61.65998721122742
23.46,5,0,1,1,0.0,61.65998721122742
39.89,6,0,1,1,0.0,61.65998721122742
81.23,7,0,1,1,0.0,61.65998721122742
89.02,8,0,1,1,0.0,61.65998721122742
93.93,9,0,1,2,53.46589279174805,115.12588000297546
119.41,10,0,1,0,-75.52151489257812,39.60436511039734
158.14,11,0,1,1,0.0,39.60436511039734
119.26,12,0,1,1,0.0,39.60436511039734
108.85,13,0,1,1,0.0,39.60436511039734
137.15,14,0,1,1,0.0,39.60436511039734
155.81,15,0,1,2,88.68860626220703,128.29297137260437
156.31,16,0,1,1,0.0,128.29297137260437
169.65,17,0,1,1,0.0,128.29297137260437
173.77,18,0,1,1,0.0,128.29297137260437
165.24,19,0,1,1,0.0,128.29297137260437
134.53,20,0,1,1,0.0,128.29297137260437
123.73,21,0,1,1,0.0,128.29297137260437
117.38,22,0,1,1,0.0,128.29297137260437
122.5,23,0,1,1,0.0,128.29297137260437
95.35,0,1,1,1,0.0,128.29297137260437
111.67,1,1,1,1,0.0,128.29297137260437
84.28,2,1,1,0,-53.30335235595703,74.98961901664734
105.27,3,1,1,1,0.0,74.98961901664734
116.67,4,1,1,1,0.0,74.98961901664734
115.96,5,1,1,1,0.0,74.98961901664734
156.02,6,1,1,1,0.0,74.98961901664734
180.57,7,1,1,1,0.0,74.98961901664734
163.3,8,1,1,1,0.0,74.98961901664734
166.56,9,1,1,1,0.0,74.98961901664734
160.84,10,1,1,1,0.0,74.98961901664734
165.39,11,1,1,1,0.0,74.98961901664734
176.33,12,1,1,1,0.0,74.98961901664734
171.75,13,1,1,1,0.0,74.98961901664734
174.84,14,1,1,1,0.0,74.98961901664734
188.66,15,1,1,1,0.0,74.98961901664734
183.93,16,1,1,2,104.69479370117188,179.6844127178192
208.48,17,1,1,1,0.0,179.6844127178192
236.62,18,1,1,1,0.0,179.6844127178192
166.74,19,1,1,1,0.0,179.6844127178192
151.07,20,1,1,1,0.0,179.6844127178192
102.18,21,1,1,1,0.0,179.6844127178192
81.5,22,1,1,1,0.0,179.6844127178192
69.4,23,1,1,1,0.0,179.6844127178192
51.93,0,2,1,1,0.0,179.6844127178192
19.09,1,2,1,1,0.0,179.6844127178192
7.77,2,2,1,1,0.0,179.6844127178192
-5.8,3,2,1,0,3.6682419776916504,183.35265469551086
-6.56,4,2,1,1,0.0,183.35265469551086
0.15,5,2,1,1,0.0,183.35265469551086
80.15,6,2,1,2,45.6221809387207,228.97483563423157
63.25,7,2,1,0,-40.002811431884766,188.9720242023468
63.78,8,2,1,2,36.3042106628418,225.2762348651886
68.54,9,2,1,1,0.0,225.2762348651886
41.91,10,2,1,0,-26.50621223449707,198.77002263069153
58.01,11,2,1,2,33.01987075805664,231.78989338874817
73.23,12,2,1,1,0.0,231.78989338874817
57.36,13,2,1,0,-36.27764892578125,195.51224446296692
55.99,14,2,1,1,0.0,195.51224446296692
59.96,15,2,1,1,0.0,195.51224446296692
43.3,16,2,1,1,0.0,195.51224446296692
53.97,17,2,1,2,30.72026252746582,226.23250699043274
40.58,18,2,1,1,0.0,226.23250699043274
13.6,19,2,1,1,0.0,226.23250699043274
25.99,20,2,1,1,0.0,226.23250699043274
34.03,21,2,1,1,0.0,226.23250699043274
43.44,22,2,1,1,0.0,226.23250699043274
19.87,23,2,1,1,0.0,226.23250699043274
7.78,0,3,1,1,0.0,226.23250699043274
-2.36,1,3,1,1,0.0,226.23250699043274
2.25,2,3,1,1,0.0,226.23250699043274
-0.44,3,3,1,0,0.27828043699264526,226.51078742742538
1.27,4,3,1,1,0.0,226.51078742742538
4.8,5,3,1,1,0.0,226.51078742742538
65.18,6,3,1,1,0.0,226.51078742742538
107.25,7,3,1,1,0.0,226.51078742742538
130.43,8,3,1,1,0.0,226.51078742742538
154.55,9,3,1,1,0.0,226.51078742742538
159.52,10,3,1,2,90.80037689208984,317.3111643195152
169.01,11,3,1,1,0.0,317.3111643195152
128.45,12,3,1,1,0.0,317.3111643195152
145.36,13,3,1,1,0.0,317.3111643195152
163.49,14,3,1,1,0.0,317.3111643195152
144.99,15,3,1,1,0.0,317.3111643195152
142.84,16,3,1,1,0.0,317.3111643195152
164.56,17,3,1,1,0.0,317.3111643195152
154.47,18,3,1,1,0.0,317.3111643195152
141.6,19,3,1,1,0.0,317.3111643195152
137.79,20,3,1,1,0.0,317.3111643195152
119.49,21,3,1,1,0.0,317.3111643195152
121.03,22,3,1,1,0.0,317.3111643195152
96.14,23,3,1,1,0.0,317.3111643195152
104.22,0,4,1,1,0.0,317.3111643195152
114.95,1,4,1,1,0.0,317.3111643195152
102.06,2,4,1,1,0.0,317.3111643195152
77.15,3,4,1,0,-48.7939453125,268.5172190070152
65.53,4,4,1,1,0.0,268.5172190070152
94.64,5,4,1,1,0.0,268.5172190070152
93.04,6,4,1,1,0.0,268.5172190070152
92.77,7,4,1,1,0.0,268.5172190070152
126.88,8,4,1,2,72.22135925292969,340.7385782599449
98.73,9,4,1,1,0.0,340.7385782599449
116.53,10,4,1,1,0.0,340.7385782599449
98.6,11,4,1,1,0.0,340.7385782599449
115.56,12,4,1,1,0.0,340.7385782599449
78.37,13,4,1,0,-49.5655403137207,291.1730379462242
88.36,14,4,1,1,0.0,291.1730379462242
127.65,15,4,1,1,0.0,291.1730379462242
143.57,16,4,1,2,81.72147369384766,372.89451164007187
146.98,17,4,1,1,0.0,372.89451164007187
132.09,18,4,1,1,0.0,372.89451164007187
121.21,19,4,1,1,0.0,372.89451164007187
102.12,20,4,1,1,0.0,372.89451164007187
107.77,21,4,1,1,0.0,372.89451164007187
104.49,22,4,1,1,0.0,372.89451164007187
67.11,23,4,1,1,0.0,372.89451164007187
66.7,0,5,1,1,0.0,372.89451164007187
81.45,1,5,1,1,0.0,372.89451164007187
76.1,2,5,1,1,0.0,372.89451164007187
64.48,3,5,1,1,0.0,372.89451164007187
67.9,4,5,1,1,0.0,372.89451164007187
52.53,5,5,1,0,-33.2228889465332,339.67162269353867
69.6,6,5,1,1,0.0,339.67162269353867
87.15,7,5,1,1,0.0,339.67162269353867
80.89,8,5,1,1,0.0,339.67162269353867
87.12,9,5,1,1,0.0,339.67162269353867
98.53,10,5,1,1,0.0,339.67162269353867
111.29,11,5,1,1,0.0,339.67162269353867
81.18,12,5,1,1,0.0,339.67162269353867
83.47,13,5,1,1,0.0,339.67162269353867
84.32,14,5,1,1,0.0,339.67162269353867
88.65,15,5,1,2,50.46046447753906,390.1320871710777
96.46,16,5,1,1,0.0,390.1320871710777
107.8,17,5,1,1,0.0,390.1320871710777
126.86,18,5,1,1,0.0,390.1320871710777
80.92,19,5,1,1,0.0,390.1320871710777
56.61,20,5,1,1,0.0,390.1320871710777
37.06,21,5,1,1,0.0,390.1320871710777
58.21,22,5,1,1,0.0,390.1320871710777
30.58,23,5,1,1,0.0,390.1320871710777
10.62,0,6,1,1,0.0,390.1320871710777
16.24,1,6,1,1,0.0,390.1320871710777
10.65,2,6,1,1,0.0,390.1320871710777
6.04,3,6,1,0,-3.8200314044952393,386.3120557665825
15.51,4,6,1,1,0.0,386.3120557665825
38.42,5,6,1,1,0.0,386.3120557665825
36.27,6,6,1,1,0.0,386.3120557665825
80.05,7,6,1,1,0.0,386.3120557665825
66.86,8,6,1,1,0.0,386.3120557665825
80.05,9,6,1,1,0.0,386.3120557665825
87.5,10,6,1,1,0.0,386.3120557665825
118.36,11,6,1,1,0.0,386.3120557665825
92.71,12,6,1,1,0.0,386.3120557665825
78.86,13,6,1,1,0.0,386.3120557665825
102.28,14,6,1,1,0.0,386.3120557665825
140.58,15,6,1,1,0.0,386.3120557665825
150.36,16,6,1,2,85.58641052246094,471.8984662890434
115.37,17,6,1,1,0.0,471.8984662890434
106.63,18,6,1,1,0.0,471.8984662890434
126.27,19,6,1,1,0.0,471.8984662890434
139.98,20,6,1,1,0.0,471.8984662890434
142.84,21,6,1,2,-10.0,461.8984662890434
125.79,22,6,1,1,0.0,461.8984662890434
98.78,23,6,1,1,0.0,461.8984662890434
81.81,0,0,1,1,0.0,461.8984662890434
45.61,1,0,1,1,0.0,461.8984662890434
18.94,2,0,1,1,0.0,461.8984662890434
15.46,3,0,1,0,-9.777762413024902,452.1207038760185
42.19,4,0,1,1,0.0,452.1207038760185
28.66,5,0,1,1,0.0,452.1207038760185
76.04,6,0,1,1,0.0,452.1207038760185
151.53,7,0,1,1,0.0,452.1207038760185
127.85,8,0,1,1,0.0,452.1207038760185
140.21,9,0,1,1,0.0,452.1207038760185
148.67,10,0,1,2,84.62445068359375,536.7451545596123
136.11,11,0,1,1,0.0,536.7451545596123
125.04,12,0,1,1,0.0,536.7451545596123
167.32,13,0,1,1,0.0,536.7451545596123
193.72,14,0,1,1,0.0,536.7451545596123
196.17,15,0,1,1,0.0,536.7451545596123
200.5,16,0,1,1,0.0,536.7451545596123
210.17,17,0,1,1,0.0,536.7451545596123
200.78,18,0,1,1,0.0,536.7451545596123
158.64,19,0,1,1,0.0,536.7451545596123
169.22,20,0,1,1,0.0,536.7451545596123
160.33,21,0,1,1,0.0,536.7451545596123
171.48,22,0,1,1,0.0,536.7451545596123
126.03,23,0,1,1,0.0,536.7451545596123
127.8,0,1,1,1,0.0,536.7451545596123
111.43,1,1,1,1,0.0,536.7451545596123
102.59,2,1,1,1,0.0,536.7451545596123
91.5,3,1,1,0,-57.86968231201172,478.87547224760056
92.24,4,1,1,1,0.0,478.87547224760056
112.32,5,1,1,1,0.0,478.87547224760056
151.32,6,1,1,1,0.0,478.87547224760056
201.96,7,1,1,2,114.95764923095703,593.8331214785576
204.93,8,1,1,1,0.0,593.8331214785576
215.78,9,1,1,1,0.0,593.8331214785576
168.23,10,1,1,1,0.0,593.8331214785576
169.56,11,1,1,1,0.0,593.8331214785576
141.58,12,1,1,1,0.0,593.8331214785576
141.85,13,1,1,1,0.0,593.8331214785576
141.21,14,1,1,1,0.0,593.8331214785576
152.48,15,1,1,1,0.0,593.8331214785576
135.8,16,1,1,1,0.0,593.8331214785576
120.62,17,1,1,1,0.0,593.8331214785576
110.6,18,1,1,1,0.0,593.8331214785576
109.04,19,1,1,1,0.0,593.8331214785576
97.51,20,1,1,1,0.0,593.8331214785576
76.87,21,1,1,1,0.0,593.8331214785576
74.65,22,1,1,1,0.0,593.8331214785576
10.16,23,1,1,1,0.0,593.8331214785576
-1.71,0,2,1,1,0.0,593.8331214785576
-3.5,1,2,1,1,0.0,593.8331214785576
-3.23,2,2,1,0,2.0428314208984375,595.875952899456
-1.54,3,2,1,2,-0.8765833377838135,594.9993695616722
-0.57,4,2,1,0,0.36049965023994446,595.3598692119122
9.49,5,2,1,1,0.0,595.3598692119122
81.81,6,2,1,1,0.0,595.3598692119122
121.44,7,2,1,1,0.0,595.3598692119122
147.49,8,2,1,2,83.9527816772461,679.3126508891582
126.21,9,2,1,1,0.0,679.3126508891582
126.23,10,2,1,1,0.0,679.3126508891582
127.73,11,2,1,1,0.0,679.3126508891582
121.46,12,2,1,1,0.0,679.3126508891582
116.42,13,2,1,1,0.0,679.3126508891582
107.8,14,2,1,1,0.0,679.3126508891582
98.61,15,2,1,1,0.0,679.3126508891582
104.91,16,2,1,1,0.0,679.3126508891582
96.27,17,2,1,1,0.0,679.3126508891582
94.75,18,2,1,1,0.0,679.3126508891582
89.48,19,2,1,1,0.0,679.3126508891582
88.06,20,2,1,1,0.0,679.3126508891582
69.94,21,2,1,1,0.0,679.3126508891582
94.84,22,2,1,1,0.0,679.3126508891582
70.85,23,2,1,1,0.0,679.3126508891582
33.33,0,3,1,1,0.0,679.3126508891582
4.11,1,3,1,1,0.0,679.3126508891582
-0.21,2,3,1,1,0.0,679.3126508891582
-5.45,3,3,1,0,3.446882724761963,682.7595336139202
-0.66,4,3,1,1,0.0,682.7595336139202
35.52,5,3,1,1,0.0,682.7595336139202
58.46,6,3,1,1,0.0,682.7595336139202
73.11,7,3,1,1,0.0,682.7595336139202
69.77,8,3,1,1,0.0,682.7595336139202
71.57,9,3,1,2,40.73835754394531,723.4978911578655
68.81,10,3,1,0,-43.519264221191406,679.9786269366741
74.41,11,3,1,1,0.0,679.9786269366741
65.15,12,3,1,1,0.0,679.9786269366741
63.54,13,3,1,1,0.0,679.9786269366741
75.57,14,3,1,1,0.0,679.9786269366741
90.48,15,3,1,1,0.0,679.9786269366741
112.69,16,3,1,2,64.14427185058594,744.12289878726
138.67,17,3,1,1,0.0,744.12289878726
127.43,18,3,1,1,0.0,744.12289878726
105.29,19,3,1,1,0.0,744.12289878726
77.01,20,3,1,1,0.0,744.12289878726
89.1,21,3,1,1,0.0,744.12289878726
87.79,22,3,1,1,0.0,744.12289878726
82.12,23,3,1,1,0.0,744.12289878726
73.62,0,4,1,1,0.0,744.12289878726
88.6,1,4,1,1,0.0,744.12289878726
57.65,2,4,1,1,0.0,744.12289878726
24.88,3,4,1,1,0.0,744.12289878726
7.92,4,4,1,0,-5.009047985076904,739.1138508021832
41.13,5,4,1,1,0.0,739.1138508021832
88.84,6,4,1,1,0.0,739.1138508021832
94.02,7,4,1,1,0.0,739.1138508021832
120.99,8,4,1,1,0.0,739.1138508021832
118.1,9,4,1,2,67.22370147705078,806.3375522792339
123.59,10,4,1,1,0.0,806.3375522792339
104.05,11,4,1,1,0.0,806.3375522792339
82.44,12,4,1,1,0.0,806.3375522792339
84.81,13,4,1,0,-53.638553619384766,752.6989986598492
88.98,14,4,1,1,0.0,752.6989986598492
80.58,15,4,1,1,0.0,752.6989986598492
92.69,16,4,1,1,0.0,752.6989986598492
100.18,17,4,1,2,57.02345657348633,809.7224552333355
120.53,18,4,1,1,0.0,809.7224552333355
136.53,19,4,1,1,0.0,809.7224552333355
118.36,20,4,1,1,0.0,809.7224552333355
120.62,21,4,1,1,0.0,809.7224552333355
92.83,22,4,1,1,0.0,809.7224552333355
81.73,23,4,1,1,0.0,809.7224552333355
69.87,0,5,1,1,0.0,809.7224552333355
75.22,1,5,1,1,0.0,809.7224552333355
66.56,2,5,1,1,0.0,809.7224552333355
70.56,3,5,1,1,0.0,809.7224552333355
