ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-5.75,0,0,1,0,3.6366193294525146,3.6366193294525146
-4.07,1,0,1,2,-2.3166847229003906,1.319934606552124
-3.84,2,0,1,0,2.428629159927368,3.748563766479492
1.02,3,0,1,2,0.5805941820144653,4.3291579484939575
3.88,4,0,1,0,-2.453927516937256,1.8752304315567017
11.7,5,0,1,1,0.0,1.8752304315567017
2.31,6,0,1,1,0.0,1.8752304315567017
7.97,7,0,1,1,0.0,1.8752304315567017
24.97,8,0,1,2,14.213172912597656,16.088403344154358
-4.74,9,0,1,0,2.9978392124176025,19.08624255657196
-4.59,10,0,1,2,-2.612673759460449,16.47356879711151
7.91,11,0,1,1,0.0,16.47356879711151
-10.23,12,0,1,0,6.470020294189453,22.943589091300964
-10.51,13,0,1,2,-5.982397079467773,16.96119201183319
9.38,14,0,1,0,-5.932433128356934,11.028758883476257
50.43,15,0,1,2,28.705259323120117,39.734018206596375
52.19,16,0,1,1,0.0,39.734018206596375
59.05,17,0,1,1,0.0,39.734018206596375
56.63,18,0,1,0,-35.815956115722656,3.9180620908737183
47.26,19,0,1,2,26.900863647460938,30.818925738334656
37.43,20,0,1,0,-23.67281150817871,7.146114230155945
45.99,21,0,1,2,26.177967071533203,33.32408130168915
28.94,22,0,1,0,-18.30326271057129,15.020818591117859
17.08,23,0,1,2,9.722105979919434,24.742924571037292
22.08,0,1,1,0,-13.964617729187012,10.77830684185028
17.27,1,1,1,1,0.0,10.77830684185028
11.88,2,1,1,1,0.0,10.77830684185028
13.58,3,1,1,2,7.72987174987793,18.50817859172821
12.26,4,1,1,0,-7.753904819488525,10.754273772239685
12.49,5,1,1,1,0.0,10.754273772239685
27.48,6,1,1,1,0.0,10.754273772239685
46.12,7,1,1,1,0.0,10.754273772239685
50.72,8,1,1,2,28.870330810546875,39.62460458278656
69.43,9,1,1,1,0.0,39.62460458278656
77.74,10,1,1,1,0.0,39.62460458278656
72.78,11,1,1,1,0.0,39.62460458278656
82.78,12,1,1,1,0.0,39.62460458278656
81.12,13,1,1,1,0.0,39.62460458278656
76.78,14,1,1,1,0.0,39.62460458278656
76.79,15,1,1,1,0.0,39.62460458278656
82.07,16,1,1,1,0.0,39.62460458278656
