Price Only,Calendar Features,Forecasts Features,Full Forecasts + Calendar,Short Forecasts + Calendar,Long Forecasts + Calendar,Perfect Foresight ILP
5.426468372344971,5.426468372344971,0.0,0.0,0.0,0.0,0.0
5.426468372344971,-1.586198329925537,0.0,0.0,0.0,0.0,7.7918521546548885
5.426468372344971,1.6646230220794678,3.250821352005005,0.0,0.0,0.0,4.866112863467103
5.426468372344971,1.6646230220794678,-2.0200631618499756,0.0,0.0,5.85653829574585,10.722651090098942
5.426468372344971,1.6646230220794678,1.1928110122680664,3.212874174118042,3.212874174118042,5.85653829574585,10.722651090098942
5.426468372344971,1.6646230220794678,1.1928110122680664,3.212874174118042,3.212874174118042,5.85653829574585,9.766378325664025
5.426468372344971,1.6646230220794678,1.1928110122680664,0.372516393661499,3.212874174118042,5.85653829574585,12.922331430512068
5.426468372344971,1.6646230220794678,1.1928110122680664,0.372516393661499,1.425554871559143,5.85653829574585,11.1350120969849
5.426468372344971,1.6646230220794678,1.1928110122680664,0.372516393661499,1.425554871559143,3.1243302822113037,14.170798650746544
5.426468372344971,1.6646230220794678,-0.816500186920166,0.372516393661499,1.425554871559143,5.356898307800293,12.161487425475556
5.426468372344971,1.6646230220794678,-0.816500186920166,0.372516393661499,1.425554871559143,5.356898307800293,12.161487425475556
5.426468372344971,1.6646230220794678,9.14467477798462,10.333691358566284,11.386729836463928,5.356898307800293,22.122662055005954
5.426468372344971,1.6646230220794678,4.71052885055542,10.333691358566284,6.952583909034729,5.356898307800293,22.122662055005954
5.426468372344971,1.6646230220794678,4.71052885055542,10.333691358566284,10.488010287284851,5.356898307800293,22.122662055005954
5.426468372344971,1.6646230220794678,3.1673372983932495,10.333691358566284,10.488010287284851,5.356898307800293,22.122662055005954
5.426468372344971,1.6646230220794678,3.1673372983932495,10.333691358566284,10.488010287284851,5.356898307800293,22.122662055005954
5.426468372344971,1.6646230220794678,3.1673372983932495,10.333691358566284,56.79893481731415,51.66782283782959,22.122662055005954
5.426468372344971,1.6646230220794678,3.1673372983932495,10.333691358566284,56.79893481731415,51.66782283782959,22.122662055005954
5.426468372344971,1.6646230220794678,62.501787066459656,69.66814112663269,56.79893481731415,51.66782283782959,81.45711024827729
5.426468372344971,1.6646230220794678,62.501787066459656,69.66814112663269,56.79893481731415,51.66782283782959,81.45711024827729
5.426468372344971,1.6646230220794678,32.66253459453583,39.82888865470886,56.79893481731415,51.66782283782959,51.617858246928456
5.426468372344971,1.6646230220794678,69.76363933086395,76.92999339103699,56.79893481731415,51.66782283782959,51.617858246928456
5.426468372344971,38.02006506919861,69.76363933086395,36.53505778312683,56.79893481731415,51.66782283782959,51.617858246928456
