time_step,action,price,soc,reward,cumulative_reward
1467,DISCHARGE,61.82,0.8,35.18856089128966,3128.6259662199304
1468,IDLE,61.6,0.2,0.0,3128.6259662199304
1469,CHARGE,54.94,0.2,-34.74710692993016,3093.8788592900005
1470,IDLE,55.97,0.8,0.0,3093.8788592900005
1471,IDLE,66.38,0.8,0.0,3093.8788592900005
1472,IDLE,67.36,0.8,0.0,3093.8788592900005
1473,DISCHARGE,69.96,0.8,39.82193011896837,3133.700789408969
1474,IDLE,50.45,0.2,0.0,3133.700789408969
1475,IDLE,42.75,0.2,0.0,3133.700789408969
1476,IDLE,30.95,0.2,0.0,3133.700789408969
1477,CHARGE,19.61,0.2,-12.402452983180385,3121.2983364257884
1478,IDLE,32.62,0.8,0.0,3121.2983364257884
1479,IDLE,48.13,0.8,0.0,3121.2983364257884
1480,IDLE,63.65,0.8,0.0,3121.2983364257884
1481,IDLE,72.58,0.8,0.0,3121.2983364257884
1482,DISCHARGE,88.7,0.8,50.488925122248354,3171.787261548037
1483,IDLE,70.28,0.2,0.0,3171.787261548037
1484,IDLE,62.11,0.2,0.0,3171.787261548037
1485,CHARGE,55.29,0.2,-34.968466366141946,3136.818795181895
1486,DISCHARGE,66.31,0.8,37.74431369623775,3174.563108878133
1487,IDLE,65.84,0.2,0.0,3174.563108878133
1488,IDLE,63.95,0.2,0.0,3174.563108878133
1489,IDLE,62.31,0.2,0.0,3174.563108878133
1490,CHARGE,51.11,0.2,-32.32480224224118,3142.2383066358916
1491,IDLE,53.67,0.8,0.0,3142.2383066358916
1492,IDLE,60.52,0.8,0.0,3142.2383066358916
1493,IDLE,62.78,0.8,0.0,3142.2383066358916
1494,IDLE,61.63,0.8,0.0,3142.2383066358916
1495,DISCHARGE,75.37,0.8,42.90135610444034,3185.139662740332
1496,CHARGE,48.5,0.2,-30.674093303633285,3154.465569436699
1497,IDLE,57.87,0.8,0.0,3154.465569436699
1498,DISCHARGE,70.37,0.8,40.0553062102888,3194.520875646988
1499,CHARGE,55.35,0.2,-35.006413698063966,3159.514461948924
1500,DISCHARGE,66.53,0.8,37.869539891580416,3197.3840018405044
1501,IDLE,60.33,0.2,0.0,3197.3840018405044
1502,CHARGE,38.55,0.2,-24.381160759898208,3173.0028410806062
1503,IDLE,48.33,0.8,0.0,3173.0028410806062
1504,IDLE,64.42,0.8,0.0,3173.0028410806062
1505,IDLE,68.6,0.8,0.0,3173.0028410806062
1506,DISCHARGE,96.54,0.8,54.951531356277975,3227.954372436884
1507,IDLE,80.3,0.2,0.0,3227.954372436884
1508,IDLE,76.33,0.2,0.0,3227.954372436884
1509,IDLE,69.93,0.2,0.0,3227.954372436884
1510,IDLE,75.6,0.2,0.0,3227.954372436884
1511,CHARGE,59.14,0.2,-37.4034201644716,3190.5509522724124
1512,IDLE,59.71,0.8,0.0,3190.5509522724124
1513,IDLE,64.95,0.8,0.0,3190.5509522724124
1514,IDLE,66.16,0.8,0.0,3190.5509522724124
1515,IDLE,66.46,0.8,0.0,3190.5509522724124
1516,IDLE,68.25,0.8,0.0,3190.5509522724124
1517,IDLE,75.96,0.8,0.0,3190.5509522724124
1518,IDLE,76.96,0.8,0.0,3190.5509522724124
1519,IDLE,91.17,0.8,0.0,3190.5509522724124
1520,DISCHARGE,103.32,0.8,58.810775012747456,3249.3617272851598
1521,IDLE,83.32,0.2,0.0,3249.3617272851598
1522,IDLE,86.97,0.2,0.0,3249.3617272851598
1523,IDLE,80.97,0.2,0.0,3249.3617272851598
1524,IDLE,75.06,0.2,0.0,3249.3617272851598
1525,CHARGE,75.0,0.2,-47.4341649025257,3201.9275623826343
1526,IDLE,77.39,0.8,0.0,3201.9275623826343
1527,IDLE,75.65,0.8,0.0,3201.9275623826343
1528,DISCHARGE,95.96,0.8,54.62138956855639,3256.5489519511907
1529,CHARGE,82.29,0.2,-52.0447657310512,3204.5041862201397
1530,DISCHARGE,101.87,0.8,57.98542054344352,3262.489606763583
1531,IDLE,93.72,0.2,0.0,3262.489606763583
1532,IDLE,90.99,0.2,0.0,3262.489606763583
1533,IDLE,73.87,0.2,0.0,3262.489606763583
1534,IDLE,67.82,0.2,0.0,3262.489606763583
1535,IDLE,66.46,0.2,0.0,3262.489606763583
1536,IDLE,64.35,0.2,0.0,3262.489606763583
1537,IDLE,67.05,0.2,0.0,3262.489606763583
1538,IDLE,64.6,0.2,0.0,3262.489606763583
1539,IDLE,66.6,0.2,0.0,3262.489606763583
1540,CHARGE,63.73,0.2,-40.30639105650617,3222.183215707077
1541,IDLE,68.4,0.8,0.0,3222.183215707077
1542,IDLE,71.74,0.8,0.0,3222.183215707077
1543,IDLE,81.49,0.8,0.0,3222.183215707077
1544,DISCHARGE,89.07,0.8,50.69953281441556,3272.882748521493
1545,IDLE,79.59,0.2,0.0,3272.882748521493
1546,IDLE,64.43,0.2,0.0,3272.882748521493
1547,CHARGE,63.42,0.2,-40.110329841575734,3232.7724186799173
1548,IDLE,71.64,0.8,0.0,3232.7724186799173
1549,IDLE,76.13,0.8,0.0,3232.7724186799173
1550,IDLE,71.05,0.8,0.0,3232.7724186799173
1551,IDLE,73.91,0.8,0.0,3232.7724186799173
1552,DISCHARGE,80.87,0.8,46.03201098800704,3278.8044296679245
1553,CHARGE,71.18,0.2,-45.01818477015706,3233.7862448977676
1554,DISCHARGE,94.87,0.8,54.00095069163135,3287.787195589399
1555,IDLE,90.26,0.2,0.0,3287.787195589399
1556,IDLE,80.11,0.2,0.0,3287.787195589399
1557,IDLE,76.18,0.2,0.0,3287.787195589399
1558,IDLE,81.04,0.2,0.0,3287.787195589399
1559,IDLE,71.36,0.2,0.0,3287.787195589399
1560,CHARGE,68.35,0.2,-43.22833561450175,3244.558859974897
1561,IDLE,68.59,0.8,0.0,3244.558859974897
1562,IDLE,73.57,0.8,0.0,3244.558859974897
1563,IDLE,69.68,0.8,0.0,3244.558859974897
1564,IDLE,72.08,0.8,0.0,3244.558859974897
1565,IDLE,72.2,0.8,0.0,3244.558859974897
1566,IDLE,83.06,0.8,0.0,3244.558859974897
1567,IDLE,96.68,0.8,0.0,3244.558859974897
1568,DISCHARGE,98.71,0.8,56.186717010339734,3300.7455769852368
1569,IDLE,81.36,0.2,0.0,3300.7455769852368
1570,IDLE,66.75,0.2,0.0,3300.7455769852368
1571,IDLE,66.44,0.2,0.0,3300.7455769852368
1572,CHARGE,63.39,0.2,-40.09135617561472,3260.654220809622
1573,IDLE,68.16,0.8,0.0,3260.654220809622
1574,IDLE,65.26,0.8,0.0,3260.654220809622
1575,IDLE,69.59,0.8,0.0,3260.654220809622
1576,IDLE,73.28,0.8,0.0,3260.654220809622
1577,IDLE,88.43,0.8,0.0,3260.654220809622
1578,IDLE,92.73,0.8,0.0,3260.654220809622
1579,DISCHARGE,167.63,0.8,95.4166687513246,3356.070889560947
1580,IDLE,95.54,0.2,0.0,3356.070889560947
1581,IDLE,85.53,0.2,0.0,3356.070889560947
1582,IDLE,68.93,0.2,0.0,3356.070889560947
1583,CHARGE,67.06,0.2,-42.41246797817831,3313.6584215827684
1584,IDLE,74.03,0.8,0.0,3313.6584215827684
1585,IDLE,69.21,0.8,0.0,3313.6584215827684
1586,IDLE,72.92,0.8,0.0,3313.6584215827684
1587,IDLE,70.3,0.8,0.0,3313.6584215827684
1588,IDLE,77.13,0.8,0.0,3313.6584215827684
1589,IDLE,73.37,0.8,0.0,3313.6584215827684
1590,IDLE,87.24,0.8,0.0,3313.6584215827684
1591,IDLE,90.09,0.8,0.0,3313.6584215827684
1592,DISCHARGE,112.61,0.8,64.09873571608102,3377.7571572988495
1593,IDLE,77.89,0.2,0.0,3377.7571572988495
1594,IDLE,65.69,0.2,0.0,3377.7571572988495
1595,IDLE,69.6,0.2,0.0,3377.7571572988495
1596,IDLE,61.9,0.2,0.0,3377.7571572988495
1597,CHARGE,57.83,0.2,-36.574903417507485,3341.182253881342
1598,IDLE,81.34,0.8,0.0,3341.182253881342
1599,IDLE,82.2,0.8,0.0,3341.182253881342
1600,IDLE,85.95,0.8,0.0,3341.182253881342
1601,IDLE,95.25,0.8,0.0,3341.182253881342
1602,DISCHARGE,98.93,0.8,56.311943205682404,3397.4941970870245
1603,IDLE,88.54,0.2,0.0,3397.4941970870245
1604,IDLE,82.87,0.2,0.0,3397.4941970870245
1605,IDLE,73.76,0.2,0.0,3397.4941970870245
1606,IDLE,72.53,0.2,0.0,3397.4941970870245
1607,IDLE,76.42,0.2,0.0,3397.4941970870245
1608,IDLE,65.44,0.2,0.0,3397.4941970870245
1609,IDLE,61.98,0.2,0.0,3397.4941970870245
1610,IDLE,58.19,0.2,0.0,3397.4941970870245
1611,CHARGE,54.32,0.2,-34.35498450006928,3363.139212586955
1612,IDLE,59.11,0.8,0.0,3363.139212586955
1613,IDLE,73.34,0.8,0.0,3363.139212586955
1614,IDLE,71.35,0.8,0.0,3363.139212586955
1615,IDLE,80.87,0.8,0.0,3363.139212586955
1616,DISCHARGE,93.17,0.8,53.03329372761983,3416.172506314575
1617,IDLE,71.05,0.2,0.0,3416.172506314575
1618,IDLE,74.29,0.2,0.0,3416.172506314575
1619,IDLE,46.58,0.2,0.0,3416.172506314575
1620,IDLE,25.45,0.2,0.0,3416.172506314575
1621,IDLE,-1.74,0.2,0.0,3416.172506314575
1622,CHARGE,-5.2,0.2,3.288768766575115,3419.4612750811502
1623,IDLE,24.49,0.8,0.0,3419.4612750811502
1624,IDLE,44.04,0.8,0.0,3419.4612750811502
1625,IDLE,64.21,0.8,0.0,3419.4612750811502
1626,DISCHARGE,89.98,0.8,51.21751389515115,3470.6787889763013
1627,IDLE,63.04,0.2,0.0,3470.6787889763013
1628,IDLE,64.56,0.2,0.0,3470.6787889763013
1629,CHARGE,47.07,0.2,-29.76968189282513,3440.909107083476
1630,IDLE,51.53,0.8,0.0,3440.909107083476
1631,DISCHARGE,53.46,0.8,30.429965468268286,3471.3390725517443
1632,IDLE,38.73,0.2,0.0,3471.3390725517443
1633,IDLE,36.67,0.2,0.0,3471.3390725517443
1634,CHARGE,32.01,0.2,-20.24490158039797,3451.094170971346
1635,IDLE,42.72,0.8,0.0,3451.094170971346
1636,DISCHARGE,49.74,0.8,28.312504347019537,3479.4066753183656
1637,CHARGE,42.58,0.2,-26.92995655399392,3452.4767187643715
1638,IDLE,49.47,0.8,0.0,3452.4767187643715
1639,DISCHARGE,51.49,0.8,29.30862180997258,3481.785340574344
1640,IDLE,46.37,0.2,0.0,3481.785340574344
1641,IDLE,22.87,0.2,0.0,3481.785340574344
1642,IDLE,18.47,0.2,0.0,3481.785340574344
1643,IDLE,5.05,0.2,0.0,3481.785340574344
1644,IDLE,-24.33,0.2,0.0,3481.785340574344
1645,CHARGE,-31.85,0.2,20.14370869527258,3501.9290492696164
1646,IDLE,-13.26,0.8,0.0,3501.9290492696164
1647,IDLE,33.51,0.8,0.0,3501.9290492696164
1648,IDLE,60.75,0.8,0.0,3501.9290492696164
1649,DISCHARGE,94.85,0.8,53.98956649205474,3555.918615761671
1650,IDLE,74.25,0.2,0.0,3555.918615761671
1651,IDLE,79.48,0.2,0.0,3555.918615761671
1652,IDLE,59.63,0.2,0.0,3555.918615761671
1653,IDLE,39.24,0.2,0.0,3555.918615761671
1654,IDLE,42.8,0.2,0.0,3555.918615761671
1655,IDLE,40.56,0.2,0.0,3555.918615761671
1656,IDLE,28.35,0.2,0.0,3555.918615761671
1657,CHARGE,25.43,0.2,-16.08334417961638,3539.8352715820547
1658,DISCHARGE,31.22,0.8,17.770735539082228,3557.606007121137
1659,CHARGE,16.56,0.2,-10.473463610477673,3547.132543510659
1660,IDLE,29.51,0.8,0.0,3547.132543510659
1661,DISCHARGE,34.61,0.8,19.700357367316972,3566.832900877976
1662,IDLE,25.8,0.2,0.0,3566.832900877976
1663,CHARGE,4.51,0.2,-2.8523744494718786,3563.980526428504
1664,IDLE,5.95,0.8,0.0,3563.980526428504
1665,IDLE,45.56,0.8,0.0,3563.980526428504
1666,IDLE,41.27,0.8,0.0,3563.980526428504
1667,DISCHARGE,49.74,0.8,28.312504347019537,3592.2930307755237
1668,IDLE,44.56,0.2,0.0,3592.2930307755237
1669,CHARGE,20.01,0.2,-12.655435195993856,3579.6375955795297
1670,IDLE,50.27,0.8,0.0,3579.6375955795297
1671,IDLE,65.82,0.8,0.0,3579.6375955795297
1672,IDLE,68.53,0.8,0.0,3579.6375955795297
1673,DISCHARGE,76.73,0.8,43.675481675649564,3623.3130772551795
1674,IDLE,66.73,0.2,0.0,3623.3130772551795
1675,CHARGE,63.7,0.2,-40.28741739054516,3583.0256598646342
1676,DISCHARGE,74.13,0.8,42.19553573069075,3625.221195595325
1677,IDLE,67.89,0.2,0.0,3625.221195595325
1678,IDLE,61.27,0.2,0.0,3625.221195595325
1679,IDLE,61.28,0.2,0.0,3625.221195595325
1680,CHARGE,59.59,0.2,-37.68802515388675,3587.533170441438
1681,IDLE,61.73,0.8,0.0,3587.533170441438
1682,IDLE,64.73,0.8,0.0,3587.533170441438
1683,IDLE,65.15,0.8,0.0,3587.533170441438
1684,IDLE,63.29,0.8,0.0,3587.533170441438
1685,IDLE,66.26,0.8,0.0,3587.533170441438
1686,IDLE,81.98,0.8,0.0,3587.533170441438
1687,DISCHARGE,88.77,0.8,50.52876982076647,3638.0619402622046
1688,IDLE,86.98,0.2,0.0,3638.0619402622046
1689,IDLE,67.43,0.2,0.0,3638.0619402622046
1690,IDLE,69.96,0.2,0.0,3638.0619402622046
1691,CHARGE,60.89,0.2,-38.51021734553053,3599.551722916674
1692,IDLE,67.32,0.8,0.0,3599.551722916674
1693,IDLE,61.25,0.8,0.0,3599.551722916674
1694,IDLE,75.29,0.8,0.0,3599.551722916674
1695,IDLE,87.19,0.8,0.0,3599.551722916674
1696,IDLE,95.85,0.8,0.0,3599.551722916674
1697,IDLE,106.88,0.8,0.0,3599.551722916674
1698,DISCHARGE,155.39,0.8,88.4495386104416,3688.0012615271157
1699,IDLE,143.11,0.2,0.0,3688.0012615271157
1700,IDLE,102.05,0.2,0.0,3688.0012615271157
1701,IDLE,97.68,0.2,0.0,3688.0012615271157
1702,IDLE,91.19,0.2,0.0,3688.0012615271157
1703,IDLE,81.65,0.2,0.0,3688.0012615271157
1704,IDLE,80.57,0.2,0.0,3688.0012615271157
1705,IDLE,67.0,0.2,0.0,3688.0012615271157
1706,IDLE,70.93,0.2,0.0,3688.0012615271157
1707,CHARGE,62.5,0.2,-39.52847075210475,3648.472790775011
1708,IDLE,68.16,0.8,0.0,3648.472790775011
1709,IDLE,76.71,0.8,0.0,3648.472790775011
1710,IDLE,96.07,0.8,0.0,3648.472790775011
1711,DISCHARGE,97.42,0.8,55.45243613764864,3703.9252269126596
1712,IDLE,95.35,0.2,0.0,3703.9252269126596
1713,IDLE,89.33,0.2,0.0,3703.9252269126596
1714,IDLE,81.52,0.2,0.0,3703.9252269126596
1715,IDLE,76.9,0.2,0.0,3703.9252269126596
1716,CHARGE,75.74,0.2,-47.90218199623062,3656.023044916429
1717,IDLE,82.04,0.8,0.0,3656.023044916429
1718,DISCHARGE,90.42,0.8,51.46796628583648,3707.491011202266
1719,CHARGE,79.05,0.2,-49.995609807262085,3657.4954013950037
1720,IDLE,84.45,0.8,0.0,3657.4954013950037
1721,IDLE,92.1,0.8,0.0,3657.4954013950037
1722,DISCHARGE,109.63,0.8,62.4024899791667,3719.8978913741703
1723,IDLE,102.41,0.2,0.0,3719.8978913741703
1724,IDLE,84.08,0.2,0.0,3719.8978913741703
1725,IDLE,76.39,0.2,0.0,3719.8978913741703
1726,IDLE,74.16,0.2,0.0,3719.8978913741703
1727,CHARGE,60.89,0.2,-38.51021734553053,3681.3876740286396
1728,DISCHARGE,76.77,0.8,43.69825007480277,3725.0859241034423
1729,IDLE,67.07,0.2,0.0,3725.0859241034423
1730,IDLE,69.08,0.2,0.0,3725.0859241034423
1731,CHARGE,61.75,0.2,-39.05412910307949,3686.0317950003628
1732,IDLE,66.95,0.8,0.0,3686.0317950003628
1733,IDLE,76.59,0.8,0.0,3686.0317950003628
1734,IDLE,98.03,0.8,0.0,3686.0317950003628
1735,DISCHARGE,154.75,0.8,88.08524422399022,3774.117039224353
1736,IDLE,103.09,0.2,0.0,3774.117039224353
1737,IDLE,71.65,0.2,0.0,3774.117039224353
1738,IDLE,75.97,0.2,0.0,3774.117039224353
1739,IDLE,71.22,0.2,0.0,3774.117039224353
1740,IDLE,67.27,0.2,0.0,3774.117039224353
1741,IDLE,73.2,0.2,0.0,3774.117039224353
1742,CHARGE,65.58,0.2,-41.47643379076847,3732.6406054335844
1743,IDLE,72.53,0.8,0.0,3732.6406054335844
1744,IDLE,70.78,0.8,0.0,3732.6406054335844
1745,IDLE,83.47,0.8,0.0,3732.6406054335844
1746,DISCHARGE,103.32,0.8,58.810775012747456,3791.4513804463318
1747,IDLE,102.05,0.2,0.0,3791.4513804463318
1748,IDLE,87.92,0.2,0.0,3791.4513804463318
1749,IDLE,77.25,0.2,0.0,3791.4513804463318
1750,IDLE,80.86,0.2,0.0,3791.4513804463318
1751,IDLE,67.11,0.2,0.0,3791.4513804463318
1752,IDLE,65.05,0.2,0.0,3791.4513804463318
1753,CHARGE,61.01,0.2,-38.58611200937457,3752.865268436957
1754,IDLE,64.7,0.8,0.0,3752.865268436957
1755,IDLE,63.75,0.8,0.0,3752.865268436957
1756,IDLE,66.86,0.8,0.0,3752.865268436957
1757,IDLE,69.82,0.8,0.0,3752.865268436957
1758,IDLE,85.49,0.8,0.0,3752.865268436957
1759,DISCHARGE,98.23,0.8,55.91349622050119,3808.7787646574584
1760,IDLE,87.56,0.2,0.0,3808.7787646574584
1761,IDLE,76.81,0.2,0.0,3808.7787646574584
1762,IDLE,56.05,0.2,0.0,3808.7787646574584
1763,IDLE,51.78,0.2,0.0,3808.7787646574584
1764,IDLE,42.61,0.2,0.0,3808.7787646574584
1765,CHARGE,25.45,0.2,-16.095993290257052,3792.6827713672014
1766,IDLE,32.68,0.8,0.0,3792.6827713672014
1767,IDLE,46.65,0.8,0.0,3792.6827713672014
1768,IDLE,67.55,0.8,0.0,3792.6827713672014
1769,IDLE,89.31,0.8,0.0,3792.6827713672014
1770,IDLE,122.26,0.8,0.0,3792.6827713672014
1771,DISCHARGE,145.62,0.8,82.8883571172695,3875.571128484471
1772,IDLE,79.7,0.2,0.0,3875.571128484471
1773,IDLE,72.03,0.2,0.0,3875.571128484471
1774,IDLE,65.15,0.2,0.0,3875.571128484471
1775,IDLE,62.68,0.2,0.0,3875.571128484471
1776,IDLE,52.19,0.2,0.0,3875.571128484471
1777,IDLE,52.13,0.2,0.0,3875.571128484471
1778,CHARGE,50.64,0.2,-32.02754814218535,3843.5435803422856
1779,IDLE,54.31,0.8,0.0,3843.5435803422856
1780,IDLE,58.57,0.8,0.0,3843.5435803422856
1781,IDLE,60.59,0.8,0.0,3843.5435803422856
1782,DISCHARGE,69.3,0.8,39.446251532940366,3882.989831875226
1783,IDLE,66.19,0.2,0.0,3882.989831875226
1784,IDLE,53.72,0.2,0.0,3882.989831875226
1785,IDLE,51.3,0.2,0.0,3882.989831875226
1786,IDLE,43.22,0.2,0.0,3882.989831875226
1787,IDLE,45.25,0.2,0.0,3882.989831875226
1788,CHARGE,28.56,0.2,-18.062929994881785,3864.9269018803443
1789,IDLE,37.66,0.8,0.0,3864.9269018803443
1790,DISCHARGE,51.82,0.8,29.49646110298658,3894.4233629833307
1791,CHARGE,41.19,0.2,-26.050843364467113,3868.3725196188634
1792,IDLE,56.37,0.8,0.0,3868.3725196188634
1793,IDLE,79.55,0.8,0.0,3868.3725196188634
1794,IDLE,75.43,0.8,0.0,3868.3725196188634
1795,DISCHARGE,83.28,0.8,47.403807036988084,3915.7763266558513
1796,IDLE,63.58,0.2,0.0,3915.7763266558513
1797,IDLE,58.77,0.2,0.0,3915.7763266558513
1798,IDLE,63.08,0.2,0.0,3915.7763266558513
1799,IDLE,59.9,0.2,0.0,3915.7763266558513
1800,IDLE,57.0,0.2,0.0,3915.7763266558513
1801,IDLE,42.07,0.2,0.0,3915.7763266558513
1802,IDLE,40.16,0.2,0.0,3915.7763266558513
1803,IDLE,41.27,0.2,0.0,3915.7763266558513
1804,CHARGE,34.2,0.2,-21.62997919555172,3894.1463474602997
1805,IDLE,35.28,0.8,0.0,3894.1463474602997
1806,IDLE,42.42,0.8,0.0,3894.1463474602997
1807,IDLE,38.48,0.8,0.0,3894.1463474602997
1808,IDLE,39.5,0.8,0.0,3894.1463474602997
1809,DISCHARGE,47.75,0.8,27.179776489147226,3921.326123949447
1810,IDLE,35.28,0.2,0.0,3921.326123949447
1811,IDLE,30.23,0.2,0.0,3921.326123949447
1812,IDLE,17.23,0.2,0.0,3921.326123949447
1813,CHARGE,-0.15,0.2,0.09486832980505139,3921.420992279252
1814,IDLE,0.56,0.8,0.0,3921.420992279252
1815,IDLE,45.5,0.8,0.0,3921.420992279252
1816,IDLE,58.07,0.8,0.0,3921.420992279252
1817,IDLE,61.12,0.8,0.0,3921.420992279252
1818,IDLE,78.23,0.8,0.0,3921.420992279252
1819,DISCHARGE,88.41,0.8,50.32385422838756,3971.7448465076395
1820,IDLE,62.86,0.2,0.0,3971.7448465076395
1821,CHARGE,61.84,0.2,-39.11105010096252,3932.633796406677
1822,DISCHARGE,70.91,0.8,40.36267959885716,3972.996476005534
1823,IDLE,63.58,0.2,0.0,3972.996476005534
1824,IDLE,66.92,0.2,0.0,3972.996476005534
1825,IDLE,70.28,0.2,0.0,3972.996476005534
1826,IDLE,66.86,0.2,0.0,3972.996476005534
1827,IDLE,65.44,0.2,0.0,3972.996476005534
1828,IDLE,68.09,0.2,0.0,3972.996476005534
1829,IDLE,69.69,0.2,0.0,3972.996476005534
1830,IDLE,67.8,0.2,0.0,3972.996476005534
1831,IDLE,59.56,0.2,0.0,3972.996476005534
1832,IDLE,57.22,0.2,0.0,3972.996476005534
1833,IDLE,40.84,0.2,0.0,3972.996476005534
1834,CHARGE,5.52,0.2,-3.491154536825891,3969.505321468708
1835,DISCHARGE,23.03,0.8,13.108905812462002,3982.6142272811703
1836,IDLE,21.73,0.2,0.0,3982.6142272811703
1837,IDLE,6.19,0.2,0.0,3982.6142272811703
1838,CHARGE,1.98,0.2,-1.2522619534266783,3981.3619653277437
1839,IDLE,37.79,0.8,0.0,3981.3619653277437
1840,IDLE,74.43,0.8,0.0,3981.3619653277437
1841,IDLE,89.71,0.8,0.0,3981.3619653277437
1842,IDLE,145.79,0.8,0.0,3981.3619653277437
1843,DISCHARGE,158.34,0.8,90.12870804799103,4071.490673375735
1844,IDLE,77.34,0.2,0.0,4071.490673375735
1845,IDLE,74.76,0.2,0.0,4071.490673375735
1846,IDLE,62.6,0.2,0.0,4071.490673375735
1847,IDLE,69.02,0.2,0.0,4071.490673375735
1848,IDLE,65.82,0.2,0.0,4071.490673375735
1849,IDLE,66.09,0.2,0.0,4071.490673375735
1850,IDLE,66.4,0.2,0.0,4071.490673375735
1851,IDLE,61.6,0.2,0.0,4071.490673375735
1852,CHARGE,58.21,0.2,-36.81523651968028,4034.6754368560546
1853,IDLE,69.84,0.8,0.0,4034.6754368560546
1854,IDLE,90.26,0.8,0.0,4034.6754368560546
1855,IDLE,152.76,0.8,0.0,4034.6754368560546
1856,DISCHARGE,170.12,0.8,96.83400159861206,4131.509438454666
1857,IDLE,82.63,0.2,0.0,4131.509438454666
1858,IDLE,79.03,0.2,0.0,4131.509438454666
1859,CHARGE,61.45,0.2,-38.86439244346939,4092.645046011197
1860,IDLE,63.14,0.8,0.0,4092.645046011197
1861,IDLE,65.83,0.8,0.0,4092.645046011197
1862,IDLE,78.72,0.8,0.0,4092.645046011197
1863,IDLE,81.24,0.8,0.0,4092.645046011197
1864,IDLE,89.08,0.8,0.0,4092.645046011197
1865,IDLE,103.47,0.8,0.0,4092.645046011197
1866,DISCHARGE,108.88,0.8,61.975582495043966,4154.620628506241
1867,IDLE,101.84,0.2,0.0,4154.620628506241
1868,IDLE,102.0,0.2,0.0,4154.620628506241
1869,IDLE,98.64,0.2,0.0,4154.620628506241
1870,IDLE,79.15,0.2,0.0,4154.620628506241
1871,IDLE,73.88,0.2,0.0,4154.620628506241
1872,IDLE,75.69,0.2,0.0,4154.620628506241
1873,IDLE,72.42,0.2,0.0,4154.620628506241
1874,IDLE,71.12,0.2,0.0,4154.620628506241
1875,CHARGE,67.92,0.2,-42.956379735727275,4111.664248770514
1876,IDLE,68.46,0.8,0.0,4111.664248770514
1877,IDLE,69.98,0.8,0.0,4111.664248770514
1878,IDLE,87.9,0.8,0.0,4111.664248770514
1879,DISCHARGE,105.25,0.8,59.909350271889956,4171.573599042404
1880,IDLE,80.9,0.2,0.0,4171.573599042404
1881,IDLE,78.44,0.2,0.0,4171.573599042404
1882,IDLE,65.91,0.2,0.0,4171.573599042404
1883,IDLE,54.02,0.2,0.0,4171.573599042404
1884,CHARGE,21.65,0.2,-13.692662268529084,4157.880936773875
1885,IDLE,41.65,0.8,0.0,4157.880936773875
1886,IDLE,59.72,0.8,0.0,4157.880936773875
1887,IDLE,71.97,0.8,0.0,4157.880936773875
1888,IDLE,76.21,0.8,0.0,4157.880936773875
1889,IDLE,84.59,0.8,0.0,4157.880936773875
1890,IDLE,117.9,0.8,0.0,4157.880936773875
1891,IDLE,129.01,0.8,0.0,4157.880936773875
1892,DISCHARGE,360.15,0.8,205.00097387573555,4362.88191064961
1893,IDLE,75.06,0.2,0.0,4362.88191064961
1894,IDLE,77.4,0.2,0.0,4362.88191064961
1895,CHARGE,72.52,0.2,-45.86567518308218,4317.016235466528
1896,IDLE,81.88,0.8,0.0,4317.016235466528
1897,IDLE,77.47,0.8,0.0,4317.016235466528
1898,IDLE,78.64,0.8,0.0,4317.016235466528
1899,IDLE,78.14,0.8,0.0,4317.016235466528
1900,IDLE,78.46,0.8,0.0,4317.016235466528
1901,IDLE,96.51,0.8,0.0,4317.016235466528
1902,DISCHARGE,99.38,0.8,56.56808769615604,4373.584323162684
1903,IDLE,94.05,0.2,0.0,4373.584323162684
1904,IDLE,87.43,0.2,0.0,4373.584323162684
1905,IDLE,70.12,0.2,0.0,4373.584323162684
1906,IDLE,73.69,0.2,0.0,4373.584323162684
1907,IDLE,72.38,0.2,0.0,4373.584323162684
1908,IDLE,66.47,0.2,0.0,4373.584323162684
1909,IDLE,69.49,0.2,0.0,4373.584323162684
1910,CHARGE,61.43,0.2,-38.85174333282871,4334.732579829855
1911,IDLE,75.65,0.8,0.0,4334.732579829855
1912,IDLE,89.85,0.8,0.0,4334.732579829855
1913,IDLE,180.47,0.8,0.0,4334.732579829855
1914,DISCHARGE,289.8,0.8,164.95705186502335,4499.689631694879
1915,IDLE,163.03,0.2,0.0,4499.689631694879
1916,IDLE,113.09,0.2,0.0,4499.689631694879
1917,IDLE,104.09,0.2,0.0,4499.689631694879
1918,IDLE,85.82,0.2,0.0,4499.689631694879
1919,IDLE,74.09,0.2,0.0,4499.689631694879
1920,CHARGE,69.83,0.2,-44.16436980191159,4455.525261892967
1921,DISCHARGE,79.07,0.8,45.00743302611247,4500.532694919079
1922,IDLE,74.27,0.2,0.0,4500.532694919079
1923,CHARGE,62.88,0.2,-39.76880385427755,4460.763891064802
1924,IDLE,67.34,0.8,0.0,4460.763891064802
1925,IDLE,68.44,0.8,0.0,4460.763891064802
1926,IDLE,82.59,0.8,0.0,4460.763891064802
1927,IDLE,88.46,0.8,0.0,4460.763891064802
1928,DISCHARGE,95.87,0.8,54.57016067046167,4515.3340517352635
1929,IDLE,77.96,0.2,0.0,4515.3340517352635
1930,IDLE,78.64,0.2,0.0,4515.3340517352635
1931,IDLE,70.65,0.2,0.0,4515.3340517352635
1932,IDLE,75.6,0.2,0.0,4515.3340517352635
