time_step,action,price,soc,reward,cumulative_reward
86,IDLE,55.99,0.2,0.0,377.4709650057869
87,IDLE,59.96,0.2,0.0,377.4709650057869
88,CHARGE,43.3,0.2,-27.385324537058167,350.08564046872874
89,DISCHARGE,53.97,0.8,30.72026255747174,380.8059030262005
90,IDLE,40.58,0.2,0.0,380.8059030262005
91,CHARGE,13.6,0.2,-8.601395235657993,372.2045077905425
92,IDLE,25.99,0.8,0.0,372.2045077905425
93,IDLE,34.03,0.8,0.0,372.2045077905425
94,DISCHARGE,43.44,0.8,24.726481480388593,396.9309892709311
95,IDLE,19.87,0.2,0.0,396.9309892709311
96,IDLE,7.78,0.2,0.0,396.9309892709311
97,CHARGE,-2.36,0.2,1.4925950555994751,398.42358432653054
98,DISCHARGE,2.25,0.8,1.2807224523681937,399.70430677889874
99,CHARGE,-0.44,0.2,0.27828043409481745,399.98258721299356
100,IDLE,1.27,0.8,0.0,399.98258721299356
101,IDLE,4.8,0.8,0.0,399.98258721299356
102,IDLE,65.18,0.8,0.0,399.98258721299356
103,IDLE,107.25,0.8,0.0,399.98258721299356
104,IDLE,130.43,0.8,0.0,399.98258721299356
105,IDLE,154.55,0.8,0.0,399.98258721299356
106,IDLE,159.52,0.8,0.0,399.98258721299356
107,DISCHARGE,169.01,0.8,96.2021785221104,496.18476573510395
108,CHARGE,128.45,0.2,-81.23891308972567,414.9458526453783
109,IDLE,145.36,0.8,0.0,414.9458526453783
110,DISCHARGE,163.49,0.8,93.06013943896711,508.0059920843454
111,IDLE,144.99,0.2,0.0,508.0059920843454
112,CHARGE,142.84,0.2,-90.33994819569027,417.6660438886551
113,DISCHARGE,164.56,0.8,93.66919411631555,511.3352380049707
114,IDLE,154.47,0.2,0.0,511.3352380049707
115,IDLE,141.6,0.2,0.0,511.3352380049707
116,IDLE,137.79,0.2,0.0,511.3352380049707
117,IDLE,119.49,0.2,0.0,511.3352380049707
118,IDLE,121.03,0.2,0.0,511.3352380049707
119,CHARGE,96.14,0.2,-60.804274849717615,450.53096315525306
120,IDLE,104.22,0.8,0.0,450.53096315525306
121,DISCHARGE,114.95,0.8,65.43068706654395,515.9616502217971
122,IDLE,102.06,0.2,0.0,515.9616502217971
123,IDLE,77.15,0.2,0.0,515.9616502217971
124,CHARGE,65.53,0.2,-41.44481101416679,474.51683920763026
125,IDLE,94.64,0.8,0.0,474.51683920763026
126,IDLE,93.04,0.8,0.0,474.51683920763026
127,IDLE,92.77,0.8,0.0,474.51683920763026
128,DISCHARGE,126.88,0.8,72.22136211398953,546.7382013216197
129,CHARGE,98.73,0.2,-62.44233467768483,484.2958666439349
130,DISCHARGE,116.53,0.8,66.33003883309583,550.6259054770308
131,CHARGE,98.6,0.2,-62.36011545852045,488.2657900185103
132,DISCHARGE,115.56,0.8,65.77790515363043,554.0436951721407
133,CHARGE,78.37,0.2,-49.565540045479196,504.4781551266615
134,IDLE,88.36,0.8,0.0,504.4781551266615
135,IDLE,127.65,0.8,0.0,504.4781551266615
136,IDLE,143.57,0.8,0.0,504.4781551266615
137,DISCHARGE,146.98,0.8,83.6624826884787,588.1406378151402
138,IDLE,132.09,0.2,0.0,588.1406378151402
139,IDLE,121.21,0.2,0.0,588.1406378151402
140,IDLE,102.12,0.2,0.0,588.1406378151402
141,IDLE,107.77,0.2,0.0,588.1406378151402
142,IDLE,104.49,0.2,0.0,588.1406378151402
143,IDLE,67.11,0.2,0.0,588.1406378151402
144,CHARGE,66.7,0.2,-42.184783986646195,545.955853828494
145,DISCHARGE,81.45,0.8,46.36215277572862,592.3180066042227
146,IDLE,76.1,0.2,0.0,592.3180066042227
147,IDLE,64.48,0.2,0.0,592.3180066042227
148,IDLE,67.9,0.2,0.0,592.3180066042227
149,CHARGE,52.53,0.2,-33.222889097729,559.0951175064937
150,IDLE,69.6,0.8,0.0,559.0951175064937
151,IDLE,87.15,0.8,0.0,559.0951175064937
152,IDLE,80.89,0.8,0.0,559.0951175064937
153,IDLE,87.12,0.8,0.0,559.0951175064937
154,IDLE,98.53,0.8,0.0,559.0951175064937
155,DISCHARGE,111.29,0.8,63.34737854402502,622.4424960505187
156,CHARGE,81.18,0.2,-51.34274009049382,571.0997559600248
157,IDLE,83.47,0.8,0.0,571.0997559600248
158,IDLE,84.32,0.8,0.0,571.0997559600248
159,IDLE,88.65,0.8,0.0,571.0997559600248
160,IDLE,96.46,0.8,0.0,571.0997559600248
161,IDLE,107.8,0.8,0.0,571.0997559600248
162,DISCHARGE,126.86,0.8,72.20997791441292,643.3097338744377
163,IDLE,80.92,0.2,0.0,643.3097338744377
164,IDLE,56.61,0.2,0.0,643.3097338744377
165,CHARGE,37.06,0.2,-23.438802017168033,619.8709318572696
166,DISCHARGE,58.21,0.8,33.133712867712255,653.0046447249819
167,IDLE,30.58,0.2,0.0,653.0046447249819
168,CHARGE,10.62,0.2,-6.716677750197639,646.2879669747842
169,DISCHARGE,16.24,0.8,9.243970056204207,655.5319370309885
170,IDLE,10.65,0.2,0.0,655.5319370309885
171,CHARGE,6.04,0.2,-3.820031413483403,651.7119056175051
172,IDLE,15.51,0.8,0.0,651.7119056175051
173,IDLE,38.42,0.8,0.0,651.7119056175051
174,IDLE,36.27,0.8,0.0,651.7119056175051
175,DISCHARGE,80.05,0.8,45.565258805366184,697.2771644228712
176,CHARGE,66.86,0.2,-42.285976871771574,654.9911875510996
177,IDLE,80.05,0.8,0.0,654.9911875510996
178,IDLE,87.5,0.8,0.0,654.9911875510996
179,DISCHARGE,118.36,0.8,67.3716930943553,722.3628806454549
180,IDLE,92.71,0.2,0.0,722.3628806454549
181,CHARGE,78.86,0.2,-49.87544325617569,672.4874373892792
182,IDLE,102.28,0.8,0.0,672.4874373892792
183,IDLE,140.58,0.8,0.0,672.4874373892792
184,DISCHARGE,150.36,0.8,85.58641241692517,758.0738498062044
185,IDLE,115.37,0.2,0.0,758.0738498062044
186,CHARGE,106.63,0.2,-67.43873338075088,690.6351164254536
187,IDLE,126.27,0.8,0.0,690.6351164254536
188,IDLE,139.98,0.8,0.0,690.6351164254536
189,DISCHARGE,142.84,0.8,81.30595337612124,771.9410698015748
190,IDLE,125.79,0.2,0.0,771.9410698015748
191,IDLE,98.78,0.2,0.0,771.9410698015748
192,IDLE,81.81,0.2,0.0,771.9410698015748
193,IDLE,45.61,0.2,0.0,771.9410698015748
194,IDLE,18.94,0.2,0.0,771.9410698015748
195,CHARGE,15.46,0.2,-9.77776252524063,762.1633072763342
196,DISCHARGE,42.19,0.8,24.01496900685071,786.1782762831849
197,CHARGE,28.66,0.2,-18.126175548085154,768.0521007350998
198,IDLE,76.04,0.8,0.0,768.0521007350998
199,DISCHARGE,151.53,0.8,86.25238809215664,854.3044888272564
200,CHARGE,127.85,0.2,-80.85943977050547,773.4450490567509
201,IDLE,140.21,0.8,0.0,773.4450490567509
202,DISCHARGE,148.67,0.8,84.62444755270194,858.0694966094528
203,IDLE,136.11,0.2,0.0,858.0694966094528
204,CHARGE,125.04,0.2,-79.08223972549085,778.987256883962
205,IDLE,167.32,0.8,0.0,778.987256883962
206,IDLE,193.72,0.8,0.0,778.987256883962
207,IDLE,196.17,0.8,0.0,778.987256883962
208,IDLE,200.5,0.8,0.0,778.987256883962
209,DISCHARGE,210.17,0.8,119.6308612507659,898.6181181347279
210,IDLE,200.78,0.2,0.0,898.6181181347279
211,IDLE,158.64,0.2,0.0,898.6181181347279
212,IDLE,169.22,0.2,0.0,898.6181181347279
213,IDLE,160.33,0.2,0.0,898.6181181347279
214,IDLE,171.48,0.2,0.0,898.6181181347279
215,IDLE,126.03,0.2,0.0,898.6181181347279
216,IDLE,127.8,0.2,0.0,898.6181181347279
217,IDLE,111.43,0.2,0.0,898.6181181347279
218,IDLE,102.59,0.2,0.0,898.6181181347279
219,CHARGE,91.5,0.2,-57.86968118108135,840.7484369536465
220,IDLE,92.24,0.8,0.0,840.7484369536465
221,IDLE,112.32,0.8,0.0,840.7484369536465
222,IDLE,151.32,0.8,0.0,840.7484369536465
223,IDLE,201.96,0.8,0.0,840.7484369536465
224,IDLE,204.93,0.8,0.0,840.7484369536465
225,DISCHARGE,215.78,0.8,122.82412923200393,963.5725661856504
226,IDLE,168.23,0.2,0.0,963.5725661856504
227,IDLE,169.56,0.2,0.0,963.5725661856504
228,IDLE,141.58,0.2,0.0,963.5725661856504
229,IDLE,141.85,0.2,0.0,963.5725661856504
230,IDLE,141.21,0.2,0.0,963.5725661856504
231,IDLE,152.48,0.2,0.0,963.5725661856504
232,IDLE,135.8,0.2,0.0,963.5725661856504
233,IDLE,120.62,0.2,0.0,963.5725661856504
234,IDLE,110.6,0.2,0.0,963.5725661856504
235,IDLE,109.04,0.2,0.0,963.5725661856504
236,IDLE,97.51,0.2,0.0,963.5725661856504
237,IDLE,76.87,0.2,0.0,963.5725661856504
238,IDLE,74.65,0.2,0.0,963.5725661856504
239,IDLE,10.16,0.2,0.0,963.5725661856504
240,IDLE,-1.71,0.2,0.0,963.5725661856504
241,CHARGE,-3.5,0.2,2.213594362117866,965.7861605477683
242,IDLE,-3.23,0.8,0.0,965.7861605477683
243,IDLE,-1.54,0.8,0.0,965.7861605477683
244,IDLE,-0.57,0.8,0.0,965.7861605477683
245,IDLE,9.49,0.8,0.0,965.7861605477683
246,IDLE,81.81,0.8,0.0,965.7861605477683
247,IDLE,121.44,0.8,0.0,965.7861605477683
248,DISCHARGE,147.49,0.8,83.95277977768218,1049.7389403254506
249,IDLE,126.21,0.2,0.0,1049.7389403254506
250,IDLE,126.23,0.2,0.0,1049.7389403254506
251,IDLE,127.73,0.2,0.0,1049.7389403254506
252,IDLE,121.46,0.2,0.0,1049.7389403254506
253,IDLE,116.42,0.2,0.0,1049.7389403254506
254,IDLE,107.8,0.2,0.0,1049.7389403254506
255,IDLE,98.61,0.2,0.0,1049.7389403254506
256,IDLE,104.91,0.2,0.0,1049.7389403254506
257,IDLE,96.27,0.2,0.0,1049.7389403254506
258,IDLE,94.75,0.2,0.0,1049.7389403254506
259,IDLE,89.48,0.2,0.0,1049.7389403254506
260,IDLE,88.06,0.2,0.0,1049.7389403254506
261,CHARGE,69.94,0.2,-44.233939910435296,1005.5050004150153
262,DISCHARGE,94.84,0.8,53.98387439226644,1059.4888748072817
263,IDLE,70.85,0.2,0.0,1059.4888748072817
264,IDLE,33.33,0.2,0.0,1059.4888748072817
265,IDLE,4.11,0.2,0.0,1059.4888748072817
266,IDLE,-0.21,0.2,0.0,1059.4888748072817
267,CHARGE,-5.45,0.2,3.446882649583534,1062.9357574568653
268,IDLE,-0.66,0.8,0.0,1062.9357574568653
269,IDLE,35.52,0.8,0.0,1062.9357574568653
270,IDLE,58.46,0.8,0.0,1062.9357574568653
271,IDLE,73.11,0.8,0.0,1062.9357574568653
272,IDLE,69.77,0.8,0.0,1062.9357574568653
273,IDLE,71.57,0.8,0.0,1062.9357574568653
274,IDLE,68.81,0.8,0.0,1062.9357574568653
275,DISCHARGE,74.41,0.8,42.354914524763245,1105.2906719816285
276,IDLE,65.15,0.2,0.0,1105.2906719816285
277,CHARGE,63.54,0.2,-40.186224505419766,1065.1044474762089
278,IDLE,75.57,0.8,0.0,1065.1044474762089
279,IDLE,90.48,0.8,0.0,1065.1044474762089
280,IDLE,112.69,0.8,0.0,1065.1044474762089
281,DISCHARGE,138.67,0.8,78.93234776439884,1144.0367952406077
282,IDLE,127.43,0.2,0.0,1144.0367952406077
283,IDLE,105.29,0.2,0.0,1144.0367952406077
284,CHARGE,77.01,0.2,-48.70540052191339,1095.3313947186944
285,DISCHARGE,89.1,0.8,50.71660911378047,1146.048003832475
286,IDLE,87.79,0.2,0.0,1146.048003832475
287,IDLE,82.12,0.2,0.0,1146.048003832475
288,CHARGE,73.62,0.2,-46.56137626831923,1099.4866275641557
289,DISCHARGE,88.6,0.8,50.432004124365314,1149.918631688521
290,IDLE,57.65,0.2,0.0,1149.918631688521
291,IDLE,24.88,0.2,0.0,1149.918631688521
292,CHARGE,7.92,0.2,-5.009047813706713,1144.9095838748142
293,IDLE,41.13,0.8,0.0,1144.9095838748142
294,IDLE,88.84,0.8,0.0,1144.9095838748142
295,IDLE,94.02,0.8,0.0,1144.9095838748142
296,IDLE,120.99,0.8,0.0,1144.9095838748142
297,IDLE,118.1,0.8,0.0,1144.9095838748142
298,DISCHARGE,123.59,0.8,70.34866128363781,1215.258245158452
299,IDLE,104.05,0.2,0.0,1215.258245158452
300,IDLE,82.44,0.2,0.0,1215.258245158452
301,IDLE,84.81,0.2,0.0,1215.258245158452
302,IDLE,88.98,0.2,0.0,1215.258245158452
303,CHARGE,80.58,0.2,-50.96326677127361,1164.2949783871784
304,IDLE,92.69,0.8,0.0,1164.2949783871784
305,IDLE,100.18,0.8,0.0,1164.2949783871784
306,IDLE,120.53,0.8,0.0,1164.2949783871784
307,DISCHARGE,136.53,0.8,77.71423840970199,1242.0092167968803
308,IDLE,118.36,0.2,0.0,1242.0092167968803
309,IDLE,120.62,0.2,0.0,1242.0092167968803
310,IDLE,92.83,0.2,0.0,1242.0092167968803
311,IDLE,81.73,0.2,0.0,1242.0092167968803
312,IDLE,69.87,0.2,0.0,1242.0092167968803
313,IDLE,75.22,0.2,0.0,1242.0092167968803
314,CHARGE,66.56,0.2,-42.096240212161476,1199.9129765847188
315,IDLE,70.56,0.8,0.0,1199.9129765847188
316,IDLE,75.8,0.8,0.0,1199.9129765847188
317,DISCHARGE,81.46,0.8,46.367844875516916,1246.2808214602358
318,IDLE,73.07,0.2,0.0,1246.2808214602358
319,CHARGE,64.69,0.2,-40.9135483672585,1205.3672730929773
320,DISCHARGE,76.48,0.8,43.533179180941985,1248.9004522739192
321,CHARGE,63.01,0.2,-39.85102307344192,1209.0494292004773
322,DISCHARGE,77.0,0.8,43.82916836993375,1252.878597570411
323,IDLE,64.91,0.2,0.0,1252.878597570411
324,IDLE,68.68,0.2,0.0,1252.878597570411
325,IDLE,53.98,0.2,0.0,1252.878597570411
326,CHARGE,46.78,0.2,-29.586269788535365,1223.2923277818757
327,DISCHARGE,58.56,0.8,33.33293636030286,1256.6252641421786
328,CHARGE,27.15,0.2,-17.171167694714303,1239.4540964474643
329,IDLE,51.84,0.8,0.0,1239.4540964474643
330,DISCHARGE,62.05,0.8,35.31947918642063,1274.773575633885
331,IDLE,29.81,0.2,0.0,1274.773575633885
332,IDLE,7.98,0.2,0.0,1274.773575633885
333,IDLE,3.8,0.2,0.0,1274.773575633885
334,CHARGE,0.92,0.2,-0.581859089470982,1274.191716544414
335,IDLE,2.27,0.8,0.0,1274.191716544414
336,DISCHARGE,11.21,0.8,6.380843862687757,1280.5725604071017
337,IDLE,10.89,0.2,0.0,1280.5725604071017
338,IDLE,2.75,0.2,0.0,1280.5725604071017
339,CHARGE,0.51,0.2,-0.32255232133717476,1280.2500080857646
340,IDLE,1.33,0.8,0.0,1280.2500080857646
341,DISCHARGE,2.9,0.8,1.6507089386078941,1281.9007170243726
342,CHARGE,-0.27,0.2,0.17076299364909253,1282.0714800180217
343,IDLE,6.3,0.8,0.0,1282.0714800180217
344,DISCHARGE,19.49,0.8,11.093902487402708,1293.1653825054243
345,IDLE,13.82,0.2,0.0,1293.1653825054243
346,CHARGE,13.38,0.2,-8.462255018610586,1284.7031274868136
347,DISCHARGE,29.54,0.8,16.81446277464731,1301.517590261461
348,IDLE,25.85,0.2,0.0,1301.517590261461
349,IDLE,15.88,0.2,0.0,1301.517590261461
350,IDLE,9.37,0.2,0.0,1301.517590261461
351,CHARGE,0.96,0.2,-0.6071573107523289,1300.9104329507086
352,DISCHARGE,10.9,0.8,6.204388769250361,1307.1148217199589
353,CHARGE,4.81,0.2,-3.042111109081981,1304.0727106108768
354,IDLE,18.25,0.8,0.0,1304.0727106108768
355,IDLE,43.17,0.8,0.0,1304.0727106108768
356,IDLE,56.93,0.8,0.0,1304.0727106108768
357,IDLE,60.17,0.8,0.0,1304.0727106108768
358,DISCHARGE,77.57,0.8,44.153618057867014,1348.226328668744
359,IDLE,67.08,0.2,0.0,1348.226328668744
360,IDLE,49.0,0.2,0.0,1348.226328668744
361,CHARGE,29.94,0.2,-18.935718629088257,1329.2906100396556
362,DISCHARGE,63.23,0.8,35.99114696144039,1365.281757001096
363,CHARGE,46.82,0.2,-29.61156800981671,1335.6701889912792
364,IDLE,52.53,0.8,0.0,1335.6701889912792
365,IDLE,75.0,0.8,0.0,1335.6701889912792
366,IDLE,98.39,0.8,0.0,1335.6701889912792
367,DISCHARGE,157.2,0.8,89.47980867212446,1425.1499976634036
368,IDLE,150.01,0.2,0.0,1425.1499976634036
369,IDLE,141.37,0.2,0.0,1425.1499976634036
370,IDLE,112.11,0.2,0.0,1425.1499976634036
371,IDLE,113.64,0.2,0.0,1425.1499976634036
372,CHARGE,89.4,0.2,-56.54152456381064,1368.608473099593
373,IDLE,109.11,0.8,0.0,1368.608473099593
374,IDLE,116.22,0.8,0.0,1368.608473099593
375,IDLE,113.63,0.8,0.0,1368.608473099593
376,DISCHARGE,144.24,0.8,82.10284734648368,1450.7113204460768
377,IDLE,135.46,0.2,0.0,1450.7113204460768
378,IDLE,140.25,0.2,0.0,1450.7113204460768
379,IDLE,140.13,0.2,0.0,1450.7113204460768
380,IDLE,124.22,0.2,0.0,1450.7113204460768
381,IDLE,135.33,0.2,0.0,1450.7113204460768
382,IDLE,126.99,0.2,0.0,1450.7113204460768
383,CHARGE,94.8,0.2,-59.95678443679248,1390.7545360092843
384,DISCHARGE,110.57,0.8,62.937547359267185,1453.6920833685515
385,IDLE,86.49,0.2,0.0,1453.6920833685515
386,IDLE,82.73,0.2,0.0,1453.6920833685515
387,CHARGE,70.62,0.2,-44.6640096722182,1409.0280736963332
388,IDLE,84.41,0.8,0.0,1409.0280736963332
389,IDLE,96.14,0.8,0.0,1409.0280736963332
390,DISCHARGE,149.96,0.8,85.35872842539304,1494.3868021217263
391,IDLE,148.63,0.2,0.0,1494.3868021217263
392,CHARGE,127.52,0.2,-80.65072944493437,1413.736072676792
393,DISCHARGE,180.41,0.8,102.69117228077592,1516.4272449575678
394,IDLE,165.22,0.2,0.0,1516.4272449575678
395,IDLE,138.71,0.2,0.0,1516.4272449575678
396,CHARGE,115.65,0.2,-73.14348227969464,1443.2837626778733
397,IDLE,126.9,0.8,0.0,1443.2837626778733
398,IDLE,174.24,0.8,0.0,1443.2837626778733
399,IDLE,174.06,0.8,0.0,1443.2837626778733
400,IDLE,199.1,0.8,0.0,1443.2837626778733
401,IDLE,237.59,0.8,0.0,1443.2837626778733
402,DISCHARGE,244.09,0.8,138.93846373268997,1582.2222264105633
403,IDLE,182.15,0.2,0.0,1582.2222264105633
404,IDLE,164.53,0.2,0.0,1582.2222264105633
405,CHARGE,140.85,0.2,-89.08136168694325,1493.14086472362
406,DISCHARGE,181.7,0.8,103.42545315346702,1596.5663178770872
407,IDLE,146.81,0.2,0.0,1596.5663178770872
408,CHARGE,130.21,0.2,-82.35203482610495,1514.2142830509822
409,IDLE,145.72,0.8,0.0,1514.2142830509822
410,DISCHARGE,151.73,0.8,86.36623008792269,1600.580513138905
411,CHARGE,135.31,0.2,-85.57755803947668,1515.0029550994282
412,IDLE,146.32,0.8,0.0,1515.0029550994282
413,DISCHARGE,158.8,0.8,90.39054463825296,1605.3934997376812
414,CHARGE,140.71,0.2,-88.99281791245855,1516.4006818252226
415,IDLE,178.2,0.8,0.0,1516.4006818252226
416,DISCHARGE,200.18,0.8,113.94445356225113,1630.3451353874736
417,IDLE,186.94,0.2,0.0,1630.3451353874736
418,IDLE,180.26,0.2,0.0,1630.3451353874736
419,IDLE,177.58,0.2,0.0,1630.3451353874736
420,IDLE,177.75,0.2,0.0,1630.3451353874736
421,IDLE,134.96,0.2,0.0,1630.3451353874736
422,IDLE,138.7,0.2,0.0,1630.3451353874736
423,CHARGE,128.61,0.2,-81.34010597485108,1549.0050294126227
424,IDLE,156.23,0.8,0.0,1549.0050294126227
425,DISCHARGE,180.78,0.8,102.90177997294315,1651.9068093855658
426,IDLE,155.21,0.2,0.0,1651.9068093855658
427,IDLE,138.71,0.2,0.0,1651.9068093855658
428,IDLE,133.8,0.2,0.0,1651.9068093855658
429,IDLE,114.95,0.2,0.0,1651.9068093855658
430,IDLE,97.54,0.2,0.0,1651.9068093855658
431,IDLE,100.61,0.2,0.0,1651.9068093855658
432,IDLE,99.4,0.2,0.0,1651.9068093855658
433,IDLE,88.76,0.2,0.0,1651.9068093855658
434,CHARGE,85.87,0.2,-54.30895653573176,1597.597852849834
435,IDLE,112.12,0.8,0.0,1597.597852849834
436,DISCHARGE,122.35,0.8,69.64284090988822,1667.2406937597223
437,CHARGE,94.74,0.2,-59.91883710487046,1607.321856654852
438,IDLE,129.11,0.8,0.0,1607.321856654852
439,IDLE,153.29,0.8,0.0,1607.321856654852
440,IDLE,178.78,0.8,0.0,1607.321856654852
441,DISCHARGE,220.83,0.8,125.69863962509699,1733.020496279949
442,IDLE,176.61,0.2,0.0,1733.020496279949
443,IDLE,153.16,0.2,0.0,1733.020496279949
444,CHARGE,141.66,0.2,-89.59365066789054,1643.4268456120583
445,DISCHARGE,159.77,0.8,90.94267831771838,1734.3695239297767
446,CHARGE,142.5,0.2,-90.12491331479883,1644.244610614978
447,IDLE,207.06,0.8,0.0,1644.244610614978
448,IDLE,215.55,0.8,0.0,1644.244610614978
449,DISCHARGE,261.52,0.8,148.85979366370222,1793.1044042786802
450,CHARGE,199.51,0.2,-126.1812031960387,1666.9232010826415
451,DISCHARGE,229.45,0.8,130.60522964261423,1797.5284307252557
452,IDLE,162.49,0.2,0.0,1797.5284307252557
453,IDLE,179.63,0.2,0.0,1797.5284307252557
454,IDLE,158.93,0.2,0.0,1797.5284307252557
455,CHARGE,143.88,0.2,-90.99770194900529,1706.5307287762505
456,DISCHARGE,164.54,0.8,93.65780991673893,1800.1885386929894
457,IDLE,155.81,0.2,0.0,1800.1885386929894
458,IDLE,156.42,0.2,0.0,1800.1885386929894
459,IDLE,158.89,0.2,0.0,1800.1885386929894
460,IDLE,159.05,0.2,0.0,1800.1885386929894
461,CHARGE,147.52,0.2,-93.29984008560788,1706.8886986073815
462,IDLE,164.36,0.8,0.0,1706.8886986073815
463,IDLE,205.06,0.8,0.0,1706.8886986073815
464,IDLE,286.78,0.8,0.0,1706.8886986073815
465,DISCHARGE,310.65,0.8,176.8250799236353,1883.7137785310167
466,IDLE,288.54,0.2,0.0,1883.7137785310167
467,IDLE,228.67,0.2,0.0,1883.7137785310167
468,IDLE,208.4,0.2,0.0,1883.7137785310167
469,IDLE,188.34,0.2,0.0,1883.7137785310167
470,IDLE,207.61,0.2,0.0,1883.7137785310167
