ID1_price_rolling_z_score,Hour,DayOfWeek,Month,action,reward,cumulative_reward
0.2784852527764027,2,2,8,0,-48.306953536732166,-166.4569538080073
0.0138294194832969,3,2,8,1,0.0,-166.4569538080073
-0.0336474595019804,4,2,8,1,0.0,-166.4569538080073
0.4358030974037398,5,2,8,1,0.0,-166.4569538080073
1.0911508951181093,6,2,8,1,0.0,-166.4569538080073
1.3101290607156404,7,2,8,1,0.0,-166.4569538080073
0.9850174980745328,8,2,8,1,0.0,-166.4569538080073
0.8932085442569344,9,2,8,1,0.0,-166.4569538080073
0.4770768646672364,10,2,8,1,0.0,-166.4569538080073
0.3951028378032767,11,2,8,1,0.0,-166.4569538080073
0.816862687006933,12,2,8,1,0.0,-166.4569538080073
0.6503703446386281,13,2,8,1,0.0,-166.4569538080073
0.6025130897762068,14,2,8,1,0.0,-166.4569538080073
-0.0447019653817384,15,2,8,1,0.0,-166.4569538080073
2.231175376110426,16,2,8,1,0.0,-166.4569538080073
2.2661657203601884,17,2,8,1,0.0,-166.4569538080073
1.0826198567363263,18,2,8,1,0.0,-166.4569538080073
0.9444221886123192,19,2,8,1,0.0,-166.4569538080073
0.7947352119347061,20,2,8,1,0.0,-166.4569538080073
1.21914755058488,21,2,8,1,0.0,-166.4569538080073
-0.1996815232073348,22,2,8,1,0.0,-166.4569538080073
-0.5274947804501888,23,2,8,1,0.0,-166.4569538080073
-0.0888281157629575,0,3,8,2,58.23587293412885,-108.22108087387846
-0.2108942570002674,1,3,8,0,-63.359395199133665,-171.58047607301214
-0.307592370994649,2,3,8,1,0.0,-171.58047607301214
-0.8411517423467219,3,3,8,1,0.0,-171.58047607301214
-0.5899099758566223,4,3,8,1,0.0,-171.58047607301214
-0.3761258039539717,5,3,8,1,0.0,-171.58047607301214
0.2607696509212148,6,3,8,1,0.0,-171.58047607301214
1.8638539373596932,7,3,8,1,0.0,-171.58047607301214
-0.3110524862589531,8,3,8,1,0.0,-171.58047607301214
-0.2082564303577959,9,3,8,1,0.0,-171.58047607301214
-0.9809521248464946,10,3,8,1,0.0,-171.58047607301214
-0.1774093251049561,11,3,8,1,0.0,-171.58047607301214
-1.562278491836031,12,3,8,1,0.0,-171.58047607301214
-2.9399412075423146,13,3,8,1,0.0,-171.58047607301214
-1.3826519654994518,14,3,8,1,0.0,-171.58047607301214
-1.0626607576625882,15,3,8,1,0.0,-171.58047607301214
-0.4388711964740956,16,3,8,1,0.0,-171.58047607301214
-0.8279642553164375,17,3,8,1,0.0,-171.58047607301214
1.2407204756880208,18,3,8,1,0.0,-171.58047607301214
1.580658834586214,19,3,8,1,0.0,-171.58047607301214
0.7098766299240907,20,3,8,1,0.0,-171.58047607301214
1.328691986318857,21,3,8,1,0.0,-171.58047607301214
0.9735444755982944,22,3,8,1,0.0,-171.58047607301214
0.5477797079807704,23,3,8,2,66.0738943426222,-105.50658173038994
0.5048284626852769,0,4,8,1,0.0,-105.50658173038994
-0.0118373163757498,1,4,8,0,-64.586358931279,-170.09294066166893
0.0724568728499074,2,4,8,1,0.0,-170.09294066166893
-0.2083800994372646,3,4,8,1,0.0,-170.09294066166893
0.0812600375190821,4,4,8,1,0.0,-170.09294066166893
0.1599523640523632,5,4,8,1,0.0,-170.09294066166893
0.0970423311180382,6,4,8,1,0.0,-170.09294066166893
0.3496747236730007,7,4,8,1,0.0,-170.09294066166893
0.0053268345081771,8,4,8,1,0.0,-170.09294066166893
0.0703589293345781,9,4,8,1,0.0,-170.09294066166893
0.8521827938123315,10,4,8,1,0.0,-170.09294066166893
-0.1062425601674111,11,4,8,1,0.0,-170.09294066166893
-0.1754629693056947,12,4,8,1,0.0,-170.09294066166893
-3.2207262803969803,13,4,8,1,0.0,-170.09294066166893
-3.170716038876696,14,4,8,1,0.0,-170.09294066166893
-1.3021659326007018,15,4,8,1,0.0,-170.09294066166893
-0.8081168171380215,16,4,8,1,0.0,-170.09294066166893
-0.4178868432174257,17,4,8,1,0.0,-170.09294066166893
0.1016741375924091,18,4,8,1,0.0,-170.09294066166893
0.3381052752782326,19,4,8,1,0.0,-170.09294066166893
0.6196672432146391,20,4,8,1,0.0,-170.09294066166893
1.220982198505843,21,4,8,1,0.0,-170.09294066166893
0.5965440199858402,22,4,8,2,64.88424548686685,-105.20869517480209
-0.0808996879656064,23,4,8,0,-58.571706821638735,-163.78040199644082
0.7833182646086757,0,5,8,2,67.51399558906287,-96.26640640737794
0.2218505145756328,1,5,8,0,-64.37132405038754,-160.63773045776549
0.5200237286199194,2,5,8,1,0.0,-160.63773045776549
0.4445845670036368,3,5,8,1,0.0,-160.63773045776549
-0.5627697405781273,4,5,8,1,0.0,-160.63773045776549
0.3670170245887914,5,5,8,1,0.0,-160.63773045776549
-0.167158748099192,6,5,8,1,0.0,-160.63773045776549
0.6462782193428753,7,5,8,1,0.0,-160.63773045776549
-0.3605899037986579,8,5,8,1,0.0,-160.63773045776549
0.4656133551829683,9,5,8,1,0.0,-160.63773045776549
1.1620244806769748,10,5,8,1,0.0,-160.63773045776549
0.0935078621935086,11,5,8,1,0.0,-160.63773045776549
0.0680324235999189,12,5,8,1,0.0,-160.63773045776549
-1.644141201287836,13,5,8,1,0.0,-160.63773045776549
-2.986498985708616,14,5,8,1,0.0,-160.63773045776549
-2.220254293826378,15,5,8,1,0.0,-160.63773045776549
-1.347960989419801,16,5,8,1,0.0,-160.63773045776549
-0.7745375787384206,17,5,8,1,0.0,-160.63773045776549
1.3241443340115244,18,5,8,1,0.0,-160.63773045776549
-0.1040424138188235,19,5,8,1,0.0,-160.63773045776549
0.3366628987835487,20,5,8,2,58.61724361994516,-102.02048683782033
0.007440345730287,21,5,8,0,-57.502856972501824,-159.52334381032216
0.631636093973528,22,5,8,2,62.2146506861527,-97.30869312416945
-0.0940337217532758,23,5,8,1,0.0,-97.30869312416945
0.554496374585019,0,6,8,1,0.0,-97.30869312416945
-0.0535063571669906,1,6,8,0,-55.40942916147036,-152.71812228563982
-0.4069197245597644,2,6,8,1,0.0,-152.71812228563982
-1.3001142275057258,3,6,8,1,0.0,-152.71812228563982
-0.0232636612161235,4,6,8,1,0.0,-152.71812228563982
-0.1125333471813865,5,6,8,1,0.0,-152.71812228563982
0.1897505108008846,6,6,8,1,0.0,-152.71812228563982
-1.0522383666674673,7,6,8,1,0.0,-152.71812228563982
-1.4508928616382264,8,6,8,1,0.0,-152.71812228563982
-1.2549466089381411,9,6,8,1,0.0,-152.71812228563982
-1.3744488765829057,10,6,8,1,0.0,-152.71812228563982
-1.76446347022409,11,6,8,1,0.0,-152.71812228563982
-2.060630608656396,12,6,8,1,0.0,-152.71812228563982
-2.2219835445590013,13,6,8,1,0.0,-152.71812228563982
-1.7406447849738702,14,6,8,1,0.0,-152.71812228563982
-1.05294389932724,15,6,8,1,0.0,-152.71812228563982
-0.9994853335468076,16,6,8,1,0.0,-152.71812228563982
0.5149800063179231,17,6,8,1,0.0,-152.71812228563982
0.982066076095134,18,6,8,1,0.0,-152.71812228563982
0.8510744928895095,19,6,8,1,0.0,-152.71812228563982
1.4214853090018906,20,6,8,2,67.91244257424408,-84.80567971139574
1.4337199029454015,21,6,8,0,-78.06398631891663,-162.86966603031237
1.4922656902371123,22,6,8,2,73.12640598032971,-89.74326004998267
1.2077593741041772,23,6,8,1,0.0,-89.74326004998267
1.095117475357035,0,0,8,1,0.0,-89.74326004998267
0.7858521857340514,1,0,8,1,0.0,-89.74326004998267
0.7473419374407748,2,0,8,0,-62.777536109662684,-152.52079615964536
0.560137749763232,3,0,8,1,0.0,-152.52079615964536
0.5531789984926762,4,0,8,1,0.0,-152.52079615964536
0.673041561516734,5,0,8,1,0.0,-152.52079615964536
1.0198020011622275,6,0,8,1,0.0,-152.52079615964536
0.8169767900169181,7,0,8,1,0.0,-152.52079615964536
0.4493668569414524,8,0,8,1,0.0,-152.52079615964536
0.6303615339311127,9,0,8,1,0.0,-152.52079615964536
0.0802918117553197,10,0,8,1,0.0,-152.52079615964536
0.0171240736245655,11,0,8,1,0.0,-152.52079615964536
