timestamp,ID1_price_eur_per_mwh,solar_forecast_mw,wind_onshore_forecast_mw,wind_offshore_forecast_mw,load_forecast_mw,timestamp_unix,DA_price_eur_per_mwh
2023-01-01 00:00:00,-8.58,0.0,141378.1,13560.3,158484.8,1672531200,-1.07
2023-01-01 01:00:00,-12.32,0.0,140554.1,13582.7,152962.1,1672534800,-1.47
2023-01-01 02:00:00,-5.14,0.0,137762.9,13640.9,148822.6,1672538400,-5.08
2023-01-01 03:00:00,-9.26,0.0,135591.6,13724.6,149306.90000000002,1672542000,-4.49
2023-01-01 04:00:00,-5.08,0.0,133423.4,13818.5,144975.9,1672545600,-5.4
2023-01-01 05:00:00,-1.68,0.0,131801.1,13856.1,138349.3,1672549200,-5.02
2023-01-01 06:00:00,-4.99,0.0,126320.6,13903.0,139788.80000000002,1672552800,-1.3
2023-01-01 07:00:00,-3.14,2681.7,122866.6,13937.7,146069.7,1672556400,-1.44
2023-01-01 08:00:00,-4.8,15989.7,118488.0,13947.1,156509.6,1672560000,-1.09
2023-01-01 09:00:00,-3.53,31596.0,112722.5,13956.4,164704.0,1672563600,-1.07
2023-01-01 10:00:00,-7.58,42304.4,105788.0,13987.7,172419.4,1672567200,-1.07
2023-01-01 11:00:00,-15.75,44414.2,97021.6,14217.2,173010.1,1672570800,-0.79
2023-01-01 12:00:00,-7.79,37602.4,87965.7,14266.2,170449.90000000002,1672574400,-0.27
2023-01-01 13:00:00,-5.59,23904.0,79467.3,22030.4,169269.2,1672578000,0.85
2023-01-01 14:00:00,2.44,9382.6,73235.6,22760.3,172666.1,1672581600,23.53
2023-01-01 15:00:00,28.39,1073.0,70525.6,22683.699999999997,179981.5,1672585200,36.54
2023-01-01 16:00:00,81.36,0.0,70994.1,22194.7,192112.5,1672588800,46.03
2023-01-01 17:00:00,84.08,0.0,73253.9,21617.9,195444.0,1672592400,55.57
2023-01-01 18:00:00,104.24,0.0,75325.9,21188.1,192526.5,1672596000,54.95
2023-01-01 19:00:00,77.67,0.0,73015.6,20719.9,182912.9,1672599600,49.23
2023-01-01 20:00:00,47.18,0.0,72193.2,19961.899999999998,177662.0,1672603200,44.99
2023-01-01 21:00:00,65.18,0.0,72442.1,18547.699999999997,176385.9,1672606800,45.96
2023-01-01 22:00:00,63.87,0.0,74039.0,16772.4,167360.5,1672610400,35.0
2023-01-01 23:00:00,68.43,0.0,69432.4,13632.4,175867.5,1672614000,57.91
2023-01-02 00:00:00,59.71,0.0,72519.4,9357.0,169254.9,1672617600,51.67
2023-01-02 01:00:00,2.14,0.0,77660.29999999999,6893.0,166673.2,1672621200,52.93
2023-01-02 02:00:00,50.41,0.0,83510.8,5439.2,167977.4,1672624800,44.09
2023-01-02 03:00:00,27.43,0.0,88568.6,4567.9,174447.3,1672628400,50.08
2023-01-02 04:00:00,36.92,0.0,92710.9,4394.8,185994.2,1672632000,69.72
2023-01-02 05:00:00,23.46,0.0,97682.7,5037.6,208834.5,1672635600,105.08
2023-01-02 06:00:00,39.89,0.0,99859.79999999999,5749.3,228061.9,1672639200,140.64
2023-01-02 07:00:00,81.23,2466.5,101550.6,6386.5,239079.1,1672642800,145.98
2023-01-02 08:00:00,89.02,14326.900000000001,101821.5,7314.7,246234.3,1672646400,147.05
2023-01-02 09:00:00,93.93,27824.7,100250.5,8907.1,251048.1,1672650000,145.61
2023-01-02 10:00:00,119.41,36220.6,98254.3,11212.1,255360.90000000002,1672653600,143.35
2023-01-02 11:00:00,158.14,36067.7,95891.3,13644.1,256235.3,1672657200,144.38
2023-01-02 12:00:00,119.26,28270.2,93368.4,15934.1,254815.09999999998,1672660800,143.76
2023-01-02 13:00:00,108.85,17000.5,90533.9,17870.0,250717.4,1672664400,148.2
2023-01-02 14:00:00,137.15,6453.799999999999,89478.5,19054.9,249009.7,1672668000,155.34
2023-01-02 15:00:00,155.81,699.4,89209.3,19399.3,249585.8,1672671600,162.89
2023-01-02 16:00:00,156.31,0.0,88918.7,19783.7,255656.0,1672675200,170.0
2023-01-02 17:00:00,169.65,0.0,89322.90000000001,20118.7,255807.5,1672678800,174.74
2023-01-02 18:00:00,173.77,0.0,90073.0,20185.2,249728.4,1672682400,164.46
2023-01-02 19:00:00,165.24,0.0,87071.8,20083.3,238577.8,1672686000,153.0
2023-01-02 20:00:00,134.53,0.0,83452.3,19829.2,227523.9,1672689600,141.67
2023-01-02 21:00:00,123.73,0.0,78703.1,19507.7,218014.9,1672693200,134.91
2023-01-02 22:00:00,117.38,0.0,74488.3,19074.5,205985.4,1672696800,124.22
2023-01-02 23:00:00,122.5,0.0,66254.3,18170.8,184874.4,1672700400,130.01
2023-01-03 00:00:00,95.35,0.0,61940.3,16982.8,178908.69999999998,1672704000,120.0
2023-01-03 01:00:00,111.67,0.0,57415.5,16245.0,175564.5,1672707600,118.76
2023-01-03 02:00:00,84.28,0.0,53702.7,15315.0,175725.6,1672711200,115.0
2023-01-03 03:00:00,105.27,0.0,50295.9,14244.9,182551.09999999998,1672714800,113.63
2023-01-03 04:00:00,116.67,0.0,46210.7,12991.0,193695.5,1672718400,116.27
2023-01-03 05:00:00,115.96,0.0,42744.9,11635.3,215449.8,1672722000,138.92
2023-01-03 06:00:00,156.02,0.0,39308.6,10719.3,237988.90000000002,1672725600,159.92
2023-01-03 07:00:00,180.57,1669.6999999999998,37869.9,10498.5,250880.5,1672729200,169.17
2023-01-03 08:00:00,163.3,10729.9,36871.3,11069.3,257089.5,1672732800,171.18
2023-01-03 09:00:00,166.56,22412.5,34564.0,12389.6,260741.2,1672736400,168.57
2023-01-03 10:00:00,160.84,31282.1,32353.9,14005.8,265309.1,1672740000,169.49
2023-01-03 11:00:00,165.39,33905.2,32290.6,15479.8,265774.4,1672743600,164.5
2023-01-03 12:00:00,176.33,29956.3,33000.0,17309.0,263077.5,1672747200,160.91
2023-01-03 13:00:00,171.75,20392.3,32100.5,19340.8,258460.8,1672750800,163.06
2023-01-03 14:00:00,174.84,7907.5,32690.6,20559.4,255675.1,1672754400,167.73
2023-01-03 15:00:00,188.66,810.7,37902.5,21436.0,256398.5,1672758000,166.61
2023-01-03 16:00:00,183.93,0.0,46118.1,22231.699999999997,260600.0,1672761600,170.72
2023-01-03 17:00:00,208.48,0.0,55008.7,22274.2,259992.4,1672765200,168.93
2023-01-03 18:00:00,236.62,0.0,65274.200000000004,22220.5,254530.2,1672768800,160.99
2023-01-03 19:00:00,166.74,0.0,74638.9,22008.4,243673.7,1672772400,149.62
2023-01-03 20:00:00,151.07,0.0,83344.6,21782.9,232502.2,1672776000,130.99
2023-01-03 21:00:00,102.18,0.0,89396.9,21903.4,222121.9,1672779600,114.27
2023-01-03 22:00:00,81.5,0.0,95214.4,22152.0,209935.5,1672783200,93.66
2023-01-03 23:00:00,69.4,0.0,96242.5,22518.4,192813.7,1672786800,80.89
2023-01-04 00:00:00,51.93,0.0,104444.6,21885.6,187254.5,1672790400,70.67
2023-01-04 01:00:00,19.09,0.0,112573.8,22223.7,184808.8,1672794000,40.0
2023-01-04 02:00:00,7.77,0.0,116742.70000000001,21889.0,186134.9,1672797600,8.68
2023-01-04 03:00:00,-5.8,0.0,118817.4,22245.2,191682.30000000002,1672801200,0.85
2023-01-04 04:00:00,-6.56,0.0,131859.5,22571.0,201659.0,1672804800,11.02
2023-01-04 05:00:00,0.15,0.0,146852.9,22493.8,221410.9,1672808400,61.02
2023-01-04 06:00:00,80.15,0.0,152538.2,22623.5,242731.7,1672812000,79.2
2023-01-04 07:00:00,63.25,1022.8,157551.4,22512.6,254169.7,1672815600,84.2
2023-01-04 08:00:00,63.78,4762.1,161086.3,22507.2,259996.59999999998,1672819200,83.32
2023-01-04 09:00:00,68.54,8362.2,163242.3,22548.1,264745.0,1672822800,70.07
2023-01-04 10:00:00,41.91,10276.9,164573.6,22588.7,269337.3,1672826400,79.74
2023-01-04 11:00:00,58.01,10298.4,165443.8,22588.0,271055.4,1672830000,80.89
2023-01-04 12:00:00,73.23,8236.0,166111.7,22550.7,267313.0,1672833600,79.72
2023-01-04 13:00:00,57.36,5305.7,166119.19999999998,22460.3,261458.2,1672837200,80.22
2023-01-04 14:00:00,55.99,2170.9,165913.0,22398.8,258703.0,1672840800,79.74
2023-01-04 15:00:00,59.96,334.09999999999997,165687.2,22380.0,259023.6,1672844400,80.82
2023-01-04 16:00:00,43.3,0.0,165608.3,22367.7,265624.4,1672848000,86.16
2023-01-04 17:00:00,53.97,0.0,165987.9,22378.7,264552.3,1672851600,72.28
2023-01-04 18:00:00,40.58,0.0,167780.8,22419.7,258654.9,1672855200,66.61
2023-01-04 19:00:00,13.6,0.0,168245.4,22446.2,244869.40000000002,1672858800,43.2
2023-01-04 20:00:00,25.99,0.0,165768.4,22506.1,232778.0,1672862400,31.25
2023-01-04 21:00:00,34.03,0.0,161907.4,22607.8,222792.8,1672866000,34.96
2023-01-04 22:00:00,43.44,0.0,161582.2,22600.2,208569.8,1672869600,9.09
2023-01-04 23:00:00,19.87,0.0,153690.09999999998,23834.3,201135.7,1672873200,0.05
2023-01-05 00:00:00,7.78,0.0,150711.9,22553.1,194592.4,1672876800,0.07
2023-01-05 01:00:00,-2.36,0.0,149227.4,22520.0,192025.8,1672880400,0.07
2023-01-05 02:00:00,2.25,0.0,148669.6,22501.2,192879.3,1672884000,0.12
2023-01-05 03:00:00,-0.44,0.0,148990.1,22551.7,199764.4,1672887600,2.23
2023-01-05 04:00:00,1.27,0.0,150327.7,22551.8,212069.6,1672891200,10.07
2023-01-05 05:00:00,4.8,0.0,152221.7,22776.4,235111.3,1672894800,61.04
2023-01-05 06:00:00,65.18,0.0,147580.7,22911.0,247671.8,1672898400,87.19
2023-01-05 07:00:00,107.25,1021.1,142254.0,22249.9,256867.8,1672902000,95.84
2023-01-05 08:00:00,130.43,6087.5,136158.5,20029.3,263018.4,1672905600,125.55
2023-01-05 09:00:00,154.55,12840.2,129263.3,16824.6,267086.9,1672909200,131.92
2023-01-05 10:00:00,159.52,18789.0,122191.1,13094.1,270775.1,1672912800,143.07
2023-01-05 11:00:00,169.01,21780.1,115331.6,9502.7,271817.69999999995,1672916400,140.91
2023-01-05 12:00:00,128.45,20588.0,107031.1,7081.0,268159.9,1672920000,142.58
2023-01-05 13:00:00,145.36,14774.800000000001,93631.09999999999,5645.3,263312.6,1672923600,151.03
2023-01-05 14:00:00,163.49,5866.9,78984.3,4569.6,260747.19999999998,1672927200,159.48
2023-01-05 15:00:00,144.99,693.0,66261.7,3857.8,262285.0,1672930800,172.73
2023-01-05 16:00:00,142.84,0.0,55425.4,3540.2,269105.8,1672934400,194.7
2023-01-05 17:00:00,164.56,0.0,46945.2,3838.5,269431.8,1672938000,194.67
2023-01-05 18:00:00,154.47,0.0,41208.8,5008.3,263403.5,1672941600,177.98
2023-01-05 19:00:00,141.6,0.0,35794.3,7146.5,249374.1,1672945200,163.99
2023-01-05 20:00:00,137.79,0.0,32843.8,9803.8,237712.1,1672948800,152.0
2023-01-05 21:00:00,119.49,0.0,32839.1,12306.7,227320.4,1672952400,144.64
2023-01-05 22:00:00,121.03,0.0,34687.5,15123.0,212710.1,1672956000,127.0
2023-01-05 23:00:00,96.14,0.0,43426.0,18972.2,203142.9,1672959600,107.21
2023-01-06 00:00:00,104.22,0.0,46850.4,19186.7,196197.1,1672963200,101.1
2023-01-06 01:00:00,114.95,0.0,51109.0,19910.2,192747.7,1672966800,96.73
2023-01-06 02:00:00,102.06,0.0,56374.6,20598.6,192966.8,1672970400,82.34
2023-01-06 03:00:00,77.15,0.0,62405.4,21182.6,195605.3,1672974000,81.93
2023-01-06 04:00:00,65.53,0.0,68848.9,21793.2,203179.5,1672977600,84.03
2023-01-06 05:00:00,94.64,0.0,77792.8,22141.7,219678.6,1672981200,97.25
2023-01-06 06:00:00,93.04,0.0,86590.0,22124.699999999997,236209.2,1672984800,106.51
2023-01-06 07:00:00,92.77,1375.2,96038.1,21438.2,244076.80000000002,1672988400,120.7
2023-01-06 08:00:00,126.88,7406.9,103377.7,21286.3,248517.7,1672992000,116.86
2023-01-06 09:00:00,98.73,15244.5,106559.0,21656.800000000003,252686.5,1672995600,112.85
2023-01-06 10:00:00,116.53,21843.4,104733.1,22302.8,257278.6,1672999200,113.37
2023-01-06 11:00:00,98.6,24695.9,101531.4,22716.3,256951.5,1673002800,115.0
2023-01-06 12:00:00,115.56,22331.9,98620.5,22624.4,252283.9,1673006400,109.78
2023-01-06 13:00:00,78.37,15057.900000000001,91985.0,22706.2,246599.3,1673010000,119.71
2023-01-06 14:00:00,88.36,6121.2,83817.9,22717.5,245383.8,1673013600,125.83
2023-01-06 15:00:00,127.65,844.3,76309.1,22493.8,249181.7,1673017200,139.57
2023-01-06 16:00:00,143.57,0.0,69950.6,22050.0,260070.4,1673020800,155.93
2023-01-06 17:00:00,146.98,0.0,65577.8,21173.5,258455.2,1673024400,163.5
2023-01-06 18:00:00,132.09,0.0,63040.7,20070.5,250949.9,1673028000,146.74
2023-01-06 19:00:00,121.21,0.0,59019.8,18964.9,239342.7,1673031600,139.38
2023-01-06 20:00:00,102.12,0.0,55135.5,17867.6,228448.4,1673035200,131.8
2023-01-06 21:00:00,107.77,0.0,51595.2,16686.8,219807.0,1673038800,129.94
2023-01-06 22:00:00,104.49,0.0,49302.9,15370.2,209029.7,1673042400,121.3
2023-01-06 23:00:00,67.11,0.0,51778.9,17014.7,193261.9,1673046000,97.15
2023-01-07 00:00:00,66.7,0.0,49297.7,16949.5,186514.5,1673049600,98.43
2023-01-07 01:00:00,81.45,0.0,47894.4,17795.0,181670.0,1673053200,96.05
2023-01-07 02:00:00,76.1,0.0,47949.0,18643.3,180017.5,1673056800,87.97
2023-01-07 03:00:00,64.48,0.0,48254.3,19289.0,181075.4,1673060400,82.99
2023-01-07 04:00:00,67.9,0.0,48226.8,19920.8,181876.4,1673064000,83.59
2023-01-07 05:00:00,52.53,0.0,49042.4,20172.4,186642.1,1673067600,90.76
2023-01-07 06:00:00,69.6,0.0,49521.8,20291.3,198442.8,1673071200,103.21
2023-01-07 07:00:00,87.15,1932.0,50735.6,20464.3,212254.2,1673074800,111.86
2023-01-07 08:00:00,80.89,11565.6,52245.6,20651.5,223506.9,1673078400,112.0
2023-01-07 09:00:00,87.12,24913.7,51052.0,20918.2,229273.6,1673082000,100.0
2023-01-07 10:00:00,98.53,36455.9,47930.2,21139.5,232507.6,1673085600,88.32
2023-01-07 11:00:00,111.29,42061.6,46670.9,21301.3,230594.9,1673089200,87.9
2023-01-07 12:00:00,81.18,39373.1,48404.0,21521.6,225469.8,1673092800,94.05
2023-01-07 13:00:00,83.47,28207.7,51313.8,21649.9,222069.5,1673096400,88.98
2023-01-07 14:00:00,84.32,11642.199999999999,58936.1,21796.2,221856.8,1673100000,85.56
2023-01-07 15:00:00,88.65,1535.0,71773.9,21930.7,226572.40000000002,1673103600,94.1
2023-01-07 16:00:00,96.46,0.0,84192.5,22273.2,235539.5,1673107200,96.81
2023-01-07 17:00:00,107.8,0.0,93718.4,22704.7,237380.0,1673110800,99.52
2023-01-07 18:00:00,126.86,0.0,99804.4,23367.3,231870.9,1673114400,94.58
2023-01-07 19:00:00,80.92,0.0,101220.5,23699.8,220698.4,1673118000,87.86
2023-01-07 20:00:00,56.61,0.0,100691.1,23840.4,211565.8,1673121600,61.47
2023-01-07 21:00:00,37.06,0.0,97266.7,23752.0,206359.5,1673125200,50.0
2023-01-07 22:00:00,58.21,0.0,94918.5,23889.5,197066.6,1673128800,38.25
2023-01-07 23:00:00,30.58,0.0,96392.8,25167.9,182158.5,1673132400,10.93
2023-01-08 00:00:00,10.62,0.0,91026.7,23494.6,178359.1,1673136000,9.07
2023-01-08 01:00:00,16.24,0.0,87060.6,23226.899999999998,174858.0,1673139600,9.1
2023-01-08 02:00:00,10.65,0.0,81269.7,22950.1,170211.8,1673143200,4.16
2023-01-08 03:00:00,6.04,0.0,77304.0,22978.899999999998,171919.8,1673146800,5.58
2023-01-08 04:00:00,15.51,0.0,74641.7,23240.9,171280.6,1673150400,9.92
2023-01-08 05:00:00,38.42,0.0,71894.7,22674.7,171328.69999999998,1673154000,9.02
2023-01-08 06:00:00,36.27,0.0,70931.0,22297.4,179635.0,1673157600,16.47
2023-01-08 07:00:00,80.05,1266.4,69865.1,22060.4,189192.0,1673161200,49.42
2023-01-08 08:00:00,66.86,6506.3,68345.4,21913.9,198678.3,1673164800,82.8
2023-01-08 09:00:00,80.05,12652.7,66247.7,21720.0,207215.8,1673168400,93.7
2023-01-08 10:00:00,87.5,17477.3,63889.6,21561.8,215596.4,1673172000,103.87
2023-01-08 11:00:00,118.36,18657.5,62013.299999999996,21468.9,215530.1,1673175600,101.69
2023-01-08 12:00:00,92.71,15943.4,60039.5,21101.6,211520.0,1673179200,99.0
2023-01-08 13:00:00,78.86,10604.6,56146.0,20670.0,207321.9,1673182800,104.29
2023-01-08 14:00:00,102.28,4399.5,53582.9,20174.4,205947.9,1673186400,103.64
2023-01-08 15:00:00,140.58,641.4,54809.1,19836.5,209729.4,1673190000,109.11
2023-01-08 16:00:00,150.36,0.0,59121.0,19900.4,220904.0,1673193600,118.04
2023-01-08 17:00:00,115.37,0.0,63632.5,20191.3,225186.0,1673197200,122.61
2023-01-08 18:00:00,106.63,0.0,68404.2,20313.4,221377.1,1673200800,109.11
2023-01-08 19:00:00,126.27,0.0,70667.7,20238.8,212523.0,1673204400,103.93
2023-01-08 20:00:00,139.98,0.0,72446.8,20156.8,205197.5,1673208000,98.43
2023-01-08 21:00:00,142.84,0.0,72906.0,20348.3,201773.0,1673211600,99.37
2023-01-08 22:00:00,125.79,0.0,73743.1,20439.9,192105.4,1673215200,81.34
2023-01-08 23:00:00,98.78,0.0,71949.6,23387.5,184375.7,1673218800,75.13
2023-01-09 00:00:00,81.81,0.0,71933.1,20862.1,179493.0,1673222400,64.38
2023-01-09 01:00:00,45.61,0.0,71551.3,20261.4,176401.9,1673226000,60.28
2023-01-09 02:00:00,18.94,0.0,71839.2,19449.4,177619.9,1673229600,39.41
2023-01-09 03:00:00,15.46,0.0,72137.5,17537.5,185769.1,1673233200,47.25
2023-01-09 04:00:00,42.19,0.0,72778.5,14982.199999999999,198832.8,1673236800,69.07
2023-01-09 05:00:00,28.66,0.0,74930.6,12616.4,224703.0,1673240400,107.13
2023-01-09 06:00:00,76.04,0.0,75594.9,11273.8,245115.2,1673244000,160.0
2023-01-09 07:00:00,151.53,945.0,76662.6,11023.0,256082.40000000002,1673247600,180.0
2023-01-09 08:00:00,127.85,5219.7,78577.7,11112.699999999999,262569.0,1673251200,177.14
2023-01-09 09:00:00,140.21,11537.7,79771.4,10594.6,266928.7,1673254800,159.07
2023-01-09 10:00:00,148.67,17602.8,80055.4,10016.4,271702.9,1673258400,160.57
2023-01-09 11:00:00,136.11,20517.0,79026.1,9585.2,272741.1,1673262000,140.56
2023-01-09 12:00:00,125.04,19568.9,74896.9,9455.0,269015.9,1673265600,137.67
2023-01-09 13:00:00,167.32,14643.7,68540.90000000001,9466.0,263785.1,1673269200,143.57
2023-01-09 14:00:00,193.72,5971.7,63893.100000000006,9576.2,260968.3,1673272800,151.02
2023-01-09 15:00:00,196.17,752.8000000000001,62816.600000000006,9922.9,260746.6,1673276400,161.96
2023-01-09 16:00:00,200.5,0.0,63899.1,10617.1,267382.5,1673280000,176.07
2023-01-09 17:00:00,210.17,0.0,66075.4,11451.1,266427.7,1673283600,182.18
2023-01-09 18:00:00,200.78,0.0,69887.79999999999,12458.599999999999,261271.6,1673287200,170.79
2023-01-09 19:00:00,158.64,0.0,72006.0,13610.4,248944.4,1673290800,160.51
2023-01-09 20:00:00,169.22,0.0,73726.5,14691.8,236582.4,1673294400,138.93
2023-01-09 21:00:00,160.33,0.0,74008.6,15940.7,226627.3,1673298000,132.0
2023-01-09 22:00:00,171.48,0.0,75088.5,16845.7,212673.3,1673301600,108.31
2023-01-09 23:00:00,126.03,0.0,72260.4,14527.9,201757.4,1673305200,106.02
2023-01-10 00:00:00,127.8,0.0,72222.4,13072.1,196009.2,1673308800,96.71
2023-01-10 01:00:00,111.43,0.0,72413.8,11843.9,193895.0,1673312400,95.14
2023-01-10 02:00:00,102.59,0.0,73125.4,10711.300000000001,195108.5,1673316000,90.36
2023-01-10 03:00:00,91.5,0.0,73258.0,10025.9,201191.0,1673319600,95.61
2023-01-10 04:00:00,92.24,0.0,72429.9,10033.2,212882.6,1673323200,108.6
2023-01-10 05:00:00,112.32,0.0,72625.5,10488.0,238153.2,1673326800,138.13
2023-01-10 06:00:00,151.32,0.0,70339.0,10988.8,252315.8,1673330400,154.73
2023-01-10 07:00:00,201.96,1167.8000000000002,66716.0,11475.599999999999,261019.9,1673334000,165.33
2023-01-10 08:00:00,204.93,6806.799999999999,63934.6,12314.5,266550.8,1673337600,160.42
2023-01-10 09:00:00,215.78,14647.4,62889.2,13496.9,270928.9,1673341200,154.73
2023-01-10 10:00:00,168.23,21095.9,63602.4,15327.7,276360.3,1673344800,146.45
2023-01-10 11:00:00,169.56,23482.8,63554.299999999996,17749.4,277109.4,1673348400,141.22
2023-01-10 12:00:00,141.58,21622.8,62223.6,20292.4,272531.7,1673352000,141.68
2023-01-10 13:00:00,141.85,15394.5,59838.4,22109.4,266000.8,1673355600,145.41
2023-01-10 14:00:00,141.21,6583.1,59412.2,22562.3,262764.6,1673359200,145.92
2023-01-10 15:00:00,152.48,981.1,64602.100000000006,22884.4,262759.8,1673362800,140.5
2023-01-10 16:00:00,135.8,0.0,74386.4,22804.5,270158.4,1673366400,146.34
2023-01-10 17:00:00,120.62,0.0,86315.9,22556.0,268670.5,1673370000,140.45
2023-01-10 18:00:00,110.6,0.0,99091.5,22417.5,262929.7,1673373600,124.44
2023-01-10 19:00:00,109.04,0.0,110143.40000000001,21916.9,250214.5,1673377200,106.15
2023-01-10 20:00:00,97.51,0.0,119387.1,21919.1,237498.1,1673380800,86.53
2023-01-10 21:00:00,76.87,0.0,123369.1,22064.8,227419.7,1673384400,81.3
2023-01-10 22:00:00,74.65,0.0,127523.2,22430.0,214429.8,1673388000,42.96
2023-01-10 23:00:00,10.16,0.0,131118.1,23289.9,210123.4,1673391600,5.0
2023-01-11 00:00:00,-1.71,0.0,128658.1,23080.1,204665.7,1673395200,0.16
2023-01-11 01:00:00,-3.5,0.0,130061.4,22933.1,201871.30000000002,1673398800,0.08
2023-01-11 02:00:00,-3.23,0.0,131020.70000000001,22769.3,203098.4,1673402400,0.01
2023-01-11 03:00:00,-1.54,0.0,130932.40000000001,22596.0,209256.59999999998,1673406000,0.04
2023-01-11 04:00:00,-0.57,0.0,133685.8,22366.0,220060.8,1673409600,2.75
2023-01-11 05:00:00,9.49,0.0,135832.2,21814.7,243264.9,1673413200,57.88
2023-01-11 06:00:00,81.81,0.0,126633.7,22147.0,264698.3,1673416800,91.11
2023-01-11 07:00:00,121.44,886.9,115920.0,22574.4,274982.0,1673420400,127.44
2023-01-11 08:00:00,147.49,4321.9,105180.5,22494.7,277783.5,1673424000,129.74
2023-01-11 09:00:00,126.21,8707.4,97184.9,22937.9,280851.0,1673427600,131.71
2023-01-11 10:00:00,126.23,12386.6,92295.3,23397.4,285063.0,1673431200,130.02
2023-01-11 11:00:00,127.73,13580.2,89976.6,23650.300000000003,285648.5,1673434800,117.47
2023-01-11 12:00:00,121.46,11781.7,88095.0,23360.5,282663.3,1673438400,110.54
2023-01-11 13:00:00,116.42,8149.9,85656.4,22946.1,277976.8,1673442000,115.74
2023-01-11 14:00:00,107.8,3744.7999999999997,83008.8,22599.7,273545.19999999995,1673445600,117.7
2023-01-11 15:00:00,98.61,661.0,81874.70000000001,22477.0,272524.6,1673449200,119.2
2023-01-11 16:00:00,104.91,0.0,84248.7,22590.1,280051.9,1673452800,132.39
2023-01-11 17:00:00,96.27,0.0,91114.1,22561.1,279221.6,1673456400,132.88
2023-01-11 18:00:00,94.75,0.0,100231.2,22436.6,273134.7,1673460000,127.8
2023-01-11 19:00:00,89.48,0.0,109192.0,22282.1,259208.9,1673463600,114.56
2023-01-11 20:00:00,88.06,0.0,117875.6,22154.8,246499.7,1673467200,93.47
2023-01-11 21:00:00,69.94,0.0,122720.2,21918.0,235653.0,1673470800,91.71
2023-01-11 22:00:00,94.84,0.0,128598.4,21267.6,222451.9,1673474400,68.54
2023-01-11 23:00:00,70.85,0.0,139201.6,24454.3,216471.9,1673478000,19.88
2023-01-12 00:00:00,33.33,0.0,138493.1,23129.6,207542.9,1673481600,5.55
2023-01-12 01:00:00,4.11,0.0,139897.8,23306.4,204626.8,1673485200,4.69
2023-01-12 02:00:00,-0.21,0.0,136623.5,23599.9,207965.3,1673488800,0.1
2023-01-12 03:00:00,-5.45,0.0,135799.30000000002,23658.0,214523.2,1673492400,2.03
2023-01-12 04:00:00,-0.66,0.0,136516.7,23096.9,225443.1,1673496000,24.94
2023-01-12 05:00:00,35.52,0.0,140261.4,21945.2,251069.2,1673499600,85.72
2023-01-12 06:00:00,58.46,0.0,143136.1,20987.2,268493.1,1673503200,111.55
2023-01-12 07:00:00,73.11,1351.3000000000002,148477.5,19403.2,278357.2,1673506800,106.83
2023-01-12 08:00:00,69.77,5742.7,154622.4,18108.2,282180.8,1673510400,97.83
2023-01-12 09:00:00,71.57,9688.2,160206.7,16733.3,285682.3,1673514000,84.74
2023-01-12 10:00:00,68.81,11596.6,163589.9,16972.5,290247.1,1673517600,87.38
2023-01-12 11:00:00,74.41,11130.099999999999,164728.8,18026.9,290936.7,1673521200,75.88
2023-01-12 12:00:00,65.15,8676.0,163041.5,18726.7,287204.9,1673524800,81.84
2023-01-12 13:00:00,63.54,5508.2,157693.8,18885.7,282860.7,1673528400,88.2
2023-01-12 14:00:00,75.57,2513.0,150714.4,19164.300000000003,281015.2,1673532000,95.18
2023-01-12 15:00:00,90.48,541.8,143374.7,20272.9,280094.3,1673535600,99.08
2023-01-12 16:00:00,112.69,0.0,137574.1,21922.5,286497.1,1673539200,112.01
2023-01-12 17:00:00,138.67,0.0,136175.5,23302.6,285124.1,1673542800,119.49
2023-01-12 18:00:00,127.43,0.0,140187.0,23711.0,278006.0,1673546400,100.79
2023-01-12 19:00:00,105.29,0.0,144849.7,23277.7,265186.4,1673550000,99.35
2023-01-12 20:00:00,77.01,0.0,149032.9,21738.5,252959.4,1673553600,84.77
2023-01-12 21:00:00,89.1,0.0,148943.4,21583.9,241809.4,1673557200,70.43
2023-01-12 22:00:00,87.79,0.0,149963.9,21945.3,229037.9,1673560800,39.57
2023-01-12 23:00:00,82.12,0.0,153306.3,24177.7,219976.8,1673564400,32.64
2023-01-13 00:00:00,73.62,0.0,150125.9,22208.3,212687.3,1673568000,16.99
2023-01-13 01:00:00,88.6,0.0,145517.4,22712.8,208568.3,1673571600,9.0
2023-01-13 02:00:00,57.65,0.0,140862.7,22739.8,209650.7,1673575200,2.02
2023-01-13 03:00:00,24.88,0.0,137676.9,22615.7,215165.5,1673578800,2.61
2023-01-13 04:00:00,7.92,0.0,136808.6,21705.4,225986.6,1673582400,25.26
2023-01-13 05:00:00,41.13,0.0,136534.1,21101.5,248627.1,1673586000,54.74
2023-01-13 06:00:00,88.84,0.0,133384.8,20825.8,266633.6,1673589600,87.88
2023-01-13 07:00:00,94.02,1731.9,134982.5,20783.7,274687.1,1673593200,105.95
2023-01-13 08:00:00,120.99,10291.0,137432.2,20901.0,277379.8,1673596800,100.64
2023-01-13 09:00:00,118.1,20501.8,141348.8,20982.1,281013.8,1673600400,94.85
2023-01-13 10:00:00,123.59,27554.4,146829.2,21021.3,284263.6,1673604000,84.93
2023-01-13 11:00:00,104.05,30009.4,151740.1,21153.0,284273.4,1673607600,76.53
2023-01-13 12:00:00,82.44,27362.5,154581.5,21398.0,281362.5,1673611200,70.24
