Unnamed: 0,Date,ID1_price,Hour,DayOfWeek,Month,ARMAX_forecast_1hour,ARMAX_forecast_3hour,ARMAX_forecast_6hour,ID1_price_scaled,ARMAX_forecast_1hour_scaled,ARMAX_forecast_3hour_scaled,ARMAX_forecast_6hour_scaled
0,2023-01-01 00:00:00,-8.58,0,6,1,-19.27,-15.78,6.57,-0.16,-0.24,-0.21,-0.15
1,2023-01-01 01:00:00,-12.32,1,6,1,-26.48,-25.19,25.3,-0.16,-0.26,-0.23,-0.12
2,2023-01-01 02:00:00,-5.14,2,6,1,-24.61,-20.46,31.8,-0.15,-0.25,-0.22,-0.1
3,2023-01-01 03:00:00,-9.26,3,6,1,-14.18,-8.34,28.77,-0.16,-0.23,-0.19,-0.11
4,2023-01-01 04:00:00,-5.08,4,6,1,-8.8,3.72,28.79,-0.15,-0.22,-0.17,-0.11
5,2023-01-01 05:00:00,-1.68,5,6,1,-1.1,9.94,41.62,-0.15,-0.21,-0.16,-0.08
6,2023-01-01 06:00:00,-4.99,6,6,1,2.39,4.77,26.37,-0.15,-0.2,-0.17,-0.11
7,2023-01-01 07:00:00,-3.14,7,6,1,2.15,3.72,20.4,-0.15,-0.2,-0.17,-0.13
8,2023-01-01 08:00:00,-4.8,8,6,1,-2.07,-2.3,6.78,-0.15,-0.21,-0.18,-0.15
9,2023-01-01 09:00:00,-3.53,9,6,1,-8.94,-4.52,-4.29,-0.15,-0.22,-0.19,-0.17
10,2023-01-01 10:00:00,-7.58,10,6,1,-17.09,4.47,27.5,-0.16,-0.24,-0.17,-0.11
11,2023-01-01 11:00:00,-15.75,11,6,1,-14.0,35.01,59.34,-0.17,-0.23,-0.11,-0.05
12,2023-01-01 12:00:00,-7.79,12,6,1,-12.88,35.93,81.23,-0.16,-0.23,-0.11,-0.01
13,2023-01-01 13:00:00,-5.59,13,6,1,0.14,53.87,90.75,-0.15,-0.2,-0.07,0.01
14,2023-01-01 14:00:00,2.44,14,6,1,18.48,60.29,52.19,-0.14,-0.17,-0.06,-0.06
15,2023-01-01 15:00:00,28.39,15,6,1,57.18,52.6,69.74,-0.11,-0.09,-0.07,-0.03
16,2023-01-01 16:00:00,81.36,16,6,1,71.4,79.12,51.1,-0.05,-0.06,-0.02,-0.07
17,2023-01-01 17:00:00,84.08,17,6,1,89.64,76.85,52.83,-0.05,-0.02,-0.03,-0.06
18,2023-01-01 18:00:00,104.24,18,6,1,80.65,73.4,31.27,-0.03,-0.04,-0.03,-0.1
19,2023-01-01 19:00:00,77.67,19,6,1,61.41,66.02,26.16,-0.06,-0.08,-0.05,-0.11
20,2023-01-01 20:00:00,47.18,20,6,1,64.51,36.07,32.1,-0.09,-0.08,-0.11,-0.1
21,2023-01-01 21:00:00,65.18,21,6,1,57.77,54.48,46.28,-0.07,-0.09,-0.07,-0.07
22,2023-01-01 22:00:00,63.87,22,6,1,64.65,39.64,55.17,-0.07,-0.07,-0.1,-0.06
23,2023-01-01 23:00:00,68.43,23,6,1,54.49,25.04,95.34,-0.07,-0.1,-0.13,0.02
24,2023-01-02 00:00:00,59.71,0,0,1,25.89,29.1,143.2,-0.08,-0.15,-0.12,0.12
25,2023-01-02 01:00:00,2.14,1,0,1,41.56,26.3,138.25,-0.15,-0.12,-0.13,0.11
26,2023-01-02 02:00:00,50.41,2,0,1,35.01,61.54,137.43,-0.09,-0.13,-0.06,0.11
27,2023-01-02 03:00:00,27.43,3,0,1,41.89,78.81,143.61,-0.12,-0.12,-0.02,0.12
28,2023-01-02 04:00:00,36.92,4,0,1,45.63,96.65,139.42,-0.1,-0.11,0.01,0.11
29,2023-01-02 05:00:00,23.46,5,0,1,63.7,124.58,123.58,-0.12,-0.08,0.07,0.08
30,2023-01-02 06:00:00,39.89,6,0,1,89.75,142.8,114.14,-0.1,-0.02,0.11,0.06
31,2023-01-02 07:00:00,81.23,7,0,1,96.81,116.52,96.42,-0.05,-0.01,0.05,0.02
32,2023-01-02 08:00:00,89.02,8,0,1,94.69,107.43,88.48,-0.04,-0.01,0.04,0.01
33,2023-01-02 09:00:00,93.93,9,0,1,102.23,120.84,82.84,-0.04,0.0,0.06,-0.0
34,2023-01-02 10:00:00,119.41,10,0,1,119.88,114.55,96.31,-0.01,0.04,0.05,0.02
35,2023-01-02 11:00:00,158.14,11,0,1,100.08,112.35,117.71,0.04,-0.0,0.05,0.07
36,2023-01-02 12:00:00,119.26,12,0,1,93.3,123.82,143.11,-0.01,-0.02,0.07,0.12
37,2023-01-02 13:00:00,108.85,13,0,1,109.84,130.38,139.52,-0.02,0.02,0.08,0.11
38,2023-01-02 14:00:00,137.15,14,0,1,126.76,135.19,146.85,0.01,0.05,0.09,0.12
39,2023-01-02 15:00:00,155.81,15,0,1,135.64,134.45,121.79,0.03,0.07,0.09,0.07
40,2023-01-02 16:00:00,156.31,16,0,1,151.44,140.8,122.85,0.03,0.1,0.1,0.08
41,2023-01-02 17:00:00,169.65,17,0,1,159.42,139.56,124.77,0.05,0.12,0.1,0.08
42,2023-01-02 18:00:00,173.77,18,0,1,158.23,133.48,112.51,0.05,0.11,0.09,0.06
43,2023-01-02 19:00:00,165.24,19,0,1,138.27,111.09,121.18,0.04,0.07,0.04,0.07
44,2023-01-02 20:00:00,134.53,20,0,1,125.53,117.7,129.78,0.01,0.05,0.06,0.09
45,2023-01-02 21:00:00,123.73,21,0,1,114.18,99.83,112.95,-0.0,0.02,0.02,0.06
46,2023-01-02 22:00:00,117.38,22,0,1,116.41,103.33,126.32,-0.01,0.03,0.03,0.08
47,2023-01-02 23:00:00,122.5,23,0,1,97.67,110.82,145.39,-0.0,-0.01,0.04,0.12
48,2023-01-03 00:00:00,95.35,0,1,1,105.29,95.85,169.85,-0.04,0.01,0.01,0.17
49,2023-01-03 01:00:00,111.67,1,1,1,88.64,120.9,195.47,-0.02,-0.03,0.06,0.22
50,2023-01-03 02:00:00,84.28,2,1,1,98.01,143.84,196.03,-0.05,-0.01,0.11,0.22
51,2023-01-03 03:00:00,105.27,3,1,1,107.12,146.97,184.41,-0.03,0.01,0.11,0.2
52,2023-01-03 04:00:00,116.67,4,1,1,117.24,168.51,177.28,-0.01,0.03,0.16,0.18
53,2023-01-03 05:00:00,115.96,5,1,1,146.17,172.18,151.88,-0.01,0.09,0.16,0.13
54,2023-01-03 06:00:00,156.02,6,1,1,166.79,165.96,145.64,0.03,0.13,0.15,0.12
55,2023-01-03 07:00:00,180.57,7,1,1,158.27,168.1,149.69,0.06,0.11,0.16,0.13
56,2023-01-03 08:00:00,163.3,8,1,1,153.31,154.39,102.89,0.04,0.1,0.13,0.04
57,2023-01-03 09:00:00,166.56,9,1,1,144.03,149.27,95.52,0.05,0.08,0.12,0.02
58,2023-01-03 10:00:00,160.84,10,1,1,139.12,153.01,86.19,0.04,0.08,0.13,0.0
59,2023-01-03 11:00:00,165.39,11,1,1,141.58,142.95,94.64,0.04,0.08,0.11,0.02
60,2023-01-03 12:00:00,176.33,12,1,1,139.73,150.34,109.88,0.06,0.08,0.12,0.05
61,2023-01-03 13:00:00,171.75,13,1,1,143.03,170.39,110.74,0.05,0.08,0.16,0.05
62,2023-01-03 14:00:00,174.84,14,1,1,152.28,140.05,77.59,0.06,0.1,0.1,-0.01
63,2023-01-03 15:00:00,188.66,15,1,1,156.63,148.06,62.25,0.07,0.11,0.12,-0.04
64,2023-01-03 16:00:00,183.93,16,1,1,174.99,135.45,36.51,0.07,0.15,0.09,-0.09
65,2023-01-03 17:00:00,208.48,17,1,1,195.79,105.99,26.18,0.1,0.19,0.03,-0.11
66,2023-01-03 18:00:00,236.62,18,1,1,161.47,97.01,17.59,0.13,0.12,0.01,-0.13
67,2023-01-03 19:00:00,166.74,19,1,1,142.42,67.7,45.96,0.05,0.08,-0.04,-0.08
68,2023-01-03 20:00:00,151.07,20,1,1,107.4,44.71,24.52,0.03,0.01,-0.09,-0.12
69,2023-01-03 21:00:00,102.18,21,1,1,83.43,32.71,22.74,-0.03,-0.04,-0.11,-0.12
70,2023-01-03 22:00:00,81.5,22,1,1,70.83,13.41,32.88,-0.05,-0.06,-0.15,-0.1
71,2023-01-03 23:00:00,69.4,23,1,1,55.64,-0.91,43.44,-0.07,-0.09,-0.18,-0.08
72,2023-01-04 00:00:00,51.93,0,2,1,29.68,-1.73,72.35,-0.09,-0.15,-0.18,-0.02
73,2023-01-04 01:00:00,19.09,1,2,1,15.77,35.64,105.12,-0.13,-0.17,-0.11,0.04
74,2023-01-04 02:00:00,7.77,2,2,1,6.23,42.09,92.81,-0.14,-0.19,-0.09,0.02
75,2023-01-04 03:00:00,-5.8,3,2,1,5.42,52.97,81.42,-0.15,-0.19,-0.07,-0.01
76,2023-01-04 04:00:00,-6.56,4,2,1,20.4,82.99,71.15,-0.16,-0.16,-0.01,-0.03
77,2023-01-04 05:00:00,0.15,5,2,1,67.4,63.2,36.85,-0.15,-0.07,-0.05,-0.09
78,2023-01-04 06:00:00,80.15,6,2,1,69.45,69.49,25.02,-0.05,-0.07,-0.04,-0.12
79,2023-01-04 07:00:00,63.25,7,2,1,67.03,77.22,3.26,-0.07,-0.07,-0.02,-0.16
80,2023-01-04 08:00:00,63.78,8,2,1,63.13,54.08,-22.21,-0.07,-0.08,-0.07,-0.21
81,2023-01-04 09:00:00,68.54,9,2,1,46.47,51.1,-7.42,-0.07,-0.11,-0.08,-0.18
82,2023-01-04 10:00:00,41.91,10,2,1,46.64,48.07,20.56,-0.1,-0.11,-0.08,-0.13
83,2023-01-04 11:00:00,58.01,11,2,1,53.41,27.15,48.62,-0.08,-0.1,-0.12,-0.07
84,2023-01-04 12:00:00,73.23,12,2,1,45.23,29.83,61.46,-0.06,-0.11,-0.12,-0.04
85,2023-01-04 13:00:00,57.36,13,2,1,44.83,27.63,60.07,-0.08,-0.11,-0.12,-0.05
86,2023-01-04 14:00:00,55.99,14,2,1,50.53,15.89,52.59,-0.08,-0.1,-0.15,-0.06
87,2023-01-04 15:00:00,59.96,15,2,1,49.54,42.42,53.28,-0.08,-0.11,-0.09,-0.06
88,2023-01-04 16:00:00,43.3,16,2,1,58.92,53.08,36.32,-0.1,-0.09,-0.07,-0.09
89,2023-01-04 17:00:00,53.97,17,2,1,60.08,60.76,29.26,-0.08,-0.08,-0.06,-0.11
90,2023-01-04 18:00:00,40.58,18,2,1,43.33,53.37,19.04,-0.1,-0.12,-0.07,-0.13
91,2023-01-04 19:00:00,13.6,19,2,1,46.66,31.39,41.97,-0.13,-0.11,-0.12,-0.08
92,2023-01-04 20:00:00,25.99,20,2,1,46.94,22.94,58.65,-0.12,-0.11,-0.13,-0.05
93,2023-01-04 21:00:00,34.03,21,2,1,41.46,18.32,72.15,-0.11,-0.12,-0.14,-0.02
94,2023-01-04 22:00:00,43.44,22,2,1,28.18,14.54,95.88,-0.1,-0.15,-0.15,0.02
95,2023-01-04 23:00:00,19.87,23,2,1,17.7,9.05,127.36,-0.12,-0.17,-0.16,0.09
96,2023-01-05 00:00:00,7.78,0,3,1,10.53,5.14,155.61,-0.14,-0.18,-0.17,0.14
97,2023-01-05 01:00:00,-2.36,1,3,1,9.87,32.66,153.28,-0.15,-0.19,-0.11,0.14
98,2023-01-05 02:00:00,2.25,2,3,1,7.84,71.41,171.91,-0.14,-0.19,-0.04,0.17
99,2023-01-05 03:00:00,-0.44,3,3,1,10.63,98.04,174.26,-0.15,-0.18,0.02,0.18
100,2023-01-05 04:00:00,1.27,4,3,1,25.77,136.73,150.94,-0.15,-0.15,0.09,0.13
101,2023-01-05 05:00:00,4.8,5,3,1,64.76,157.45,125.71,-0.14,-0.07,0.13,0.08
102,2023-01-05 06:00:00,65.18,6,3,1,97.57,161.32,119.52,-0.07,-0.01,0.14,0.07
103,2023-01-05 07:00:00,107.25,7,3,1,118.31,138.13,96.69,-0.02,0.03,0.1,0.02
104,2023-01-05 08:00:00,130.43,8,3,1,128.31,134.7,88.84,0.0,0.05,0.09,0.01
105,2023-01-05 09:00:00,154.55,9,3,1,130.97,140.41,96.49,0.03,0.06,0.1,0.02
106,2023-01-05 10:00:00,159.52,10,3,1,130.39,118.66,105.24,0.04,0.06,0.06,0.04
107,2023-01-05 11:00:00,169.01,11,3,1,109.98,121.24,129.78,0.05,0.02,0.06,0.09
108,2023-01-05 12:00:00,128.45,12,3,1,118.37,133.63,136.66,0.0,0.03,0.09,0.1
109,2023-01-05 13:00:00,145.36,13,3,1,133.87,129.11,148.41,0.02,0.06,0.08,0.13
110,2023-01-05 14:00:00,163.49,14,3,1,132.78,131.7,152.93,0.04,0.06,0.08,0.14
111,2023-01-05 15:00:00,144.99,15,3,1,141.3,146.04,137.66,0.02,0.08,0.11,0.11
112,2023-01-05 16:00:00,142.84,16,3,1,159.73,144.14,106.16,0.02,0.12,0.11,0.04
113,2023-01-05 17:00:00,164.56,17,3,1,161.14,146.18,83.62,0.04,0.12,0.11,-0.0
114,2023-01-05 18:00:00,154.47,18,3,1,155.32,128.18,88.92,0.03,0.11,0.08,0.01
115,2023-01-05 19:00:00,141.6,19,3,1,148.22,115.86,78.25,0.02,0.09,0.05,-0.01
116,2023-01-05 20:00:00,137.79,20,3,1,131.45,112.66,63.78,0.01,0.06,0.05,-0.04
117,2023-01-05 21:00:00,119.49,21,3,1,120.91,100.6,77.99,-0.01,0.04,0.02,-0.01
118,2023-01-05 22:00:00,121.03,22,3,1,99.13,87.91,68.05,-0.01,-0.01,-0.0,-0.03
119,2023-01-05 23:00:00,96.14,23,3,1,99.81,72.75,96.79,-0.04,-0.0,-0.03,0.03
120,2023-01-06 00:00:00,104.22,0,4,1,101.74,76.62,112.44,-0.03,-0.0,-0.03,0.06
121,2023-01-06 01:00:00,114.95,1,4,1,90.99,66.99,136.81,-0.01,-0.02,-0.04,0.1
122,2023-01-06 02:00:00,102.06,2,4,1,75.44,71.21,116.69,-0.03,-0.05,-0.04,0.06
123,2023-01-06 03:00:00,77.15,3,4,1,67.64,107.64,115.8,-0.06,-0.07,0.04,0.06
124,2023-01-06 04:00:00,65.53,4,4,1,87.57,104.41,118.95,-0.07,-0.03,0.03,0.07
125,2023-01-06 05:00:00,94.64,5,4,1,93.91,117.51,114.69,-0.04,-0.02,0.06,0.06
126,2023-01-06 06:00:00,93.04,6,4,1,99.15,114.61,93.84,-0.04,-0.01,0.05,0.02
127,2023-01-06 07:00:00,92.77,7,4,1,113.16,108.42,76.07,-0.04,0.02,0.04,-0.02
128,2023-01-06 08:00:00,126.88,8,4,1,96.28,88.03,58.79,0.0,-0.01,-0.0,-0.05
129,2023-01-06 09:00:00,98.73,9,4,1,97.37,78.18,60.4,-0.03,-0.01,-0.02,-0.05
130,2023-01-06 10:00:00,116.53,10,4,1,84.67,102.94,89.25,-0.01,-0.03,0.03,0.01
131,2023-01-06 11:00:00,98.6,11,4,1,88.74,98.48,113.63,-0.03,-0.03,0.02,0.06
132,2023-01-06 12:00:00,115.56,12,4,1,73.6,106.03,109.75,-0.01,-0.06,0.03,0.05
133,2023-01-06 13:00:00,78.37,13,4,1,78.82,110.27,119.08,-0.06,-0.05,0.04,0.07
134,2023-01-06 14:00:00,88.36,14,4,1,107.48,113.83,127.99,-0.04,0.01,0.05,0.09
135,2023-01-06 15:00:00,127.65,15,4,1,127.43,113.33,117.94,0.0,0.05,0.05,0.07
136,2023-01-06 16:00:00,143.57,16,4,1,139.96,127.46,101.43,0.02,0.08,0.08,0.03
137,2023-01-06 17:00:00,146.98,17,4,1,136.4,130.41,85.5,0.02,0.07,0.08,0.0
138,2023-01-06 18:00:00,132.09,18,4,1,134.08,104.4,65.5,0.01,0.06,0.03,-0.04
139,2023-01-06 19:00:00,121.21,19,4,1,119.83,96.6,63.06,-0.01,0.04,0.01,-0.04
140,2023-01-06 20:00:00,102.12,20,4,1,117.28,90.4,62.55,-0.03,0.03,0.0,-0.04
141,2023-01-06 21:00:00,107.77,21,4,1,108.2,82.76,53.25,-0.02,0.01,-0.01,-0.06
142,2023-01-06 22:00:00,104.49,22,4,1,79.64,77.2,63.23,-0.03,-0.04,-0.02,-0.04
143,2023-01-06 23:00:00,67.11,23,4,1,77.62,74.17,90.64,-0.07,-0.05,-0.03,0.01
144,2023-01-07 00:00:00,66.7,0,5,1,80.91,54.3,120.24,-0.07,-0.04,-0.07,0.07
145,2023-01-07 01:00:00,81.45,1,5,1,76.49,56.0,121.61,-0.05,-0.05,-0.07,0.07
146,2023-01-07 02:00:00,76.1,2,5,1,67.17,71.85,124.74,-0.06,-0.07,-0.03,0.08
147,2023-01-07 03:00:00,64.48,3,5,1,69.53,78.15,112.81,-0.07,-0.06,-0.02,0.06
148,2023-01-07 04:00:00,67.9,4,5,1,66.54,99.53,98.93,-0.07,-0.07,0.02,0.03
149,2023-01-07 05:00:00,52.53,5,5,1,81.83,113.41,84.85,-0.09,-0.04,0.05,0.0
150,2023-01-07 06:00:00,69.6,6,5,1,95.95,113.64,72.65,-0.07,-0.01,0.05,-0.02
151,2023-01-07 07:00:00,87.15,7,5,1,92.0,91.8,62.4,-0.05,-0.02,0.0,-0.04
152,2023-01-07 08:00:00,80.89,8,5,1,87.26,86.3,30.59,-0.05,-0.03,-0.01,-0.11
153,2023-01-07 09:00:00,87.12,9,5,1,85.64,81.4,21.04,-0.05,-0.03,-0.02,-0.12
154,2023-01-07 10:00:00,98.53,10,5,1,87.52,66.88,26.53,-0.03,-0.03,-0.04,-0.11
155,2023-01-07 11:00:00,111.29,11,5,1,69.87,67.05,64.57,-0.02,-0.06,-0.04,-0.04
156,2023-01-07 12:00:00,81.18,12,5,1,66.52,68.99,71.46,-0.05,-0.07,-0.04,-0.02
157,2023-01-07 13:00:00,83.47,13,5,1,67.36,79.98,71.1,-0.05,-0.07,-0.02,-0.03
158,2023-01-07 14:00:00,84.32,14,5,1,72.53,66.99,62.46,-0.05,-0.06,-0.04,-0.04
159,2023-01-07 15:00:00,88.65,15,5,1,80.56,67.87,52.91,-0.04,-0.04,-0.04,-0.06
160,2023-01-07 16:00:00,96.46,16,5,1,94.05,72.27,37.89,-0.04,-0.02,-0.03,-0.09
161,2023-01-07 17:00:00,107.8,17,5,1,109.1,71.11,30.67,-0.02,0.01,-0.04,-0.11
162,2023-01-07 18:00:00,126.86,18,5,1,88.52,53.96,34.27,0.0,-0.03,-0.07,-0.1
163,2023-01-07 19:00:00,80.92,19,5,1,65.32,31.57,20.26,-0.05,-0.07,-0.11,-0.13
164,2023-01-07 20:00:00,56.61,20,5,1,48.38,27.93,35.6,-0.08,-0.11,-0.12,-0.1
165,2023-01-07 21:00:00,37.06,21,5,1,49.26,19.94,24.75,-0.1,-0.11,-0.14,-0.12
166,2023-01-07 22:00:00,58.21,22,5,1,27.48,13.98,38.85,-0.08,-0.15,-0.15,-0.09
167,2023-01-07 23:00:00,30.58,23,5,1,16.44,16.43,62.73,-0.11,-0.17,-0.14,-0.04
168,2023-01-08 00:00:00,10.62,0,6,1,14.82,20.03,106.18,-0.14,-0.18,-0.14,0.04
169,2023-01-08 01:00:00,16.24,1,6,1,11.4,14.31,112.16,-0.13,-0.18,-0.15,0.06
170,2023-01-08 02:00:00,10.65,2,6,1,7.53,42.7,113.89,-0.14,-0.19,-0.09,0.06
171,2023-01-08 03:00:00,6.04,3,6,1,14.55,53.21,112.38,-0.14,-0.18,-0.07,0.06
172,2023-01-08 04:00:00,15.51,4,6,1,31.63,77.05,122.29,-0.13,-0.14,-0.02,0.08
173,2023-01-08 05:00:00,38.42,5,6,1,40.0,102.56,108.02,-0.1,-0.12,0.03,0.05
174,2023-01-08 06:00:00,36.27,6,6,1,72.59,110.12,70.01,-0.11,-0.06,0.04,-0.03
175,2023-01-08 07:00:00,80.05,7,6,1,72.25,95.85,44.01,-0.05,-0.06,0.01,-0.08
176,2023-01-08 08:00:00,66.86,8,6,1,75.03,77.65,48.66,-0.07,-0.05,-0.02,-0.07
177,2023-01-08 09:00:00,80.05,9,6,1,75.98,87.9,70.1,-0.05,-0.05,-0.0,-0.03
178,2023-01-08 10:00:00,87.5,10,6,1,86.87,96.4,96.62,-0.05,-0.03,0.01,0.02
179,2023-01-08 11:00:00,118.36,11,6,1,73.8,95.92,111.62,-0.01,-0.06,0.01,0.05
180,2023-01-08 12:00:00,92.71,12,6,1,66.27,80.52,109.95,-0.04,-0.07,-0.02,0.05
181,2023-01-08 13:00:00,78.86,13,6,1,79.05,82.87,113.11,-0.06,-0.05,-0.01,0.06
182,2023-01-08 14:00:00,102.28,14,6,1,105.97,101.55,93.62,-0.03,0.01,0.02,0.02
183,2023-01-08 15:00:00,140.58,15,6,1,120.86,113.64,69.21,0.02,0.04,0.05,-0.03
184,2023-01-08 16:00:00,150.36,16,6,1,111.96,133.21,51.08,0.03,0.02,0.09,-0.07
185,2023-01-08 17:00:00,115.37,17,6,1,109.2,134.7,54.12,-0.01,0.01,0.09,-0.06
186,2023-01-08 18:00:00,106.63,18,6,1,122.94,117.71,36.26,-0.02,0.04,0.06,-0.09
187,2023-01-08 19:00:00,126.27,19,6,1,128.35,94.35,51.53,-0.0,0.05,0.01,-0.06
188,2023-01-08 20:00:00,139.98,20,6,1,127.13,64.73,82.31,0.02,0.05,-0.05,-0.0
189,2023-01-08 21:00:00,142.84,21,6,1,109.1,43.14,73.43,0.02,0.01,-0.09,-0.02
190,2023-01-08 22:00:00,125.79,22,6,1,91.34,38.54,93.65,-0.0,-0.02,-0.1,0.02
191,2023-01-08 23:00:00,98.78,23,6,1,77.46,38.22,126.34,-0.03,-0.05,-0.1,0.08
192,2023-01-09 00:00:00,81.81,0,0,1,57.05,28.03,144.12,-0.05,-0.09,-0.12,0.12
193,2023-01-09 01:00:00,45.61,1,0,1,35.21,55.84,156.15,-0.09,-0.13,-0.07,0.14
194,2023-01-09 02:00:00,18.94,2,0,1,35.2,113.97,187.1,-0.13,-0.13,0.05,0.2
195,2023-01-09 03:00:00,15.46,3,0,1,53.28,117.21,187.31,-0.13,-0.1,0.05,0.2
196,2023-01-09 04:00:00,42.19,4,0,1,59.98,145.57,179.89,-0.1,-0.08,0.11,0.19
197,2023-01-09 05:00:00,28.66,5,0,1,97.65,165.57,159.49,-0.11,-0.01,0.15,0.15
198,2023-01-09 06:00:00,76.04,6,0,1,145.38,141.64,146.24,-0.06,0.09,0.1,0.12
199,2023-01-09 07:00:00,151.53,7,0,1,137.86,136.76,128.29,0.03,0.07,0.09,0.09
200,2023-01-09 08:00:00,127.85,8,0,1,135.66,147.55,103.71,0.0,0.07,0.12,0.04
201,2023-01-09 09:00:00,140.21,9,0,1,137.01,155.5,116.57,0.02,0.07,0.13,0.06
202,2023-01-09 10:00:00,148.67,10,0,1,121.69,153.6,131.8,0.03,0.04,0.13,0.09
203,2023-01-09 11:00:00,136.11,11,0,1,115.41,161.69,164.52,0.01,0.03,0.14,0.16
204,2023-01-09 12:00:00,125.04,12,0,1,137.09,164.96,158.88,-0.0,0.07,0.15,0.15
205,2023-01-09 13:00:00,167.32,13,0,1,158.04,161.08,167.56,0.05,0.11,0.14,0.16
206,2023-01-09 14:00:00,193.72,14,0,1,166.3,148.71,151.08,0.08,0.13,0.12,0.13
207,2023-01-09 15:00:00,196.17,15,0,1,177.14,166.75,142.53,0.08,0.15,0.15,0.12
208,2023-01-09 16:00:00,200.5,16,0,1,190.38,172.32,120.02,0.09,0.18,0.16,0.07
209,2023-01-09 17:00:00,210.17,17,0,1,190.46,171.82,116.26,0.1,0.18,0.16,0.06
210,2023-01-09 18:00:00,200.78,18,0,1,169.75,151.81,109.62,0.09,0.14,0.12,0.05
211,2023-01-09 19:00:00,158.64,19,0,1,165.96,135.54,125.06,0.04,0.13,0.09,0.08
212,2023-01-09 20:00:00,169.22,20,0,1,156.89,128.5,143.71,0.05,0.11,0.08,0.12
213,2023-01-09 21:00:00,160.33,21,0,1,150.83,107.88,145.69,0.04,0.1,0.04,0.12
214,2023-01-09 22:00:00,171.48,22,0,1,127.66,105.59,160.92,0.05,0.05,0.03,0.15
215,2023-01-09 23:00:00,126.03,23,0,1,119.76,95.76,155.41,-0.0,0.04,0.01,0.14
216,2023-01-10 00:00:00,127.8,0,1,1,111.61,100.24,176.88,0.0,0.02,0.02,0.18
217,2023-01-10 01:00:00,111.43,1,1,1,101.75,117.75,178.75,-0.02,-0.0,0.06,0.19
218,2023-01-10 02:00:00,102.59,2,1,1,96.2,155.47,181.38,-0.03,-0.01,0.13,0.19
219,2023-01-10 03:00:00,91.5,3,1,1,98.19,174.39,167.99,-0.04,-0.01,0.17,0.17
220,2023-01-10 04:00:00,92.24,4,1,1,117.98,200.13,156.39,-0.04,0.03,0.22,0.14
221,2023-01-10 05:00:00,112.32,5,1,1,146.5,185.68,119.25,-0.02,0.09,0.19,0.07
222,2023-01-10 06:00:00,151.32,6,1,1,181.96,177.4,92.02,0.03,0.16,0.17,0.02
223,2023-01-10 07:00:00,201.96,7,1,1,184.42,154.81,67.11,0.09,0.17,0.13,-0.03
224,2023-01-10 08:00:00,204.93,8,1,1,185.38,133.66,61.22,0.09,0.17,0.09,-0.05
225,2023-01-10 09:00:00,215.78,9,1,1,152.3,131.84,59.46,0.1,0.1,0.08,-0.05
226,2023-01-10 10:00:00,168.23,10,1,1,143.86,126.56,68.63,0.05,0.08,0.07,-0.03
227,2023-01-10 11:00:00,169.56,11,1,1,125.65,114.21,87.34,0.05,0.05,0.05,0.01
228,2023-01-10 12:00:00,141.58,12,1,1,124.09,98.02,67.57,0.02,0.04,0.02,-0.03
229,2023-01-10 13:00:00,141.85,13,1,1,124.6,96.68,66.92,0.02,0.05,0.01,-0.03
230,2023-01-10 14:00:00,141.21,14,1,1,132.12,97.98,63.39,0.02,0.06,0.02,-0.04
231,2023-01-10 15:00:00,152.48,15,1,1,130.33,102.06,56.24,0.03,0.06,0.02,-0.05
232,2023-01-10 16:00:00,135.8,16,1,1,125.61,101.24,38.26,0.01,0.05,0.02,-0.09
233,2023-01-10 17:00:00,120.62,17,1,1,122.45,102.41,26.1,-0.01,0.04,0.03,-0.11
234,2023-01-10 18:00:00,110.6,18,1,1,120.01,62.74,19.18,-0.02,0.04,-0.05,-0.13
235,2023-01-10 19:00:00,109.04,19,1,1,107.86,33.95,53.39,-0.02,0.01,-0.11,-0.06
236,2023-01-10 20:00:00,97.51,20,1,1,90.71,23.57,70.74,-0.03,-0.02,-0.13,-0.03
237,2023-01-10 21:00:00,76.87,21,1,1,73.75,13.65,84.87,-0.06,-0.06,-0.15,0.0
238,2023-01-10 22:00:00,74.65,22,1,1,32.19,17.48,81.21,-0.06,-0.14,-0.14,-0.01
239,2023-01-10 23:00:00,10.16,23,1,1,20.76,13.95,108.58,-0.14,-0.16,-0.15,0.05
240,2023-01-11 00:00:00,-1.71,0,2,1,16.21,11.8,133.81,-0.15,-0.17,-0.15,0.1
241,2023-01-11 01:00:00,-3.5,1,2,1,14.96,46.21,157.04,-0.15,-0.17,-0.09,0.14
242,2023-01-11 02:00:00,-3.23,2,2,1,14.37,85.74,154.33,-0.15,-0.18,-0.01,0.14
243,2023-01-11 03:00:00,-1.54,3,2,1,16.64,117.72,140.25,-0.15,-0.17,0.06,0.11
244,2023-01-11 04:00:00,-0.57,4,2,1,36.82,139.87,112.32,-0.15,-0.13,0.1,0.06
245,2023-01-11 05:00:00,9.49,5,2,1,84.4,144.46,93.59,-0.14,-0.04,0.11,0.02
246,2023-01-11 06:00:00,81.81,6,2,1,122.62,145.79,69.22,-0.05,0.04,0.11,-0.03
247,2023-01-11 07:00:00,121.44,7,2,1,137.63,127.68,53.98,-0.01,0.07,0.08,-0.06
248,2023-01-11 08:00:00,147.49,8,2,1,127.3,115.77,45.13,0.02,0.05,0.05,-0.08
249,2023-01-11 09:00:00,126.21,9,2,1,118.77,104.19,51.26,-0.0,0.03,0.03,-0.06
