ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-8.58,0,6,1,0,5.426468372344971,5.426468372344971
-12.32,1,6,1,1,0.0,5.426468372344971
-5.14,2,6,1,1,0.0,5.426468372344971
-9.26,3,6,1,1,0.0,5.426468372344971
-5.08,4,6,1,1,0.0,5.426468372344971
-1.68,5,6,1,1,0.0,5.426468372344971
-4.99,6,6,1,1,0.0,5.426468372344971
-3.14,7,6,1,1,0.0,5.426468372344971
-4.8,8,6,1,1,0.0,5.426468372344971
-3.53,9,6,1,1,0.0,5.426468372344971
-7.58,10,6,1,1,0.0,5.426468372344971
-15.75,11,6,1,1,0.0,5.426468372344971
-7.79,12,6,1,1,0.0,5.426468372344971
-5.59,13,6,1,1,0.0,5.426468372344971
2.44,14,6,1,1,0.0,5.426468372344971
28.39,15,6,1,1,0.0,5.426468372344971
81.36,16,6,1,1,0.0,5.426468372344971
84.08,17,6,1,1,0.0,5.426468372344971
104.24,18,6,1,1,0.0,5.426468372344971
77.67,19,6,1,1,0.0,5.426468372344971
47.18,20,6,1,1,0.0,5.426468372344971
65.18,21,6,1,1,0.0,5.426468372344971
63.87,22,6,1,1,0.0,5.426468372344971
68.43,23,6,1,1,0.0,5.426468372344971
59.71,0,0,1,1,0.0,5.426468372344971
2.14,1,0,1,1,0.0,5.426468372344971
50.41,2,0,1,1,0.0,5.426468372344971
27.43,3,0,1,1,0.0,5.426468372344971
36.92,4,0,1,1,0.0,5.426468372344971
23.46,5,0,1,1,0.0,5.426468372344971
39.89,6,0,1,1,0.0,5.426468372344971
81.23,7,0,1,1,0.0,5.426468372344971
89.02,8,0,1,1,0.0,5.426468372344971
93.93,9,0,1,1,0.0,5.426468372344971
119.41,10,0,1,1,0.0,5.426468372344971
158.14,11,0,1,2,90.0148696899414,95.44133806228638
119.26,12,0,1,1,0.0,95.44133806228638
108.85,13,0,1,1,0.0,95.44133806228638
137.15,14,0,1,1,0.0,95.44133806228638
155.81,15,0,1,1,0.0,95.44133806228638
156.31,16,0,1,1,0.0,95.44133806228638
169.65,17,0,1,1,0.0,95.44133806228638
173.77,18,0,1,1,0.0,95.44133806228638
165.24,19,0,1,1,0.0,95.44133806228638
134.53,20,0,1,1,0.0,95.44133806228638
123.73,21,0,1,1,0.0,95.44133806228638
117.38,22,0,1,1,0.0,95.44133806228638
122.5,23,0,1,1,0.0,95.44133806228638
95.35,0,1,1,1,0.0,95.44133806228638
111.67,1,1,1,1,0.0,95.44133806228638
84.28,2,1,1,1,0.0,95.44133806228638
105.27,3,1,1,1,0.0,95.44133806228638
116.67,4,1,1,1,0.0,95.44133806228638
115.96,5,1,1,1,0.0,95.44133806228638
156.02,6,1,1,1,0.0,95.44133806228638
180.57,7,1,1,1,0.0,95.44133806228638
163.3,8,1,1,1,0.0,95.44133806228638
166.56,9,1,1,1,0.0,95.44133806228638
160.84,10,1,1,1,0.0,95.44133806228638
165.39,11,1,1,1,0.0,95.44133806228638
176.33,12,1,1,1,0.0,95.44133806228638
171.75,13,1,1,1,0.0,95.44133806228638
174.84,14,1,1,1,0.0,95.44133806228638
188.66,15,1,1,1,0.0,95.44133806228638
183.93,16,1,1,1,0.0,95.44133806228638
