ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-8.58,0,6,1,1,0.0,0.0
-12.32,1,6,1,1,0.0,0.0
-5.14,2,6,1,1,0.0,0.0
-9.26,3,6,1,1,0.0,0.0
-5.08,4,6,1,0,3.212874174118042,3.212874174118042
-1.68,5,6,1,1,0.0,3.212874174118042
-4.99,6,6,1,2,-2.840357780456543,0.372516393661499
-3.14,7,6,1,1,0.0,0.372516393661499
-4.8,8,6,1,1,0.0,0.372516393661499
-3.53,9,6,1,1,0.0,0.372516393661499
-7.58,10,6,1,1,0.0,0.372516393661499
-15.75,11,6,1,0,9.961174964904785,10.333691358566284
-7.79,12,6,1,1,0.0,10.333691358566284
-5.59,13,6,1,1,0.0,10.333691358566284
2.44,14,6,1,1,0.0,10.333691358566284
28.39,15,6,1,1,0.0,10.333691358566284
81.36,16,6,1,1,0.0,10.333691358566284
84.08,17,6,1,1,0.0,10.333691358566284
104.24,18,6,1,2,59.334449768066406,69.66814112663269
77.67,19,6,1,1,0.0,69.66814112663269
47.18,20,6,1,0,-29.839252471923828,39.82888865470886
65.18,21,6,1,2,37.101104736328125,76.92999339103699
63.87,22,6,1,0,-40.394935607910156,36.53505778312683
68.43,23,6,1,1,0.0,36.53505778312683
59.71,0,0,1,2,33.987525939941406,70.52258372306824
2.14,1,0,1,0,-1.353454828262329,69.16912889480591
50.41,2,0,1,2,28.69387435913086,97.86300325393677
27.43,3,0,1,0,-17.348255157470703,80.51474809646606
36.92,4,0,1,1,0.0,80.51474809646606
23.46,5,0,1,1,0.0,80.51474809646606
39.89,6,0,1,1,0.0,80.51474809646606
81.23,7,0,1,1,0.0,80.51474809646606
89.02,8,0,1,1,0.0,80.51474809646606
93.93,9,0,1,1,0.0,80.51474809646606
119.41,10,0,1,1,0.0,80.51474809646606
158.14,11,0,1,2,90.0148696899414,170.52961778640747
119.26,12,0,1,1,0.0,170.52961778640747
108.85,13,0,1,0,-68.84278106689453,101.68683671951294
137.15,14,0,1,1,0.0,101.68683671951294
155.81,15,0,1,1,0.0,101.68683671951294
156.31,16,0,1,1,0.0,101.68683671951294
169.65,17,0,1,1,0.0,101.68683671951294
173.77,18,0,1,2,98.91162109375,200.59845781326294
165.24,19,0,1,1,0.0,200.59845781326294
134.53,20,0,1,1,0.0,200.59845781326294
123.73,21,0,1,1,0.0,200.59845781326294
117.38,22,0,1,1,0.0,200.59845781326294
122.5,23,0,1,1,0.0,200.59845781326294
95.35,0,1,1,0,-60.30463409423828,140.29382371902466
111.67,1,1,1,2,63.56367874145508,203.85750246047974
84.28,2,1,1,1,0.0,203.85750246047974
105.27,3,1,1,1,0.0,203.85750246047974
116.67,4,1,1,1,0.0,203.85750246047974
115.96,5,1,1,0,-73.33954620361328,130.51795625686646
156.02,6,1,1,1,0.0,130.51795625686646
180.57,7,1,1,1,0.0,130.51795625686646
163.3,8,1,1,1,0.0,130.51795625686646
166.56,9,1,1,1,0.0,130.51795625686646
160.84,10,1,1,1,0.0,130.51795625686646
165.39,11,1,1,1,0.0,130.51795625686646
176.33,12,1,1,1,0.0,130.51795625686646
171.75,13,1,1,1,0.0,130.51795625686646
174.84,14,1,1,1,0.0,130.51795625686646
188.66,15,1,1,1,0.0,130.51795625686646
183.93,16,1,1,1,0.0,130.51795625686646
208.48,17,1,1,1,0.0,130.51795625686646
236.62,18,1,1,2,134.68646240234375,265.2044186592102
166.74,19,1,1,1,0.0,265.2044186592102
151.07,20,1,1,1,0.0,265.2044186592102
102.18,21,1,1,1,0.0,265.2044186592102
81.5,22,1,1,1,0.0,265.2044186592102
69.4,23,1,1,1,0.0,265.2044186592102
51.93,0,2,1,1,0.0,265.2044186592102
19.09,1,2,1,1,0.0,265.2044186592102
7.77,2,2,1,1,0.0,265.2044186592102
-5.8,3,2,1,1,0.0,265.2044186592102
-6.56,4,2,1,0,4.1489081382751465,269.35332679748535
0.15,5,2,1,1,0.0,269.35332679748535
80.15,6,2,1,2,45.6221809387207,314.97550773620605
63.25,7,2,1,1,0.0,314.97550773620605
63.78,8,2,1,1,0.0,314.97550773620605
68.54,9,2,1,1,0.0,314.97550773620605
41.91,10,2,1,1,0.0,314.97550773620605
58.01,11,2,1,1,0.0,314.97550773620605
73.23,12,2,1,1,0.0,314.97550773620605
57.36,13,2,1,1,0.0,314.97550773620605
55.99,14,2,1,1,0.0,314.97550773620605
59.96,15,2,1,1,0.0,314.97550773620605
43.3,16,2,1,0,-27.385324478149414,287.59018325805664
53.97,17,2,1,2,30.72026252746582,318.31044578552246
40.58,18,2,1,1,0.0,318.31044578552246
13.6,19,2,1,0,-8.601395606994629,309.70905017852783
25.99,20,2,1,2,14.793766975402832,324.50281715393066
34.03,21,2,1,1,0.0,324.50281715393066
43.44,22,2,1,1,0.0,324.50281715393066
19.87,23,2,1,1,0.0,324.50281715393066
7.78,0,3,1,1,0.0,324.50281715393066
-2.36,1,3,1,1,0.0,324.50281715393066
2.25,2,3,1,1,0.0,324.50281715393066
-0.44,3,3,1,1,0.0,324.50281715393066
1.27,4,3,1,0,-0.8032185435295105,323.69959861040115
4.8,5,3,1,1,0.0,323.69959861040115
65.18,6,3,1,1,0.0,323.69959861040115
107.25,7,3,1,1,0.0,323.69959861040115
130.43,8,3,1,1,0.0,323.69959861040115
154.55,9,3,1,1,0.0,323.69959861040115
159.52,10,3,1,1,0.0,323.69959861040115
169.01,11,3,1,2,96.20217895507812,419.9017775654793
128.45,12,3,1,0,-81.2389144897461,338.6628630757332
145.36,13,3,1,1,0.0,338.6628630757332
163.49,14,3,1,1,0.0,338.6628630757332
144.99,15,3,1,1,0.0,338.6628630757332
142.84,16,3,1,1,0.0,338.6628630757332
164.56,17,3,1,1,0.0,338.6628630757332
154.47,18,3,1,1,0.0,338.6628630757332
141.6,19,3,1,1,0.0,338.6628630757332
137.79,20,3,1,2,78.43144226074219,417.0943053364754
119.49,21,3,1,1,0.0,417.0943053364754
121.03,22,3,1,1,0.0,417.0943053364754
96.14,23,3,1,1,0.0,417.0943053364754
104.22,0,4,1,1,0.0,417.0943053364754
114.95,1,4,1,1,0.0,417.0943053364754
102.06,2,4,1,1,0.0,417.0943053364754
77.15,3,4,1,1,0.0,417.0943053364754
65.53,4,4,1,0,-41.4448127746582,375.64949256181717
94.64,5,4,1,1,0.0,375.64949256181717
93.04,6,4,1,1,0.0,375.64949256181717
92.77,7,4,1,1,0.0,375.64949256181717
126.88,8,4,1,2,72.22135925292969,447.87085181474686
98.73,9,4,1,0,-62.44233322143555,385.4285185933113
116.53,10,4,1,2,66.33003997802734,451.75855857133865
98.6,11,4,1,0,-62.36011505126953,389.3984435200691
115.56,12,4,1,1,0.0,389.3984435200691
78.37,13,4,1,1,0.0,389.3984435200691
88.36,14,4,1,1,0.0,389.3984435200691
127.65,15,4,1,1,0.0,389.3984435200691
143.57,16,4,1,1,0.0,389.3984435200691
146.98,17,4,1,1,0.0,389.3984435200691
132.09,18,4,1,1,0.0,389.3984435200691
121.21,19,4,1,1,0.0,389.3984435200691
102.12,20,4,1,1,0.0,389.3984435200691
107.77,21,4,1,1,0.0,389.3984435200691
104.49,22,4,1,2,59.476749420166016,448.87519294023514
67.11,23,4,1,0,-42.444091796875,406.43110114336014
66.7,0,5,1,1,0.0,406.43110114336014
81.45,1,5,1,2,46.362152099609375,452.7932532429695
76.1,2,5,1,1,0.0,452.7932532429695
64.48,3,5,1,1,0.0,452.7932532429695
67.9,4,5,1,1,0.0,452.7932532429695
52.53,5,5,1,0,-33.2228889465332,419.5703642964363
69.6,6,5,1,1,0.0,419.5703642964363
87.15,7,5,1,1,0.0,419.5703642964363
80.89,8,5,1,1,0.0,419.5703642964363
87.12,9,5,1,1,0.0,419.5703642964363
98.53,10,5,1,1,0.0,419.5703642964363
111.29,11,5,1,2,63.34737777709961,482.9177420735359
81.18,12,5,1,0,-51.34273910522461,431.5750029683113
83.47,13,5,1,1,0.0,431.5750029683113
84.32,14,5,1,1,0.0,431.5750029683113
88.65,15,5,1,1,0.0,431.5750029683113
96.46,16,5,1,1,0.0,431.5750029683113
107.8,17,5,1,1,0.0,431.5750029683113
126.86,18,5,1,2,72.20997619628906,503.7849791646004
80.92,19,5,1,1,0.0,503.7849791646004
56.61,20,5,1,1,0.0,503.7849791646004
37.06,21,5,1,0,-23.43880271911621,480.34617644548416
58.21,22,5,1,2,33.13371276855469,513.4798892140388
30.58,23,5,1,1,0.0,513.4798892140388
10.62,0,6,1,1,0.0,513.4798892140388
16.24,1,6,1,1,0.0,513.4798892140388
10.65,2,6,1,1,0.0,513.4798892140388
6.04,3,6,1,1,0.0,513.4798892140388
15.51,4,6,1,1,0.0,513.4798892140388
38.42,5,6,1,1,0.0,513.4798892140388
36.27,6,6,1,0,-22.93916130065918,490.54072791337967
80.05,7,6,1,2,45.56525802612305,536.1059859395027
66.86,8,6,1,1,0.0,536.1059859395027
80.05,9,6,1,1,0.0,536.1059859395027
87.5,10,6,1,0,-55.33985900878906,480.76612693071365
118.36,11,6,1,2,67.37169647216797,548.1378234028816
92.71,12,6,1,1,0.0,548.1378234028816
78.86,13,6,1,0,-49.87544250488281,498.2623808979988
102.28,14,6,1,1,0.0,498.2623808979988
140.58,15,6,1,1,0.0,498.2623808979988
150.36,16,6,1,2,85.58641052246094,583.8487914204597
115.37,17,6,1,1,0.0,583.8487914204597
106.63,18,6,1,1,0.0,583.8487914204597
126.27,19,6,1,1,0.0,583.8487914204597
139.98,20,6,1,1,0.0,583.8487914204597
142.84,21,6,1,1,0.0,583.8487914204597
125.79,22,6,1,1,0.0,583.8487914204597
98.78,23,6,1,1,0.0,583.8487914204597
81.81,0,0,1,1,0.0,583.8487914204597
45.61,1,0,1,1,0.0,583.8487914204597
18.94,2,0,1,1,0.0,583.8487914204597
15.46,3,0,1,0,-9.777762413024902,574.0710290074348
42.19,4,0,1,1,0.0,574.0710290074348
28.66,5,0,1,1,0.0,574.0710290074348
76.04,6,0,1,1,0.0,574.0710290074348
151.53,7,0,1,2,86.25238800048828,660.3234170079231
127.85,8,0,1,0,-80.85943603515625,579.4639809727669
140.21,9,0,1,1,0.0,579.4639809727669
148.67,10,0,1,2,84.62445068359375,664.0884316563606
136.11,11,0,1,1,0.0,664.0884316563606
125.04,12,0,1,0,-79.08223724365234,585.0061944127083
167.32,13,0,1,1,0.0,585.0061944127083
193.72,14,0,1,1,0.0,585.0061944127083
196.17,15,0,1,1,0.0,585.0061944127083
200.5,16,0,1,1,0.0,585.0061944127083
210.17,17,0,1,2,119.630859375,704.6370537877083
200.78,18,0,1,1,0.0,704.6370537877083
158.64,19,0,1,1,0.0,704.6370537877083
169.22,20,0,1,1,0.0,704.6370537877083
160.33,21,0,1,1,0.0,704.6370537877083
171.48,22,0,1,1,0.0,704.6370537877083
126.03,23,0,1,1,0.0,704.6370537877083
127.8,0,1,1,1,0.0,704.6370537877083
111.43,1,1,1,1,0.0,704.6370537877083
102.59,2,1,1,1,0.0,704.6370537877083
91.5,3,1,1,0,-57.86968231201172,646.7673714756966
92.24,4,1,1,1,0.0,646.7673714756966
112.32,5,1,1,1,0.0,646.7673714756966
151.32,6,1,1,1,0.0,646.7673714756966
201.96,7,1,1,1,0.0,646.7673714756966
204.93,8,1,1,1,0.0,646.7673714756966
215.78,9,1,1,2,122.82412719726562,769.5914986729622
168.23,10,1,1,1,0.0,769.5914986729622
169.56,11,1,1,1,0.0,769.5914986729622
141.58,12,1,1,1,0.0,769.5914986729622
141.85,13,1,1,1,0.0,769.5914986729622
141.21,14,1,1,1,0.0,769.5914986729622
152.48,15,1,1,1,0.0,769.5914986729622
135.8,16,1,1,1,0.0,769.5914986729622
120.62,17,1,1,1,0.0,769.5914986729622
110.6,18,1,1,1,0.0,769.5914986729622
109.04,19,1,1,1,0.0,769.5914986729622
97.51,20,1,1,1,0.0,769.5914986729622
76.87,21,1,1,1,0.0,769.5914986729622
74.65,22,1,1,1,0.0,769.5914986729622
10.16,23,1,1,1,0.0,769.5914986729622
-1.71,0,2,1,1,0.0,769.5914986729622
-3.5,1,2,1,0,2.213594436645508,771.8050931096077
-3.23,2,2,1,2,-1.838548183441162,769.9665449261665
-1.54,3,2,1,0,0.973981499671936,770.9405264258385
-0.57,4,2,1,1,0.0,770.9405264258385
9.49,5,2,1,1,0.0,770.9405264258385
81.81,6,2,1,1,0.0,770.9405264258385
121.44,7,2,1,1,0.0,770.9405264258385
147.49,8,2,1,2,83.9527816772461,854.8933081030846
126.21,9,2,1,1,0.0,854.8933081030846
126.23,10,2,1,1,0.0,854.8933081030846
127.73,11,2,1,1,0.0,854.8933081030846
121.46,12,2,1,1,0.0,854.8933081030846
116.42,13,2,1,1,0.0,854.8933081030846
107.8,14,2,1,1,0.0,854.8933081030846
98.61,15,2,1,1,0.0,854.8933081030846
104.91,16,2,1,1,0.0,854.8933081030846
96.27,17,2,1,1,0.0,854.8933081030846
94.75,18,2,1,1,0.0,854.8933081030846
89.48,19,2,1,1,0.0,854.8933081030846
88.06,20,2,1,1,0.0,854.8933081030846
69.94,21,2,1,1,0.0,854.8933081030846
94.84,22,2,1,1,0.0,854.8933081030846
70.85,23,2,1,1,0.0,854.8933081030846
33.33,0,3,1,1,0.0,854.8933081030846
4.11,1,3,1,0,-2.5993921756744385,852.2939159274101
-0.21,2,3,1,2,-0.11953409761190414,852.1743818297982
-5.45,3,3,1,0,3.446882724761963,855.6212645545602
-0.66,4,3,1,1,0.0,855.6212645545602
35.52,5,3,1,1,0.0,855.6212645545602
58.46,6,3,1,1,0.0,855.6212645545602
73.11,7,3,1,2,41.61494064331055,897.2362051978707
69.77,8,3,1,1,0.0,897.2362051978707
71.57,9,3,1,1,0.0,897.2362051978707
68.81,10,3,1,1,0.0,897.2362051978707
74.41,11,3,1,1,0.0,897.2362051978707
65.15,12,3,1,1,0.0,897.2362051978707
63.54,13,3,1,0,-40.18622589111328,857.0499793067575
75.57,14,3,1,1,0.0,857.0499793067575
90.48,15,3,1,1,0.0,857.0499793067575
112.69,16,3,1,1,0.0,857.0499793067575
138.67,17,3,1,2,78.9323501586914,935.9823294654489
127.43,18,3,1,1,0.0,935.9823294654489
105.29,19,3,1,1,0.0,935.9823294654489
77.01,20,3,1,1,0.0,935.9823294654489
89.1,21,3,1,1,0.0,935.9823294654489
87.79,22,3,1,1,0.0,935.9823294654489
82.12,23,3,1,1,0.0,935.9823294654489
73.62,0,4,1,1,0.0,935.9823294654489
88.6,1,4,1,1,0.0,935.9823294654489
57.65,2,4,1,1,0.0,935.9823294654489
24.88,3,4,1,1,0.0,935.9823294654489
7.92,4,4,1,0,-5.009047985076904,930.973281480372
41.13,5,4,1,1,0.0,930.973281480372
88.84,6,4,1,1,0.0,930.973281480372
94.02,7,4,1,1,0.0,930.973281480372
120.99,8,4,1,2,68.86871337890625,999.8419948592782
118.1,9,4,1,1,0.0,999.8419948592782
123.59,10,4,1,1,0.0,999.8419948592782
104.05,11,4,1,1,0.0,999.8419948592782
82.44,12,4,1,1,0.0,999.8419948592782
84.81,13,4,1,1,0.0,999.8419948592782
88.98,14,4,1,1,0.0,999.8419948592782
80.58,15,4,1,0,-50.9632682800293,948.8787265792489
92.69,16,4,1,1,0.0,948.8787265792489
100.18,17,4,1,1,0.0,948.8787265792489
120.53,18,4,1,1,0.0,948.8787265792489
136.53,19,4,1,2,77.71424102783203,1026.592967607081
118.36,20,4,1,1,0.0,1026.592967607081
120.62,21,4,1,1,0.0,1026.592967607081
92.83,22,4,1,1,0.0,1026.592967607081
81.73,23,4,1,1,0.0,1026.592967607081
