ID1_price,Hour,DayOfWeek,Month,action,reward,cumulative_reward
-5.75,0,0,1,1,0.0,0.0
-4.07,1,0,1,1,0.0,0.0
-3.84,2,0,1,1,0.0,0.0
1.02,3,0,1,1,0.0,0.0
3.88,4,0,1,1,0.0,0.0
11.7,5,0,1,1,0.0,0.0
2.31,6,0,1,1,0.0,0.0
7.97,7,0,1,1,0.0,0.0
24.97,8,0,1,1,0.0,0.0
-4.74,9,0,1,1,0.0,0.0
-4.59,10,0,1,1,0.0,0.0
7.91,11,0,1,1,0.0,0.0
-10.23,12,0,1,1,0.0,0.0
-10.51,13,0,1,1,0.0,0.0
9.38,14,0,1,0,-5.932433128356934,-5.932433128356934
50.43,15,0,1,1,0.0,-5.932433128356934
52.19,16,0,1,1,0.0,-5.932433128356934
59.05,17,0,1,1,0.0,-5.932433128356934
56.63,18,0,1,1,0.0,-5.932433128356934
47.26,19,0,1,1,0.0,-5.932433128356934
37.43,20,0,1,1,0.0,-5.932433128356934
45.99,21,0,1,1,0.0,-5.932433128356934
28.94,22,0,1,1,0.0,-5.932433128356934
17.08,23,0,1,1,0.0,-5.932433128356934
22.08,0,1,1,2,12.568156242370605,6.635723114013672
17.27,1,1,1,1,0.0,6.635723114013672
11.88,2,1,1,1,0.0,6.635723114013672
13.58,3,1,1,1,0.0,6.635723114013672
12.26,4,1,1,1,0.0,6.635723114013672
12.49,5,1,1,1,0.0,6.635723114013672
27.48,6,1,1,1,0.0,6.635723114013672
46.12,7,1,1,1,0.0,6.635723114013672
50.72,8,1,1,1,0.0,6.635723114013672
69.43,9,1,1,1,0.0,6.635723114013672
77.74,10,1,1,1,0.0,6.635723114013672
72.78,11,1,1,1,0.0,6.635723114013672
82.78,12,1,1,1,0.0,6.635723114013672
81.12,13,1,1,1,0.0,6.635723114013672
76.78,14,1,1,1,0.0,6.635723114013672
76.79,15,1,1,1,0.0,6.635723114013672
82.07,16,1,1,1,0.0,6.635723114013672
78.52,17,1,1,1,0.0,6.635723114013672
67.32,18,1,1,1,0.0,6.635723114013672
63.67,19,1,1,1,0.0,6.635723114013672
36.52,20,1,1,1,0.0,6.635723114013672
34.66,21,1,1,1,0.0,6.635723114013672
20.31,22,1,1,1,0.0,6.635723114013672
36.08,23,1,1,1,0.0,6.635723114013672
32.17,0,2,1,1,0.0,6.635723114013672
10.26,1,2,1,1,0.0,6.635723114013672
21.12,2,2,1,1,0.0,6.635723114013672
3.83,3,2,1,1,0.0,6.635723114013672
7.09,4,2,1,1,0.0,6.635723114013672
7.44,5,2,1,1,0.0,6.635723114013672
30.65,6,2,1,1,0.0,6.635723114013672
61.46,7,2,1,1,0.0,6.635723114013672
62.97,8,2,1,1,0.0,6.635723114013672
72.69,9,2,1,1,0.0,6.635723114013672
71.12,10,2,1,1,0.0,6.635723114013672
58.35,11,2,1,1,0.0,6.635723114013672
47.31,12,2,1,1,0.0,6.635723114013672
74.72,13,2,1,1,0.0,6.635723114013672
71.42,14,2,1,1,0.0,6.635723114013672
58.8,15,2,1,1,0.0,6.635723114013672
80.94,16,2,1,1,0.0,6.635723114013672
88.19,17,2,1,1,0.0,6.635723114013672
88.82,18,2,1,1,0.0,6.635723114013672
80.0,19,2,1,1,0.0,6.635723114013672
82.88,20,2,1,1,0.0,6.635723114013672
77.98,21,2,1,1,0.0,6.635723114013672
58.12,22,2,1,1,0.0,6.635723114013672
66.29,23,2,1,1,0.0,6.635723114013672
62.5,0,3,1,1,0.0,6.635723114013672
47.31,1,3,1,1,0.0,6.635723114013672
12.72,2,3,1,1,0.0,6.635723114013672
-1.12,3,3,1,0,0.7083501815795898,7.344073295593262
12.48,4,3,1,1,0.0,7.344073295593262
46.4,5,3,1,1,0.0,7.344073295593262
75.35,6,3,1,1,0.0,7.344073295593262
87.91,7,3,1,1,0.0,7.344073295593262
79.56,8,3,1,2,45.286346435546875,52.63041973114014
89.77,9,3,1,1,0.0,52.63041973114014
72.56,10,3,1,1,0.0,52.63041973114014
84.92,11,3,1,1,0.0,52.63041973114014
95.06,12,3,1,1,0.0,52.63041973114014
82.61,13,3,1,1,0.0,52.63041973114014
97.6,14,3,1,1,0.0,52.63041973114014
101.77,15,3,1,0,-64.36499786376953,-11.734578132629395
102.04,16,3,1,1,0.0,-11.734578132629395
149.76,17,3,1,1,0.0,-11.734578132629395
177.99,18,3,1,2,101.31368255615234,89.57910442352295
114.0,19,3,1,1,0.0,89.57910442352295
107.63,20,3,1,1,0.0,89.57910442352295
86.18,21,3,1,1,0.0,89.57910442352295
88.02,22,3,1,1,0.0,89.57910442352295
76.28,23,3,1,1,0.0,89.57910442352295
87.74,0,4,1,1,0.0,89.57910442352295
80.2,1,4,1,1,0.0,89.57910442352295
82.7,2,4,1,1,0.0,89.57910442352295
70.89,3,4,1,1,0.0,89.57910442352295
62.81,4,4,1,1,0.0,89.57910442352295
67.8,5,4,1,1,0.0,89.57910442352295
87.93,6,4,1,1,0.0,89.57910442352295
83.11,7,4,1,1,0.0,89.57910442352295
100.88,8,4,1,1,0.0,89.57910442352295
83.61,9,4,1,1,0.0,89.57910442352295
90.98,10,4,1,1,0.0,89.57910442352295
86.47,11,4,1,1,0.0,89.57910442352295
85.41,12,4,1,1,0.0,89.57910442352295
87.18,13,4,1,1,0.0,89.57910442352295
100.03,14,4,1,1,0.0,89.57910442352295
91.49,15,4,1,1,0.0,89.57910442352295
100.06,16,4,1,1,0.0,89.57910442352295
108.14,17,4,1,1,0.0,89.57910442352295
99.11,18,4,1,0,-62.68266677856445,26.896437644958496
99.67,19,4,1,1,0.0,26.896437644958496
89.87,20,4,1,1,0.0,26.896437644958496
89.19,21,4,1,2,50.76783752441406,77.66427516937256
102.88,22,4,1,1,0.0,77.66427516937256
83.37,23,4,1,1,0.0,77.66427516937256
95.94,0,5,1,1,0.0,77.66427516937256
90.28,1,5,1,1,0.0,77.66427516937256
87.87,2,5,1,1,0.0,77.66427516937256
88.12,3,5,1,1,0.0,77.66427516937256
86.95,4,5,1,1,0.0,77.66427516937256
87.62,5,5,1,1,0.0,77.66427516937256
85.24,6,5,1,1,0.0,77.66427516937256
90.65,7,5,1,1,0.0,77.66427516937256
89.4,8,5,1,1,0.0,77.66427516937256
87.0,9,5,1,1,0.0,77.66427516937256
85.82,10,5,1,1,0.0,77.66427516937256
96.62,11,5,1,1,0.0,77.66427516937256
97.67,12,5,1,1,0.0,77.66427516937256
95.68,13,5,1,1,0.0,77.66427516937256
107.81,14,5,1,1,0.0,77.66427516937256
90.57,15,5,1,1,0.0,77.66427516937256
98.41,16,5,1,1,0.0,77.66427516937256
116.49,17,5,1,1,0.0,77.66427516937256
118.46,18,5,1,1,0.0,77.66427516937256
118.49,19,5,1,1,0.0,77.66427516937256
104.16,20,5,1,1,0.0,77.66427516937256
102.52,21,5,1,1,0.0,77.66427516937256
91.53,22,5,1,1,0.0,77.66427516937256
86.2,23,5,1,1,0.0,77.66427516937256
97.42,0,6,1,1,0.0,77.66427516937256
85.23,1,6,1,1,0.0,77.66427516937256
83.78,2,6,1,1,0.0,77.66427516937256
86.75,3,6,1,1,0.0,77.66427516937256
77.98,4,6,1,1,0.0,77.66427516937256
84.19,5,6,1,1,0.0,77.66427516937256
82.56,6,6,1,1,0.0,77.66427516937256
80.26,7,6,1,1,0.0,77.66427516937256
82.51,8,6,1,1,0.0,77.66427516937256
93.94,9,6,1,1,0.0,77.66427516937256
95.71,10,6,1,1,0.0,77.66427516937256
112.45,11,6,1,1,0.0,77.66427516937256
104.93,12,6,1,1,0.0,77.66427516937256
112.23,13,6,1,1,0.0,77.66427516937256
120.91,14,6,1,1,0.0,77.66427516937256
115.9,15,6,1,1,0.0,77.66427516937256
127.12,16,6,1,1,0.0,77.66427516937256
118.07,17,6,1,0,-74.67402648925781,2.990248680114746
104.97,18,6,1,1,0.0,2.990248680114746
91.49,19,6,1,1,0.0,2.990248680114746
86.58,20,6,1,2,49.28219985961914,52.27244853973389
90.68,21,6,1,1,0.0,52.27244853973389
99.86,22,6,1,1,0.0,52.27244853973389
81.32,23,6,1,1,0.0,52.27244853973389
62.75,0,0,1,1,0.0,52.27244853973389
68.87,1,0,1,1,0.0,52.27244853973389
61.31,2,0,1,1,0.0,52.27244853973389
52.51,3,0,1,1,0.0,52.27244853973389
60.23,4,0,1,1,0.0,52.27244853973389
74.49,5,0,1,1,0.0,52.27244853973389
82.83,6,0,1,1,0.0,52.27244853973389
92.23,7,0,1,1,0.0,52.27244853973389
107.35,8,0,1,1,0.0,52.27244853973389
105.16,9,0,1,1,0.0,52.27244853973389
105.01,10,0,1,1,0.0,52.27244853973389
107.8,11,0,1,1,0.0,52.27244853973389
107.11,12,0,1,1,0.0,52.27244853973389
99.35,13,0,1,1,0.0,52.27244853973389
87.37,14,0,1,1,0.0,52.27244853973389
89.06,15,0,1,1,0.0,52.27244853973389
84.68,16,0,1,1,0.0,52.27244853973389
102.69,17,0,1,1,0.0,52.27244853973389
111.1,18,0,1,1,0.0,52.27244853973389
91.5,19,0,1,1,0.0,52.27244853973389
88.6,20,0,1,1,0.0,52.27244853973389
98.59,21,0,1,1,0.0,52.27244853973389
93.48,22,0,1,1,0.0,52.27244853973389
84.58,23,0,1,1,0.0,52.27244853973389
88.28,0,1,1,1,0.0,52.27244853973389
79.37,1,1,1,1,0.0,52.27244853973389
81.74,2,1,1,1,0.0,52.27244853973389
79.58,3,1,1,1,0.0,52.27244853973389
81.18,4,1,1,0,-51.34273910522461,0.9297094345092773
68.76,5,1,1,1,0.0,0.9297094345092773
94.72,6,1,1,1,0.0,0.9297094345092773
102.74,7,1,1,1,0.0,0.9297094345092773
118.91,8,1,1,1,0.0,0.9297094345092773
139.78,9,1,1,2,79.56417083740234,80.49388027191162
168.76,10,1,1,1,0.0,80.49388027191162
144.11,11,1,1,1,0.0,80.49388027191162
94.83,12,1,1,1,0.0,80.49388027191162
104.0,13,1,1,1,0.0,80.49388027191162
107.15,14,1,1,1,0.0,80.49388027191162
128.46,15,1,1,1,0.0,80.49388027191162
136.08,16,1,1,1,0.0,80.49388027191162
129.16,17,1,1,1,0.0,80.49388027191162
131.95,18,1,1,1,0.0,80.49388027191162
125.01,19,1,1,1,0.0,80.49388027191162
122.54,20,1,1,1,0.0,80.49388027191162
114.69,21,1,1,1,0.0,80.49388027191162
100.39,22,1,1,1,0.0,80.49388027191162
90.85,23,1,1,1,0.0,80.49388027191162
87.21,0,2,1,1,0.0,80.49388027191162
96.86,1,2,1,1,0.0,80.49388027191162
90.24,2,2,1,1,0.0,80.49388027191162
85.95,3,2,1,0,-54.359554290771484,26.134325981140137
85.58,4,2,1,1,0.0,26.134325981140137
87.64,5,2,1,1,0.0,26.134325981140137
107.16,6,2,1,1,0.0,26.134325981140137
121.12,7,2,1,1,0.0,26.134325981140137
172.79,8,2,1,2,98.35379028320312,124.48811626434326
244.2,9,2,1,1,0.0,124.48811626434326
181.78,10,2,1,1,0.0,124.48811626434326
125.79,11,2,1,1,0.0,124.48811626434326
139.66,12,2,1,1,0.0,124.48811626434326
128.75,13,2,1,1,0.0,124.48811626434326
114.9,14,2,1,1,0.0,124.48811626434326
137.62,15,2,1,1,0.0,124.48811626434326
166.95,16,2,1,1,0.0,124.48811626434326
176.79,17,2,1,1,0.0,124.48811626434326
144.12,18,2,1,1,0.0,124.48811626434326
125.32,19,2,1,1,0.0,124.48811626434326
123.03,20,2,1,1,0.0,124.48811626434326
122.91,21,2,1,1,0.0,124.48811626434326
103.94,22,2,1,1,0.0,124.48811626434326
94.91,23,2,1,1,0.0,124.48811626434326
84.11,0,3,1,1,0.0,124.48811626434326
84.67,1,3,1,1,0.0,124.48811626434326
91.25,2,3,1,1,0.0,124.48811626434326
94.94,3,3,1,1,0.0,124.48811626434326
96.26,4,3,1,0,-60.88016891479492,63.60794734954834
116.05,5,3,1,1,0.0,63.60794734954834
134.99,6,3,1,1,0.0,63.60794734954834
104.78,7,3,1,1,0.0,63.60794734954834
126.22,8,3,1,1,0.0,63.60794734954834
111.78,9,3,1,2,63.62629318237305,127.23424053192139
102.31,10,3,1,1,0.0,127.23424053192139
101.05,11,3,1,1,0.0,127.23424053192139
91.57,12,3,1,1,0.0,127.23424053192139
100.04,13,3,1,1,0.0,127.23424053192139
103.85,14,3,1,0,-65.68050384521484,61.55373668670654
113.13,15,3,1,1,0.0,61.55373668670654
118.22,16,3,1,1,0.0,61.55373668670654
121.57,17,3,1,1,0.0,61.55373668670654
136.59,18,3,1,1,0.0,61.55373668670654
118.14,19,3,1,1,0.0,61.55373668670654
113.59,20,3,1,1,0.0,61.55373668670654
106.2,21,3,1,1,0.0,61.55373668670654
112.57,22,3,1,1,0.0,61.55373668670654
103.04,23,3,1,1,0.0,61.55373668670654
108.78,0,4,1,2,61.918663024902344,123.47239971160889
90.76,1,4,1,1,0.0,123.47239971160889
93.52,2,4,1,1,0.0,123.47239971160889
87.06,3,4,1,1,0.0,123.47239971160889
83.07,4,4,1,1,0.0,123.47239971160889
89.73,5,4,1,0,-56.75023651123047,66.72216320037842
